ID,ADDRESS,CITY,ST,ZIP,Longitude,Latitude,Match Score
603, 290 NJ-18,East Brunswick,NJ,08816,-74.39885401837475,40.458865007599286,100
604, 205 Vineyard Road,Edison,NJ,08817,-74.37799766397934,40.52915912611846,100
605, 100 Parsonage Road,Edison,NJ,08837,-74.33260798190376,40.552136982116906,100
606, 8 Eden Avenue,Edison,NJ,08817,-74.39202301874388,40.50891494402137,100
607, 1133 Inman Avenue,Edison,NJ,08820,-74.36596167011463,40.59683205587632,100
608, 10 Lincoln Highway,Edison,NJ,08820,-74.34590386343042,40.55553589943752,100
609, 416 US-1,Edison,NJ,08817,-74.39936506301127,40.50383685180153,100
610, 883 US-1,Edison,NJ,08817,-74.37665303907201,40.51736800955487,100
611,775 US-1,Edison,NJ,08817,-74.3832317434174,40.51173750800646,100
612, 1620 Oak Tree Road,Edison,NJ,08820,-74.3364713687154,40.57302028433101,100
613, 1197 Amboy Avenue,Edison,NJ,08837,-74.34749072154403,40.53657384148624,100
614, 905 New Durham Road,Edison,NJ,08817,-74.39632381173185,40.54207429284298,100
615, 81 Plainfield Avenue,Edison,NJ,08817,-74.39871521405784,40.50368342106405,100
616, 2220 NJ-27,Edison,NJ,08817,-74.3776491444451,40.532992044711705,100
617, 370 New Brunswick Avenue,Fords,NJ,08863,-74.30606542101579,40.526558817419854,100
618, 6 Egan Avenue,Fords,NJ,08863,-74.31239732280099,40.52815405173415,100
619,5 Lafayette Rd,Fords,NJ,08863,-74.32281573970002,40.548542361030584,100
620, 137 US-22,Green Brook,NJ,08812,-74.47489154267815,40.60394774684861,100
621, 332 Raritan Avenue,Highland Park,NJ,08904,-74.42644447760019,40.49962305952757,100
622, 238 Forsgate Drive,Jamesburg,NJ,08831,-74.43895019331897,40.3470769060529,100
623, 3560 Route 27,Kendall Park,NJ,08540,-74.57779356957298,40.421547936471725,99.5
624, 411 Main Street,Metuchen,NJ,08840,-74.3614789444774,40.54158877606575,100
625, 45 Pearl Street,Metuchen,NJ,08840,-74.36311115248279,40.54166241108512,100
626, 1252 Bound Brook Road,Middlesex,NJ,08846,-74.50156544079142,40.580023280614924,100
627, 400 Ryders Lane,Milltown,NJ,08850,-74.42348583341739,40.44180075192907,100
628, 100 Ryders Lane,Milltown,NJ,08850,-74.42511787378479,40.45757184757737,100
629, 4196 US-1,Monmouth Junction,NJ,08852,-74.57648180172596,40.382049936047565,100
630, 314 Applegarth Road,Monroe Township,NJ,08831,-74.47185528207234,40.3163654451801,100
631, 306 Applegarth Road,Monroe,NJ,08831,-74.471996934866,40.31554716321524,99.9
632, 366 George Street,New Brunswick,NJ,08901,-74.44400297219121,40.495347450717965,100
633, 1 Robert Wood Johnson Pl.,New Brunswick,NJ,08901,-74.45061843536699,40.495697067240485,100
634, 254 Easton Avenue Suite 100g,New Brunswick,NJ,08901,-74.4593120992461,40.501895351568905,100
635, 20 Jersey Avenue,New Brunswick,NJ,08901,-74.45522399361006,40.490833921586386,100
636, 100 Grand Avenue,North Brunswick,NJ,08902,-74.50517666634852,40.435977926664265,100
637, 101 Grand Avenue,North Brunswick,NJ,08902,-74.50508010166567,40.43535476567354,100
638, 949 Livingston Avenue,North Brunswick,NJ,08902,-74.46958018209317,40.46976873207377,100
639, 2257 US 1,North Brunswick,NJ,08902,-74.50221663287616,40.44306649017146,100
640, 841 Georges Road,North Brunswick,NJ,08902,-74.45593922140831,40.46444991159458,100
641, 400 Renaissance Boulevard,North Brunswick,NJ,08902,-74.489651487437,40.43584100922355,100
642, 2703 US-130,North Brunswick,NJ,08902,-74.49484483082543,40.42671009918058,100
643, 979 Route #1 S,North Brunswick,NJ,08902,-74.46455598551061,40.462457994214475,98.04
644, 2628 County Road 516,Old Bridge,NJ,08857,-74.32242109731507,40.40390806981318,100
645, 3500 US 9,Old Bridge,NJ,08857,-74.30831437665452,40.38277015107809,100
646, 2988 Route 516,Old Bridge,NJ,08857,-74.31249606942706,40.40197274948468,100
647, 72 NJ-34,Old Bridge,NJ,08857,-74.2950427226234,40.42842113898525,100
648, 3891 Route 516,Old Bridge,NJ,08857,-74.29634468364358,40.403062822484884,100
649,2239 US 9,Old Bridge,NJ,08857,-74.30546394284136,40.41078012455756,100
650, 3553 Washington Road,Parlin,NJ,08859,-74.2988634407688,40.47342115615785,98.9
651, 2909 Washington Road,Parlin,NJ,08859,-74.31070849965833,40.465741437145674,100
652, 76 Smith Street,Perth Amboy,NJ,08861,-74.26633755409452,40.50815126882316,100
653, 365 Covery Boulevard,Perth Amboy,NJ,08861,-74.28576688947456,40.51617492945704,96.97
654, 520 Convery Boulevard,Perth Amboy,NJ,08861,-74.2819035026625,40.52091875137796,100
655, 1252 Stelton Road,Piscataway,NJ,08854,-74.42414764655345,40.541702169366125,100
656, 1306 Centennial Avenue,Piscataway,NJ, 1306 Centennial Avenue,0,0,0
657, 440 S. Washington Avenue #456,Piscataway,NJ,08854,-74.45510606023268,40.581391081484625,100
658, 1303 Centennial Avenue,Piscataway,NJ,08854,-74.4390192602011,40.55167882728946,100
659, 4 Schalks Crossing Road,Plainsboro,NJ,08536,-74.59396796049275,40.33503621832242,100
660, 521 Raritan Street,Sayreville,NJ,08872,-74.29745620782349,40.47784385759294,100
661, 5000 Hadley Center Drive,South Plainfield,NJ,07080,-74.42648663857321,40.54976670562711,100
662, 2328 Plainfield Avenue,South Plainfield,NJ,07080,-74.41919403416367,40.58704517418818,100
663, 913 Oak Tree Avenue,South Plainfield,NJ,07080,-74.38818424350265,40.57732148444334,100
664, 3600 Park Avenue,South Plainfield,NJ,07080,-74.38873229661806,40.57349294706972,100
665, 231 Prospect Street,South River,NJ,08882,-74.39304686821674,40.4554586021489,100
666, 15 Summerhill Road,Spotswood,NJ,08884,-74.38541824667983,40.39645473956889,100
667, 380 Summerhill Road,Spotswood,NJ,08884,-74.38727190444145,40.40719650519059,100
668,107 Main Street,Woodbridge,NJ,07095,-74.2812010991765,40.55387823868251,100
669, 877 St. George Avenue,Woodbridge,NJ,07095,-74.29003872637439,40.56863950606909,100
670, 17 Green Street,Woodbridge,NJ,07095,-74.2780353148807,40.557724633516244,100
671, 306 US-9,Woodbridge,NJ,07095,-74.29619498285288,40.53559001560117,99.54
672, 15 Woodbridge Center Drive,Woodbridge,NJ,07095,-74.29622398423787,40.55051898143745,100
673, 557 South Atlantic Avenue,Aberdeen,NJ,07747,-74.22652183652342,40.40418486942521,99.9
674, 901 Main Street,Asbury Park,NJ,07712,-74.01120541338412,40.22206811244702,100
675, 2 Bayshore Plaza,Atlantic Highlands,NJ,07716,-74.04147988899592,40.409725499023125,100
676, 78 Leonardville Road,Belford,NJ,07718,-74.09585185226936,40.41444290074296,100
677, 810 Main Street,Belmar,NJ,07719,-74.02487894822687,40.1812145904316,100
678, 1801 NJ-35,Belmar,NJ,07719,-74.04810255116247,40.167036140415505,100
679, 130 NJ-35,Eatontown,NJ,07724,-74.05406523935709,40.295706677330735,100
680, 81 US-9,Englishtown,NJ,07726,-74.29800017781547,40.29229675441101,100
681, 610 W. Main Street,Freehold,NJ,07728,-74.30693446393437,40.23885765124041,100
682, 7 West Main Street,Freehold,NJ,07728,-74.27477796295418,40.259734457479695,100
683,South St & Rt #9,Freehold,NJ,07728,-74.27596995340473,40.24008002609017,99.68
684, 3247 US-9,Freehold,NJ,07728,-74.26465748542184,40.219065840458214,100
685, 425 West Main Street,Freehold,NJ,07728,-74.30284761558431,40.24152116861279,100
686, 326 West Main Street,Freehold,NJ,07728,-74.29367404165383,40.24374199576849,100
687, 2835 NJ-35,Hazlet,NJ,07730,-74.17074102636927,40.419770009079855,100
688, 3391 NJ-35,Hazlet,NJ,07735,-74.19406509687845,40.42338952441865,99.5
689, 1360 NJ-36,Hazlet,NJ,07730,-74.1875998379448,40.42970166124975,100
690, 3120 NJ-35,Hazlet,NJ,07730,-74.18205550600877,40.42008558773422,100
691, 2995 NJ-35,Hazlet,NJ,07730,-74.1794789089723,40.41878773384695,100
692, 1198 NJ-36,Hazlet,NJ,07730,-74.18222364698632,40.43263254241662,100
693, 470 NJ-36,Highlands,NJ,07732,-74.00432160776309,40.40523155611263,100
694, 4594 US Highway 9,Howell,NJ,07731,-74.2252306892659,40.1405924093632,100
695, 1020 US Highway 9,Howell,NJ,07731,-74.25517034449398,40.20113531509463,100
696, 4011 US-9,Howell,NJ,07731,-74.22942001959456,40.15485385827334,100
697, 5159 US-9,Howell,NJ,07731,-74.22283329731903,40.128166531272335,100
698, 4900 US-9,Howell,NJ,07731,-74.22642200916373,40.1309040189399,100
699, 16 East Front Street,Keyport,NJ,07735,-74.20137847503712,40.437772241624884,100
700, 642 Newman Springs Road,Lincroft,NJ,07738,-74.11995717050509,40.33101650901664,100
701, 616 Newman Springs Road,Lincroft,NJ,07738,-74.1188883940312,40.331246215073215,100
702, 510 Prospect Avenue,Little Silver,NJ,07739,-74.04149325287042,40.338490149163846,100
703, 531 Prospect Avenue,Little Silver,NJ,07739,-74.04072572199654,40.33784398824815,100
704, 71 S Broadway,Long Branch,NJ,07740,-73.98152978810553,40.30523746288632,100
705, 205 Morris Avenue,Long Branch,NJ,07740,-73.98767917137019,40.297631262940264,100
706, 55 US -9,Manalapan,NJ,07726,-74.29846086273858,40.29298923923285,99.9
707, 253 Gordon's Corner Road,Manalapan,NJ,07726,-74.32114665132065,40.30992697007474,100
708, 120 Woodward Road,Manalapan,NJ,07726,-74.3683754067719,40.25298455276199,100
709, 305 NJ-33,Manalapan,NJ,07726,-74.3694539900727,40.25396875583277,100
710, 2 Gordons Corner Road,Manalapan,NJ,07726,-74.3563739463484,40.30220727915987,99.9
711, 55 US-9 Suite 100,Manalapan,NJ,07726,-74.29674441660636,40.29060743762656,99.9
712, 233 East Main Street,Manasquan,NJ,08736,-74.04712446688079,40.1209313143607,100
713, 149 Main Street,Manasquan,NJ,08736,-74.05048016181706,40.12312703771656,100
714, 2433 NJ-34,Manasquan,NJ,08736,-74.1072598459208,40.17181528739874,90.44
715, 4 Ryan Road,Marlboro,NJ,07746,-74.25354911678174,40.30324642560607,100
716, 479 County Road 520,Marlboro,NJ,07746,-74.24210572347143,40.33402360059966,100
717, 460 County Road 520,Marlboro,NJ,07746,-74.2452380406881,40.33362168834254,100
718, 107 N Main Street,Marlboro,NJ,07746,-74.2454311090365,40.331335663312906,100
719, 27 Morristown Road,Matawan,NJ,07747,-74.24775730944329,40.42742507857205,100
720, 343 NJ-34,Matawan,NJ,07747,-74.26816741367503,40.423303580249815,100
721, 318 Lloyd Road,Matawan,NJ,07747,-74.22237732178624,40.39616996440837,100
722, 339 Matawan Road,Matawan,NJ,07747,-74.25090400927719,40.43189949805172,100
723, 945 NJ-34,Matawan,NJ,07747,-74.23355199128089,40.407459004971884,100
724, 2105 Route 35,Middletown,NJ,07748,-74.13505490596174,40.41090237461563,100
725, 1447 NJ-35,Middletown,NJ,07748,-74.12205693758112,40.40130811481053,100
726, 1361 NJ-35,Middletown,NJ,07748,-74.1206300696919,40.400745645352266,100
727, 280 US-9,Morgansville,NJ,07751,-74.3037485989489,40.3058813220478,97.07
728, 18 US-9,Morganville,NJ,07751,-74.30497762481879,40.36105456778824,100
729, 483 NJ-9,Morganville,NJ,07751,-74.29351399999996,40.36369320000006,90
730, 4008 US-9,Morganville,NJ,07751,-74.30519748213948,40.36271900421136,97.07
731, 280 US-9,Morganville,NJ,07751,-74.3037485989489,40.3058813220478,97.07
732, 2200 NJ-66,Neptune City,NJ,07753,-74.04203807657692,40.226773670979725,99.9
733, 4000 Asbury Avenue,Neptune,NJ,07753,-74.07794824525628,40.23459939297028,100
734, 1930 Heck Avenue # 2,Neptune,NJ,07753,-74.03247675580555,40.212925467739105,100
735, 75 S. Main Street,Neptune,NJ,07753,-74.0150594124642,40.21136618229165,100
736, 1905 Corlies Avenue,Neptune,NJ,07753,-74.03655769995444,40.20812489453812,100
737, 3580 NJ-66,Neptune,NJ,07753,-74.08586922757597,40.22280861168285,100
738, 3575 NJ-66,Neptune,NJ,07753,-74.08482945248723,40.223175780951955,100
739, 246 Norwood Avenue,Oakhurst,NJ,07755,-73.9999794466424,40.26017459121543,100
740, 2000 NJ-35,Oakhurst,NJ,07755,-74.04193020148304,40.26373425976544,100
741, 2361 NJ-66,Ocean,NJ,07712,-74.04552796578292,40.23352298896458,100
742, 911 NJ-35,Ocean,NJ,07712,-74.03803504725819,40.23452232137065,100
743, 2331 NJ-66,Ocean,NJ,07712,-74.0445420025124,40.2310919855866,100
744, 1104 NJ-35,Ocean,NJ,07712,-74.03971302045495,40.239662020578834,100
745, 200 Wilson Avenue,Port Monmouth,NJ,07758,-74.10325866393852,40.42586215850937,100
746, 375 NJ-36,Port Monmouth,NJ,07758,-74.10692205378167,40.42824084424809,100
747, 140 Water Street,Red Bank,NJ,07701,-74.07057510412791,40.35015335788501,100
748, 395 Broad Street,Red Bank,NJ,07701,-74.06369003188799,40.33890740404124,100
749, 22 W River Road,Rumson,NJ,07760,-74.01139674007861,40.37564056539068,100
750, 2175 NJ-35,Sea Girt,NJ,08750,-74.05556642476486,40.152810431764365,89.93
751, 1151 Shrewsbury Avenue,Shrewsbury,NJ,07702,-74.06919439896016,40.31552906788883,100
752, 2006 NJ-35,Spring Lake,NJ,07762,-74.0554993292574,40.15287562746218,100
753, 3000 Essex Road,Tinton Falls,NJ,07753,-74.0879001627153,40.236151469980946,100
754, 4057 Asbury Avenue Suite 8,Tinton Falls,NJ,07753,-74.08007556255501,40.235857350964565,100
755, 596 Shrewsbury Avenue,Tinton Falls,NJ,07701,-74.07376550793379,40.329559189420905,100
756, 2007 NJ-35,Wall Township,NJ,07719,-74.05594885072506,40.15206685762493,100
757, 1801 NJ-35,Wall Township,NJ,07719,-74.04810255116247,40.167036140415505,100
758, 1801 NJ-71,Wall,NJ,07719,-74.03338703049043,40.16915349297653,99.9
759, 14 NJ-36,West Keansburg,NJ,07734,-74.13197916659155,40.43546818217047,98.01
760, Route 71 & Route 36,West Long Branch,NJ,07764,-74.02895987687118,40.295340027797664,100
761, 216 NJ-36,West Long Branch,NJ,07764,-74.02811053862236,40.29571930891624,100
762, 550 Myrtle Avenue,Boonton,NJ,07005,-74.39782044589424,40.907375449737415,100
763, 600 Myrtle Avenue,Boonton,NJ,07005,-74.39526446833992,40.90858340771347,100
764, 300 Wootton Street,Boonton,NJ,07005,-74.40398097709007,40.90708899819623,100
765, 255 US-46,Budd Lake,NJ,07828,-74.73757628117536,40.86907738571351,100
766, 178 E. Hanover Avenue,Cedar Knolls,NJ,07927,-74.46964271109059,40.81199002024355,100
767, 103 Ridgedale Avenue,Cedar Knolls,NJ,07927,-74.44976930248069,40.820811973335566,100
768, 471 Main Street,Chatham,NJ,07928,-74.39096346236349,40.74408604332428,100
769,641 Shunpike Road,Chatham,NJ,07928,-74.4295015855398,40.74584271470212,100
770,641 Shunpike Road,Chatham,NJ,07928,-74.4295015855398,40.74584271470212,100
771, 183 Route 206 North,Chester,NJ,07930,-74.70134804381036,40.78774040853726,100
772, 11 W Main Street,Chester,NJ,07930,-74.69973458661681,40.78300464469131,100
773, 123 E Main Street 125,Denville,NJ,07834,-74.47908551175136,40.888310308050634,99.06
774, 276 E. Main Street,Denville,NJ,07834,-74.4796248872203,40.88384489104331,100
775, 123 E Main Street,Denville,NJ,07834,-74.47908551175136,40.888310308050634,100
776, 22 W. Main Street,Denville,NJ,07834,-74.47858896780693,40.893516014746154,100
777, 457 US-46,Dover,NJ,07801,-74.53164146002426,40.886023853993564,100
778, 437 US-46,Dover,NJ,07801,-74.53487643268979,40.88643592741731,100
779, 100 E. McFarlan Street,Dover,NJ,07801,-74.5531958186423,40.88817459856343,100
780, 156 NJ-10,East Hanover,NJ,07936,-74.38124490593505,40.8096927155531,100
781, 451 Ridgedale Avenue,East Hanover,NJ,07936,-74.35828267333947,40.82695511208236,100
782, 130 NJ-10,East Hanover,NJ,07936,-74.38335548262717,40.81043850956516,100
783, 90 Flanders-Bartley Rd,Flanders,NJ,07836,-74.70910476768229,40.833051449166916,100
784, 40 International Drive South,Flanders,NJ,07836,-74.70598581000534,40.883707511649895,100
785, 187 Columbia Turnpike,Florham Park,NJ,07932,-74.39199611283468,40.78840317706958,100
786, 176 Columbia Turnpike,Florham Park,NJ,07932,-74.39233725629389,40.78849634192356,100
787, 34 Sylvan Way,Hanover,NJ,07981,-74.4429313132482,40.84583933634661,95.99
788, 1483 NJ-23 Suite 12,Kinnelon,NJ,07405,-74.35689395962163,41.002358547878494,100
789, 480 N Beverwyck Road,Lake Hiawatha,NJ,07034,-74.38273628912079,40.876908782346625,100
790, 1105 US-46,Ledgewood,NJ,07852,-74.64362981479783,40.87919213850032,100
791, 1131 US-46,Ledgewood,NJ,07852,-74.65016426269436,40.87918866001042,100
792, 461 NJ-10 Suite 29,Ledgewood,NJ,07852,-74.64982172152958,40.875553913363966,100
793, 15 Boonton Turnpike,Lincoln Park,NJ,07035,-74.30364414784287,40.92167246198373,100
794, 60 Beaverbrook Road,Lincoln Park,NJ,07035,-74.30938499714674,40.924483039847054,100
795, 153 Main Street,Lincoln Park,NJ,07035,-74.30835058647597,40.92292572414649,100
796, 335 Village Center Drive,Logan Township,NJ,08085,-75.35672542422863,39.758815788551686,100
797, 122 Main Street,Madison,NJ,07940,-74.41239380948818,40.75720221305143,100
798, 88 East Main Street,Mendham,NJ,07945,-74.5878034059834,40.78221397976513,100
799, 329 Speedwell Avenue,Morris Plains,NJ,07950,-74.48110404167343,40.82280087323048,100
800, 117 Speedwell Avenue,Morristown,NJ,07960,-74.48169287037175,40.8017146451407,100
801, 100 Madison Avenue,Morristown,NJ,07960,-74.4653030645406,40.78802842217896,100
802, 213 South Street,Morristown,NJ,07960,-74.4734729055658,40.7898781405714,100
803, 203 South Street,Morristown,NJ,07960,-74.47375512424571,40.79012071284931,100
804,75 US-46,Netcong,NJ,07857,-74.69885785374393,40.89674626577395,100
805, 3503 US-46,Parsippany,NJ,07054,-74.43648197429094,40.874841930752005,100
806, 1157 US-46,Parsippany,NJ,07054,-74.38810111685545,40.86301832614543,100
807, 808 US-46,Parsippany,NJ,07054,-74.37621701246883,40.86531300603659,100
808, 200 Baldwin Road Suite 200,Parsippany,NJ,07054,-74.39542565233808,40.86450260172828,100
809, 34 Sylvan Way,Parsippany,NJ,07054,-74.4429313132482,40.84583933634661,100
810, 156 Newark Pompton Turnpike,Pequannock,NJ,07440,-74.28831783788658,40.94706464137296,100
811, 1 Cedar Crest Village,Pompton Plains,NJ,07444,-74.32375702742668,40.98319328435852,98.04
812, 725 NJ-10,Randolph,NJ,07869,-74.59125468221127,40.86004751595412,100
813, 690 Millbrook Avenue,Randolph,NJ,07869,-74.57168735310987,40.8270017573736,100
814, 94 NJ-23,Riverdale,NJ,07457,-74.32341085632434,40.98810412335028,100
815, 48 NJ-23,Riverdale,NJ,07457,-74.31729677407732,40.99194495935101,100
816, 381 Mount Hope Avenue,Rockaway,NJ,07866,-74.54702023956608,40.90789626798719,100
817, 437 US-46,Rockaway,NJ,07866,-74.52950547028836,40.88671142316501,100
818, 260 US-46,Rockaway,NJ,07866,-74.51366790314842,40.89088640217231,100
819, 220 Enterprise Drive,Rockaway,NJ,07801,-74.56297620877753,40.90773616494025,99.49
820, 1153 Valley Road,Stirling,NJ,07980,-74.48945778165452,40.66805262615342,100
821, 1058 Valley Road,Stirling,NJ,07980,-74.48305149460226,40.66918531271636,100
822,281-031 Rt. 10 & Commerce Blvd,Succasunna,NJ,07876,-74.64643993165645,40.872770050015646,98.15
823, 315 NJ-15,Wharton,NJ,07885,-74.57072195005992,40.90679490547245,100
824, 350 N Main Street,Wharton,NJ,07885,-74.5798227445126,40.9098466024314,100
825, 314 U S Route 15,Wharton,NJ,07885,-74.56936306253553,40.9053984682781,97.47
826, 410 NJ-10,Whippany,NJ,07981,-74.4076551453899,40.8207716310453,100
827, 955 W. Bay Avenue,Barnegat,NJ,08005,-74.25496632897064,39.76017478842283,100
828, 895 West Bay Avenue,Barnegat,NJ,08005,-74.24407614126993,39.75784411642589,100
829, 879 W. Bay Avenue,Barnegat,NJ,08005,-74.2413980205812,39.75720312130364,100
830, 416 US-9,Bayville,NJ,08721,-74.1545311205086,39.91481950293385,100
831,431 Atlantic City Blvd,Bayville,NJ,08721,-74.15446528299117,39.9141702047247,100
832, 533 Atlantic City Boulevard,Beachwood,NJ,08722,-74.18563089062718,39.93697917551597,100
833, 93 Atlantic City Boulevard,Beachwood,NJ,08722,-74.1937802798085,39.94315952991288,100
834, 465 NJ-70,Brick,NJ,08723,-74.12911999999994,40.04985000000005,85.26
835, 570 NJ-70,Brick,NJ,08723,-74.12911999999994,40.04985000000005,85.26
836, 989 Burnt Tavern Road Suite 2,Brick,NJ,08724,-74.12657753290914,40.0940182805498,100
837, 2545 Hooper Avenue,Brick,NJ,08723,-74.1277932441456,40.0449363701255,100
838, 1041 Burnt Tavern Road,Brick,NJ,08724,-74.12949393230002,40.094012832312686,100
839, 1890 NJ-88,Brick,NJ,08724,-74.12145830762259,40.07127968670996,100
840, 2546 Hooper Avenue,Brick,NJ,08723,-74.12807730684435,40.0457093492363,100
841, 1872 NJ-88,Brick,NJ,08724,-74.12328971373346,40.07078112782648,100
842, 668 NJ-70,Bricktown,NJ,08723,-74.12911999999994,40.04985000000005,84
843, 101 South Main Street,Forked River,NJ,08731,-74.19126415383614,39.839865417910566,100
844, 260 North County Line Road,Jackson Township,NJ,08527,-74.2933783281097,40.13759424450728,100
845, 2 Don Connor Boulevard,Jackson,NJ,08527,-74.35250001502182,40.11168380178326,100
846, 890 Bennetts Mills Road,Jackson,NJ,08527,-74.27634552899504,40.12765573277315,100
847, 1 North New Prospect Road,Jackson,NJ,08527,-74.26709578105573,40.14121652587386,100
848, 702 Bennetts Mills Road,Jackson,NJ,08527,-74.28817638935926,40.12311220163611,100
849, 27 S Hope Chapel Road,Jackson,NJ,08527,-74.26809291181596,40.08192604249902,100
850, 260 North County Line Road,Jackson,NJ,08527,-74.2933783281097,40.13759424450728,100
851, 430 Harmony Road,Jackson,NJ,08527,-74.3002830046698,40.14136182616524,100
852, 198 New Hampshire Avenue,Lakewood,NJ,08701,-74.17801785459889,40.084774616859505,100
853, 596 River Avenue,Lakewood,NJ,08701,-74.21733870833076,40.07434281058348,100
854, 159 East Kennedy Boulevard,Lakewood,NJ,08701,-74.21566358717278,40.106743306277146,100
855, 700 N Main Street,Lanoka Harbor,NJ,08734,-74.17313589711085,39.86257922218768,100
856, 344 US-9,Lanoka Harbor,NJ,08734,-74.18337648751475,39.85071529694269,100
857, 580 US-9,Lanoka Harbor,NJ,08734,-74.1784350267513,39.857353023187265,100
858, 702 Grand Central Avenue,Lavallette,NJ,08735,-74.06852991975313,39.9730286095166,100
859, 425 US-9,Little Egg Harbor Township,NJ,08087,-74.3546403994735,39.601688801349205,100
860, 631 US-9 South,Little Egg Harbor Township,NJ,08087,-74.36415856701264,39.60140438892983,100
861, 201 Mathistown Road,Little Egg Harbor Twp.,NJ,08087,-74.37062150536607,39.583098408571836,100
862, 220 Mathistown Road,Little Egg Harbor,NJ,08087,-74.37051614484304,39.58309518153931,99.9
863, 480 Route 9 South,Little Egg Harbor,NJ,08087,-74.35709537675469,39.60167350228943,99.9
864, 209 Stafford Park Boulevard,Manahawkin,NJ,08050,-74.28535399692352,39.711607275396126,100
865, 595 East Bay Avenue,Manahawkin,NJ,08050,-74.23912964493,39.686310188698634,100
866, 297 NJ-72,Manahawkin,NJ,08050,-74.27838499999996,39.72646000000003,88.33
867, 525 NJ-72,Manahawkin,NJ,08050,-74.24511700600624,39.68341801300804,100
868, 2101 NJ-70,Manchester,NJ,08759,-74.36677469999995,39.959068900000034,87.1
869, 1001 NJ-70 W,Manchester,NJ,08759,-74.36677469999995,39.959068900000034,86.05
870, 38 Tuckahoe Road,Marmora,NJ,08223,-74.65135784570661,39.263434623956364,100
871, 4 West Roosevelt Avenue,Marmora,NJ,08223,-74.64929349014118,39.26594876373188,98.06
872, 3 Jacobstown Road,New Egypt,NJ,08533,-74.53531735322217,40.06807436238427,100
873, 28 Brindletown Road,New Egypt,NJ,08533,-74.53084460204967,40.06498391277387,100
874, 1915 NJ-35,Oakhurst,NJ,07755,-74.04150750210569,40.26263145276469,100
875, 1104 NJ-35,Ocean,NJ,07712,-74.03971302045495,40.239662020578834,100
876, 639 East 18th Street,Paterson,NJ,07051,-74.15571563873195,40.91799770992135,98.44
877, 350 Preakness Avenue,Paterson,NJ,07502,-74.19392931004698,40.921612657104475,100
878, 750 Main Street,Paterson,NJ,07503,-74.16545296747493,40.901029804209706,100
879, 130 East Main Street,Penns Grove,NJ,08069,-75.46439402650003,39.72604355552047,100
880, 2 North Virginia Avenue,Penns Grove,NJ,08069,-75.46358731364076,39.72683861838976,100
881, 251 North Broadway,Pennsville,NJ,08070,-75.50582548394145,39.66916211399681,100
882, 230 South Broadway,Pennsville,NJ,08070,-75.5174223498987,39.642864982431256,100
883, 709 South Broadway,Pennsville,NJ,08070,-75.50465897447647,39.61270899028179,100
884, 3161 Lakewood Road,Point Pleasant Boro,NJ,08742,-74.08688144815814,40.079654292949755,99.9
885, 1513 Richmond Avenue,Point Pleasant Boro,NJ,08742,-74.04860974012355,40.08305701431028,100
886, 2301 Bridge Avenue,Point Pleasant,NJ,08742,-74.07245020978445,40.07244726946511,100
887,"New Jersey 88, 2307-2309 Lakewood Rd",Point Pleasant,NJ,08742,-74.07185595828399,40.08276364678285,96.94
888, 3258 Bridge Avenue,Point Pleasant,NJ,08742,-74.08754251963002,40.07897911812695,100
889, 750 Hamburg Turnpike,Pompton Lakes,NJ,07442,-74.28108735675048,40.99310928536252,100
890,1201 Richmond Avenue,Pt Pleasant Beach,NJ,08742,-74.04886320887559,40.08510521617022,100
891, 115 Skyline Drive,Ringwood,NJ,07456,-74.26254800172725,41.08563013261998,100
892, 435 East Braodway,Salem,NJ,08079,-75.4587705691619,39.563400139828744,97.32
893, 1600 NJ-35,Seaside Heights,NJ,08751,-74.07630427771093,39.93461819603527,97.07
894, 819 Barnegat Avenue,Ship Bottom,NJ,08008,-74.18007512586927,39.65193086122856,100
895, 245 Stafford Park Boulevard,Stafford Township,NJ,08050,-74.28852294305716,39.70803654273396,100
896, 18 East Laurel Road,Stratford,NJ,08084,-75.00673603965284,39.82765799380263,100
897, 100 Warwick Road,Stratford,NJ,08084,-75.01921437655747,39.83087297127105,100
898, 1390 NJ-37 W,Toms River,NJ,08755,-74.21883189999994,39.99839910000003,85.6
899, 1357 Lakewood Road,Toms River,NJ,08753,-74.21133451832456,39.99301155791609,99.51
900, 1331 Hooper Avenue,Toms River,NJ,08753,-74.17541787688378,39.99082368332445,100
901, 1795 Hooper Avenue,Toms River,NJ,08753,-74.14748233470472,40.00939161051498,100
902, 51 Bananier Drive,Toms River,NJ,08757,-74.2474926888233,39.97555411885305,99.51
903, 1726 NJ-37,Toms River,NJ,08753,-74.19402029999998,39.95895980000006,86.67
904, 31 Mule Road,Toms River,NJ,08757,-74.24018509335399,39.96979937400104,99.51
905, 220 NJ-70,Toms River,NJ,08755,-74.21883189999994,39.99839910000003,87.83
906, 811 Fischer Boulevard,Toms River,NJ,08753,-74.13284751660785,39.96898699077098,100
907, 2 NJ-37 East,Toms River,NJ,08753,-74.20531000672156,39.96590298598906,98.85
908, 860 Fischer Boulevard,Toms River,NJ,08753,-74.13537299918754,39.97231489046101,100
909, 2 NJ-37,Toms River,NJ,08753,-74.20531000672156,39.96590298598906,100
910, 1824 Hooper Avenue,Toms River,NJ,08753,-74.14706318453933,40.010960602224806,100
911, 1311 NJ-37,Toms River,NJ,08755,-74.21883189999994,39.99839910000003,86.67
912, 2353 Lakewood Road,Toms River,NJ,08755,-74.22232318669518,40.04397325071512,100
