GEOID,NAME,rent_gross
34017016600,"Census Tract 166, Hudson County, New Jersey",1257
34017016700,"Census Tract 167, Hudson County, New Jersey",421
34017016800,"Census Tract 168, Hudson County, New Jersey",1068
34017016900,"Census Tract 169, Hudson County, New Jersey",923
34017017000,"Census Tract 170, Hudson County, New Jersey",1636
34017017100,"Census Tract 171, Hudson County, New Jersey",1243
34017017200,"Census Tract 172, Hudson County, New Jersey",991
34017017300,"Census Tract 173, Hudson County, New Jersey",617
34017017400,"Census Tract 174, Hudson County, New Jersey",748
34017017500,"Census Tract 175, Hudson County, New Jersey",1111
34017017600,"Census Tract 176, Hudson County, New Jersey",969
34017017700,"Census Tract 177, Hudson County, New Jersey",593
34017017800,"Census Tract 178, Hudson County, New Jersey",1537
34017017900,"Census Tract 179, Hudson County, New Jersey",1069
34017018000,"Census Tract 180, Hudson County, New Jersey",1182
34017018100,"Census Tract 181, Hudson County, New Jersey",885
34017018200,"Census Tract 182, Hudson County, New Jersey",1118
34017018301,"Census Tract 183.01, Hudson County, New Jersey",773
34017018302,"Census Tract 183.02, Hudson County, New Jersey",1280
34017018400,"Census Tract 184, Hudson County, New Jersey",1494
34017018500,"Census Tract 185, Hudson County, New Jersey",2117
34017018600,"Census Tract 186, Hudson County, New Jersey",707
34017018701,"Census Tract 187.01, Hudson County, New Jersey",495
34017018702,"Census Tract 187.02, Hudson County, New Jersey",1465
34017018800,"Census Tract 188, Hudson County, New Jersey",1094
34017018900,"Census Tract 189, Hudson County, New Jersey",1168
34017019000,"Census Tract 190, Hudson County, New Jersey",1726
34017019100,"Census Tract 191, Hudson County, New Jersey",1138
34017019200,"Census Tract 192, Hudson County, New Jersey",922
34017019300,"Census Tract 193, Hudson County, New Jersey",1245
34017019400,"Census Tract 194, Hudson County, New Jersey",1284
34017019800,"Census Tract 198, Hudson County, New Jersey",665
34017019900,"Census Tract 199, Hudson County, New Jersey",1005
34017020000,"Census Tract 200, Hudson County, New Jersey",584
34017020100,"Census Tract 201, Hudson County, New Jersey",965
34017032400,"Census Tract 324, Hudson County, New Jersey",1850
34017980100,"Census Tract 9801, Hudson County, New Jersey",0
34019010100,"Census Tract 101, Hunterdon County, New Jersey",54
34019010200,"Census Tract 102, Hunterdon County, New Jersey",254
34019010300,"Census Tract 103, Hunterdon County, New Jersey",427
34019010400,"Census Tract 104, Hunterdon County, New Jersey",153
34019010500,"Census Tract 105, Hunterdon County, New Jersey",120
34019010600,"Census Tract 106, Hunterdon County, New Jersey",288
34019010701,"Census Tract 107.01, Hunterdon County, New Jersey",246
34019010702,"Census Tract 107.02, Hunterdon County, New Jersey",153
34019010801,"Census Tract 108.01, Hunterdon County, New Jersey",330
34019010802,"Census Tract 108.02, Hunterdon County, New Jersey",336
34019010900,"Census Tract 109, Hunterdon County, New Jersey",337
34019011001,"Census Tract 110.01, Hunterdon County, New Jersey",237
34019011002,"Census Tract 110.02, Hunterdon County, New Jersey",244
34019011100,"Census Tract 111, Hunterdon County, New Jersey",249
34019011201,"Census Tract 112.01, Hunterdon County, New Jersey",125
34019011202,"Census Tract 112.02, Hunterdon County, New Jersey",210
34019011301,"Census Tract 113.01, Hunterdon County, New Jersey",281
34019011302,"Census Tract 113.02, Hunterdon County, New Jersey",325
34019011303,"Census Tract 113.03, Hunterdon County, New Jersey",412
34019011304,"Census Tract 113.04, Hunterdon County, New Jersey",18
34019011400,"Census Tract 114, Hunterdon County, New Jersey",1216
34019011500,"Census Tract 115, Hunterdon County, New Jersey",429
34019011600,"Census Tract 116, Hunterdon County, New Jersey",352
34019011700,"Census Tract 117, Hunterdon County, New Jersey",119
34019011800,"Census Tract 118, Hunterdon County, New Jersey",107
34019011900,"Census Tract 119, Hunterdon County, New Jersey",868
34021000100,"Census Tract 1, Mercer County, New Jersey",751
34021000200,"Census Tract 2, Mercer County, New Jersey",556
34021000300,"Census Tract 3, Mercer County, New Jersey",602
34021000400,"Census Tract 4, Mercer County, New Jersey",1016
34021000500,"Census Tract 5, Mercer County, New Jersey",875
34021000600,"Census Tract 6, Mercer County, New Jersey",313
34021000700,"Census Tract 7, Mercer County, New Jersey",709
34021000800,"Census Tract 8, Mercer County, New Jersey",560
34021000900,"Census Tract 9, Mercer County, New Jersey",1136
34021001000,"Census Tract 10, Mercer County, New Jersey",909
34021001101,"Census Tract 11.01, Mercer County, New Jersey",816
34021001102,"Census Tract 11.02, Mercer County, New Jersey",1129
34021001200,"Census Tract 12, Mercer County, New Jersey",656
34021001300,"Census Tract 13, Mercer County, New Jersey",398
34021001401,"Census Tract 14.01, Mercer County, New Jersey",1335
34021001402,"Census Tract 14.02, Mercer County, New Jersey",254
34021001500,"Census Tract 15, Mercer County, New Jersey",691
34021001600,"Census Tract 16, Mercer County, New Jersey",285
34021001700,"Census Tract 17, Mercer County, New Jersey",898
34021001800,"Census Tract 18, Mercer County, New Jersey",817
34021001900,"Census Tract 19, Mercer County, New Jersey",295
34021002000,"Census Tract 20, Mercer County, New Jersey",314
34021002100,"Census Tract 21, Mercer County, New Jersey",1200
34021002200,"Census Tract 22, Mercer County, New Jersey",854
34021002400,"Census Tract 24, Mercer County, New Jersey",0
34021002500,"Census Tract 25, Mercer County, New Jersey",584
34021002601,"Census Tract 26.01, Mercer County, New Jersey",444
34021002602,"Census Tract 26.02, Mercer County, New Jersey",607
34021002701,"Census Tract 27.01, Mercer County, New Jersey",741
34021002702,"Census Tract 27.02, Mercer County, New Jersey",1556
34021002800,"Census Tract 28, Mercer County, New Jersey",929
34021002902,"Census Tract 29.02, Mercer County, New Jersey",738
34021002903,"Census Tract 29.03, Mercer County, New Jersey",241
34021002904,"Census Tract 29.04, Mercer County, New Jersey",266
34021003001,"Census Tract 30.01, Mercer County, New Jersey",237
34021003002,"Census Tract 30.02, Mercer County, New Jersey",149
34021003003,"Census Tract 30.03, Mercer County, New Jersey",493
34021003004,"Census Tract 30.04, Mercer County, New Jersey",379
34021003006,"Census Tract 30.06, Mercer County, New Jersey",118
34021003007,"Census Tract 30.07, Mercer County, New Jersey",50
34021003008,"Census Tract 30.08, Mercer County, New Jersey",469
34021003009,"Census Tract 30.09, Mercer County, New Jersey",853
34021003100,"Census Tract 31, Mercer County, New Jersey",590
34021003201,"Census Tract 32.01, Mercer County, New Jersey",812
34021003202,"Census Tract 32.02, Mercer County, New Jersey",595
34021003301,"Census Tract 33.01, Mercer County, New Jersey",687
34021003302,"Census Tract 33.02, Mercer County, New Jersey",1367
34021003400,"Census Tract 34, Mercer County, New Jersey",139
34021003500,"Census Tract 35, Mercer County, New Jersey",901
34021003601,"Census Tract 36.01, Mercer County, New Jersey",573
34021003602,"Census Tract 36.02, Mercer County, New Jersey",451
34021003703,"Census Tract 37.03, Mercer County, New Jersey",286
34021003704,"Census Tract 37.04, Mercer County, New Jersey",192
34021003705,"Census Tract 37.05, Mercer County, New Jersey",957
34021003706,"Census Tract 37.06, Mercer County, New Jersey",350
34021003800,"Census Tract 38, Mercer County, New Jersey",234
34021003902,"Census Tract 39.02, Mercer County, New Jersey",163
34021003903,"Census Tract 39.03, Mercer County, New Jersey",262
34021003904,"Census Tract 39.04, Mercer County, New Jersey",211
34021003905,"Census Tract 39.05, Mercer County, New Jersey",160
34021004000,"Census Tract 40, Mercer County, New Jersey",1559
34021004201,"Census Tract 42.01, Mercer County, New Jersey",912
34021004203,"Census Tract 42.03, Mercer County, New Jersey",319
34021004204,"Census Tract 42.04, Mercer County, New Jersey",664
34021004301,"Census Tract 43.01, Mercer County, New Jersey",1800
34021004304,"Census Tract 43.04, Mercer County, New Jersey",191
34021004306,"Census Tract 43.06, Mercer County, New Jersey",183
34021004307,"Census Tract 43.07, Mercer County, New Jersey",580
34021004309,"Census Tract 43.09, Mercer County, New Jersey",160
34021004310,"Census Tract 43.10, Mercer County, New Jersey",500
34021004403,"Census Tract 44.03, Mercer County, New Jersey",755
34021004404,"Census Tract 44.04, Mercer County, New Jersey",598
34021004405,"Census Tract 44.05, Mercer County, New Jersey",968
34021004406,"Census Tract 44.06, Mercer County, New Jersey",1033
34021004407,"Census Tract 44.07, Mercer County, New Jersey",952
34021004501,"Census Tract 45.01, Mercer County, New Jersey",361
34021004502,"Census Tract 45.02, Mercer County, New Jersey",251
34023000100,"Census Tract 1, Middlesex County, New Jersey",502
34023000200,"Census Tract 2, Middlesex County, New Jersey",914
34023000300,"Census Tract 3, Middlesex County, New Jersey",791
34023000401,"Census Tract 4.01, Middlesex County, New Jersey",235
34023000403,"Census Tract 4.03, Middlesex County, New Jersey",573
34023000404,"Census Tract 4.04, Middlesex County, New Jersey",789
34023000501,"Census Tract 5.01, Middlesex County, New Jersey",299
34023000502,"Census Tract 5.02, Middlesex County, New Jersey",1799
34023000603,"Census Tract 6.03, Middlesex County, New Jersey",33
34023000606,"Census Tract 6.06, Middlesex County, New Jersey",432
34023000608,"Census Tract 6.08, Middlesex County, New Jersey",264
34023000701,"Census Tract 7.01, Middlesex County, New Jersey",592
34023000702,"Census Tract 7.02, Middlesex County, New Jersey",231
34023000801,"Census Tract 8.01, Middlesex County, New Jersey",88
34023000802,"Census Tract 8.02, Middlesex County, New Jersey",172
34023000901,"Census Tract 9.01, Middlesex County, New Jersey",36
34023000902,"Census Tract 9.02, Middlesex County, New Jersey",261
34023001001,"Census Tract 10.01, Middlesex County, New Jersey",50
34023001002,"Census Tract 10.02, Middlesex County, New Jersey",727
34023001100,"Census Tract 11, Middlesex County, New Jersey",1313
34023001200,"Census Tract 12, Middlesex County, New Jersey",1041
34023001300,"Census Tract 13, Middlesex County, New Jersey",877
34023001409,"Census Tract 14.09, Middlesex County, New Jersey",85
34023001410,"Census Tract 14.10, Middlesex County, New Jersey",473
34023001411,"Census Tract 14.11, Middlesex County, New Jersey",18
34023001412,"Census Tract 14.12, Middlesex County, New Jersey",86
34023001413,"Census Tract 14.13, Middlesex County, New Jersey",394
34023001414,"Census Tract 14.14, Middlesex County, New Jersey",739
34023001415,"Census Tract 14.15, Middlesex County, New Jersey",91
34023001416,"Census Tract 14.16, Middlesex County, New Jersey",2240
34023001417,"Census Tract 14.17, Middlesex County, New Jersey",167
34023001502,"Census Tract 15.02, Middlesex County, New Jersey",493
34023001504,"Census Tract 15.04, Middlesex County, New Jersey",1052
34023001505,"Census Tract 15.05, Middlesex County, New Jersey",486
34023001506,"Census Tract 15.06, Middlesex County, New Jersey",1522
34023001600,"Census Tract 16, Middlesex County, New Jersey",606
34023001701,"Census Tract 17.01, Middlesex County, New Jersey",142
34023001702,"Census Tract 17.02, Middlesex County, New Jersey",364
34023001803,"Census Tract 18.03, Middlesex County, New Jersey",350
34023001804,"Census Tract 18.04, Middlesex County, New Jersey",729
34023001805,"Census Tract 18.05, Middlesex County, New Jersey",882
34023001901,"Census Tract 19.01, Middlesex County, New Jersey",941
34023001902,"Census Tract 19.02, Middlesex County, New Jersey",317
34023001903,"Census Tract 19.03, Middlesex County, New Jersey",610
34023002000,"Census Tract 20, Middlesex County, New Jersey",454
34023002101,"Census Tract 21.01, Middlesex County, New Jersey",93
34023002102,"Census Tract 21.02, Middlesex County, New Jersey",404
34023002200,"Census Tract 22, Middlesex County, New Jersey",208
34023002301,"Census Tract 23.01, Middlesex County, New Jersey",70
34023002302,"Census Tract 23.02, Middlesex County, New Jersey",43
34023002401,"Census Tract 24.01, Middlesex County, New Jersey",184
34023002402,"Census Tract 24.02, Middlesex County, New Jersey",26
34023002500,"Census Tract 25, Middlesex County, New Jersey",412
34023002603,"Census Tract 26.03, Middlesex County, New Jersey",989
34023002604,"Census Tract 26.04, Middlesex County, New Jersey",147
34023002605,"Census Tract 26.05, Middlesex County, New Jersey",370
34023002701,"Census Tract 27.01, Middlesex County, New Jersey",1089
34023002703,"Census Tract 27.03, Middlesex County, New Jersey",706
34023002805,"Census Tract 28.05, Middlesex County, New Jersey",126
34023002901,"Census Tract 29.01, Middlesex County, New Jersey",582
34023002902,"Census Tract 29.02, Middlesex County, New Jersey",636
34023003001,"Census Tract 30.01, Middlesex County, New Jersey",459
34023003002,"Census Tract 30.02, Middlesex County, New Jersey",1186
34023003101,"Census Tract 31.01, Middlesex County, New Jersey",34
34023003102,"Census Tract 31.02, Middlesex County, New Jersey",753
34023003201,"Census Tract 32.01, Middlesex County, New Jersey",43
34023003203,"Census Tract 32.03, Middlesex County, New Jersey",345
34023003300,"Census Tract 33, Middlesex County, New Jersey",816
34023003401,"Census Tract 34.01, Middlesex County, New Jersey",349
34023003500,"Census Tract 35, Middlesex County, New Jersey",221
34023003600,"Census Tract 36, Middlesex County, New Jersey",1564
34023003700,"Census Tract 37, Middlesex County, New Jersey",326
34023003800,"Census Tract 38, Middlesex County, New Jersey",951
34023004000,"Census Tract 40, Middlesex County, New Jersey",836
34023004100,"Census Tract 41, Middlesex County, New Jersey",285
34023004200,"Census Tract 42, Middlesex County, New Jersey",508
34023004300,"Census Tract 43, Middlesex County, New Jersey",570
34023004400,"Census Tract 44, Middlesex County, New Jersey",943
34023004500,"Census Tract 45, Middlesex County, New Jersey",1849
34023004600,"Census Tract 46, Middlesex County, New Jersey",1426
34023004700,"Census Tract 47, Middlesex County, New Jersey",909
34023004800,"Census Tract 48, Middlesex County, New Jersey",1400
34023004900,"Census Tract 49, Middlesex County, New Jersey",1626
34023005000,"Census Tract 50, Middlesex County, New Jersey",921
34023005100,"Census Tract 51, Middlesex County, New Jersey",1165
34023005200,"Census Tract 52, Middlesex County, New Jersey",1624
34023005300,"Census Tract 53, Middlesex County, New Jersey",582
34023005500,"Census Tract 55, Middlesex County, New Jersey",870
34023005601,"Census Tract 56.01, Middlesex County, New Jersey",748
34023005602,"Census Tract 56.02, Middlesex County, New Jersey",1348
34023005700,"Census Tract 57, Middlesex County, New Jersey",1242
34023005800,"Census Tract 58, Middlesex County, New Jersey",1153
34023006001,"Census Tract 60.01, Middlesex County, New Jersey",466
34023006002,"Census Tract 60.02, Middlesex County, New Jersey",1105
34023006101,"Census Tract 61.01, Middlesex County, New Jersey",754
34023006103,"Census Tract 61.03, Middlesex County, New Jersey",913
34023006104,"Census Tract 61.04, Middlesex County, New Jersey",384
34023006203,"Census Tract 62.03, Middlesex County, New Jersey",1567
34023006204,"Census Tract 62.04, Middlesex County, New Jersey",357
34023006205,"Census Tract 62.05, Middlesex County, New Jersey",797
34023006206,"Census Tract 62.06, Middlesex County, New Jersey",31
34023006207,"Census Tract 62.07, Middlesex County, New Jersey",1331
34023006300,"Census Tract 63, Middlesex County, New Jersey",371
34023006403,"Census Tract 64.03, Middlesex County, New Jersey",11
34023006500,"Census Tract 65, Middlesex County, New Jersey",204
34023006601,"Census Tract 66.01, Middlesex County, New Jersey",60
34023006604,"Census Tract 66.04, Middlesex County, New Jersey",844
34023006605,"Census Tract 66.05, Middlesex County, New Jersey",607
34023006606,"Census Tract 66.06, Middlesex County, New Jersey",17
34023006607,"Census Tract 66.07, Middlesex County, New Jersey",5
34023006608,"Census Tract 66.08, Middlesex County, New Jersey",228
34023006701,"Census Tract 67.01, Middlesex County, New Jersey",95
34023006703,"Census Tract 67.03, Middlesex County, New Jersey",265
34023006800,"Census Tract 68, Middlesex County, New Jersey",465
34023006900,"Census Tract 69, Middlesex County, New Jersey",545
34023007000,"Census Tract 70, Middlesex County, New Jersey",1059
34023007101,"Census Tract 71.01, Middlesex County, New Jersey",277
34023007102,"Census Tract 71.02, Middlesex County, New Jersey",429
34023007103,"Census Tract 71.03, Middlesex County, New Jersey",1851
34023007202,"Census Tract 72.02, Middlesex County, New Jersey",171
34023007203,"Census Tract 72.03, Middlesex County, New Jersey",793
34023007301,"Census Tract 73.01, Middlesex County, New Jersey",96
34023007303,"Census Tract 73.03, Middlesex County, New Jersey",35
34023007304,"Census Tract 73.04, Middlesex County, New Jersey",1488
34023007402,"Census Tract 74.02, Middlesex County, New Jersey",347
34023007500,"Census Tract 75, Middlesex County, New Jersey",331
34023007600,"Census Tract 76, Middlesex County, New Jersey",1015
34023007702,"Census Tract 77.02, Middlesex County, New Jersey",1090
34023007703,"Census Tract 77.03, Middlesex County, New Jersey",144
34023007704,"Census Tract 77.04, Middlesex County, New Jersey",143
34023007801,"Census Tract 78.01, Middlesex County, New Jersey",1248
34023007804,"Census Tract 78.04, Middlesex County, New Jersey",251
34023007805,"Census Tract 78.05, Middlesex County, New Jersey",24
34023007806,"Census Tract 78.06, Middlesex County, New Jersey",569
34023007905,"Census Tract 79.05, Middlesex County, New Jersey",100
34023007906,"Census Tract 79.06, Middlesex County, New Jersey",377
34023007907,"Census Tract 79.07, Middlesex County, New Jersey",643
34023007908,"Census Tract 79.08, Middlesex County, New Jersey",1893
34023007909,"Census Tract 79.09, Middlesex County, New Jersey",113
34023007910,"Census Tract 79.10, Middlesex County, New Jersey",156
34023007911,"Census Tract 79.11, Middlesex County, New Jersey",83
34023007912,"Census Tract 79.12, Middlesex County, New Jersey",486
34023008001,"Census Tract 80.01, Middlesex County, New Jersey",808
34023008101,"Census Tract 81.01, Middlesex County, New Jersey",460
34023008102,"Census Tract 81.02, Middlesex County, New Jersey",268
34023008103,"Census Tract 81.03, Middlesex County, New Jersey",177
34023008202,"Census Tract 82.02, Middlesex County, New Jersey",368
34023008204,"Census Tract 82.04, Middlesex County, New Jersey",276
34023008205,"Census Tract 82.05, Middlesex County, New Jersey",221
34023008206,"Census Tract 82.06, Middlesex County, New Jersey",628
34023008207,"Census Tract 82.07, Middlesex County, New Jersey",88
34023008208,"Census Tract 82.08, Middlesex County, New Jersey",217
34023008209,"Census Tract 82.09, Middlesex County, New Jersey",16
34023008300,"Census Tract 83, Middlesex County, New Jersey",770
34023008403,"Census Tract 84.03, Middlesex County, New Jersey",468
34023008404,"Census Tract 84.04, Middlesex County, New Jersey",348
34023008405,"Census Tract 84.05, Middlesex County, New Jersey",38
34023008406,"Census Tract 84.06, Middlesex County, New Jersey",43
34023008501,"Census Tract 85.01, Middlesex County, New Jersey",1618
34023008502,"Census Tract 85.02, Middlesex County, New Jersey",122
34023008503,"Census Tract 85.03, Middlesex County, New Jersey",579
34023008504,"Census Tract 85.04, Middlesex County, New Jersey",520
34023008601,"Census Tract 86.01, Middlesex County, New Jersey",368
34023008602,"Census Tract 86.02, Middlesex County, New Jersey",1151
34023008604,"Census Tract 86.04, Middlesex County, New Jersey",1033
34023008605,"Census Tract 86.05, Middlesex County, New Jersey",657
34023008606,"Census Tract 86.06, Middlesex County, New Jersey",1587
34023008700,"Census Tract 87, Middlesex County, New Jersey",204
34023008800,"Census Tract 88, Middlesex County, New Jersey",171
34023008900,"Census Tract 89, Middlesex County, New Jersey",1370
34023009000,"Census Tract 90, Middlesex County, New Jersey",792
34023009100,"Census Tract 91, Middlesex County, New Jersey",416
34023009200,"Census Tract 92, Middlesex County, New Jersey",519
34023009300,"Census Tract 93, Middlesex County, New Jersey",2033
34023009400,"Census Tract 94, Middlesex County, New Jersey",835
34025800100,"Census Tract 8001, Monmouth County, New Jersey",1072
34025800200,"Census Tract 8002, Monmouth County, New Jersey",391
34025800400,"Census Tract 8004, Monmouth County, New Jersey",166
34025800500,"Census Tract 8005, Monmouth County, New Jersey",246
34025800601,"Census Tract 8006.01, Monmouth County, New Jersey",621
34025800602,"Census Tract 8006.02, Monmouth County, New Jersey",63
34025800701,"Census Tract 8007.01, Monmouth County, New Jersey",80
34025800702,"Census Tract 8007.02, Monmouth County, New Jersey",355
34025800800,"Census Tract 8008, Monmouth County, New Jersey",615
34025800900,"Census Tract 8009, Monmouth County, New Jersey",584
34025801000,"Census Tract 8010, Monmouth County, New Jersey",561
34025801100,"Census Tract 8011, Monmouth County, New Jersey",132
34025801200,"Census Tract 8012, Monmouth County, New Jersey",9
34025801300,"Census Tract 8013, Monmouth County, New Jersey",200
34025801400,"Census Tract 8014, Monmouth County, New Jersey",66
34025801500,"Census Tract 8015, Monmouth County, New Jersey",228
34025801600,"Census Tract 8016, Monmouth County, New Jersey",1014
34025801700,"Census Tract 8017, Monmouth County, New Jersey",888
34025801800,"Census Tract 8018, Monmouth County, New Jersey",136
34025801900,"Census Tract 8019, Monmouth County, New Jersey",551
34025802000,"Census Tract 8020, Monmouth County, New Jersey",968
34025802100,"Census Tract 8021, Monmouth County, New Jersey",402
34025802200,"Census Tract 8022, Monmouth County, New Jersey",121
34025802300,"Census Tract 8023, Monmouth County, New Jersey",228
34025802400,"Census Tract 8024, Monmouth County, New Jersey",137
34025802500,"Census Tract 8025, Monmouth County, New Jersey",106
34025802600,"Census Tract 8026, Monmouth County, New Jersey",845
34025802700,"Census Tract 8027, Monmouth County, New Jersey",381
34025802800,"Census Tract 8028, Monmouth County, New Jersey",308
34025802900,"Census Tract 8029, Monmouth County, New Jersey",90
34025803000,"Census Tract 8030, Monmouth County, New Jersey",633
34025803100,"Census Tract 8031, Monmouth County, New Jersey",559
34025803201,"Census Tract 8032.01, Monmouth County, New Jersey",372
34025803202,"Census Tract 8032.02, Monmouth County, New Jersey",317
34025803300,"Census Tract 8033, Monmouth County, New Jersey",115
34025803400,"Census Tract 8034, Monmouth County, New Jersey",1001
34025803500,"Census Tract 8035, Monmouth County, New Jersey",588
34025803600,"Census Tract 8036, Monmouth County, New Jersey",1079
34025803700,"Census Tract 8037, Monmouth County, New Jersey",182
34025803800,"Census Tract 8038, Monmouth County, New Jersey",57
34025803900,"Census Tract 8039, Monmouth County, New Jersey",119
34025804100,"Census Tract 8041, Monmouth County, New Jersey",207
34025804200,"Census Tract 8042, Monmouth County, New Jersey",157
34025804500,"Census Tract 8045, Monmouth County, New Jersey",301
34025804600,"Census Tract 8046, Monmouth County, New Jersey",26
34025804700,"Census Tract 8047, Monmouth County, New Jersey",0
34025804800,"Census Tract 8048, Monmouth County, New Jersey",2362
34025805001,"Census Tract 8050.01, Monmouth County, New Jersey",1788
34025805100,"Census Tract 8051, Monmouth County, New Jersey",261
34025805300,"Census Tract 8053, Monmouth County, New Jersey",297
34025805400,"Census Tract 8054, Monmouth County, New Jersey",1057
34025805500,"Census Tract 8055, Monmouth County, New Jersey",661
34025805600,"Census Tract 8056, Monmouth County, New Jersey",571
34025805700,"Census Tract 8057, Monmouth County, New Jersey",508
34025805800,"Census Tract 8058, Monmouth County, New Jersey",1327
34025805900,"Census Tract 8059, Monmouth County, New Jersey",972
34025806000,"Census Tract 8060, Monmouth County, New Jersey",1145
34025806100,"Census Tract 8061, Monmouth County, New Jersey",437
34025806201,"Census Tract 8062.01, Monmouth County, New Jersey",93
34025806202,"Census Tract 8062.02, Monmouth County, New Jersey",481
34025806300,"Census Tract 8063, Monmouth County, New Jersey",99
34025806400,"Census Tract 8064, Monmouth County, New Jersey",144
34025806501,"Census Tract 8065.01, Monmouth County, New Jersey",1139
34025806502,"Census Tract 8065.02, Monmouth County, New Jersey",1036
34025806503,"Census Tract 8065.03, Monmouth County, New Jersey",27
34025806504,"Census Tract 8065.04, Monmouth County, New Jersey",844
34025806600,"Census Tract 8066, Monmouth County, New Jersey",217
34025807003,"Census Tract 8070.03, Monmouth County, New Jersey",1776
34025807004,"Census Tract 8070.04, Monmouth County, New Jersey",1398
34025807100,"Census Tract 8071, Monmouth County, New Jersey",624
34025807200,"Census Tract 8072, Monmouth County, New Jersey",703
34025807300,"Census Tract 8073, Monmouth County, New Jersey",807
34025807400,"Census Tract 8074, Monmouth County, New Jersey",1187
34025807500,"Census Tract 8075, Monmouth County, New Jersey",491
34025807600,"Census Tract 8076, Monmouth County, New Jersey",722
34025807700,"Census Tract 8077, Monmouth County, New Jersey",758
34025807800,"Census Tract 8078, Monmouth County, New Jersey",30
34025807900,"Census Tract 8079, Monmouth County, New Jersey",521
34025808001,"Census Tract 8080.01, Monmouth County, New Jersey",80
34025808002,"Census Tract 8080.02, Monmouth County, New Jersey",155
34025808100,"Census Tract 8081, Monmouth County, New Jersey",837
34025808200,"Census Tract 8082, Monmouth County, New Jersey",1158
34025808300,"Census Tract 8083, Monmouth County, New Jersey",303
34025808401,"Census Tract 8084.01, Monmouth County, New Jersey",473
34025808402,"Census Tract 8084.02, Monmouth County, New Jersey",835
34025808500,"Census Tract 8085, Monmouth County, New Jersey",471
34025808600,"Census Tract 8086, Monmouth County, New Jersey",385
34025808701,"Census Tract 8087.01, Monmouth County, New Jersey",395
34025808702,"Census Tract 8087.02, Monmouth County, New Jersey",50
34025808800,"Census Tract 8088, Monmouth County, New Jersey",437
34025808900,"Census Tract 8089, Monmouth County, New Jersey",907
34025809000,"Census Tract 8090, Monmouth County, New Jersey",276
34025809100,"Census Tract 8091, Monmouth County, New Jersey",255
34025809200,"Census Tract 8092, Monmouth County, New Jersey",32
34025809301,"Census Tract 8093.01, Monmouth County, New Jersey",212
34025809302,"Census Tract 8093.02, Monmouth County, New Jersey",153
34025809400,"Census Tract 8094, Monmouth County, New Jersey",163
34025809501,"Census Tract 8095.01, Monmouth County, New Jersey",244
34025809502,"Census Tract 8095.02, Monmouth County, New Jersey",290
34025809600,"Census Tract 8096, Monmouth County, New Jersey",118
34025809701,"Census Tract 8097.01, Monmouth County, New Jersey",32
34025809703,"Census Tract 8097.03, Monmouth County, New Jersey",74
34025809704,"Census Tract 8097.04, Monmouth County, New Jersey",119
34025809901,"Census Tract 8099.01, Monmouth County, New Jersey",59
34025809902,"Census Tract 8099.02, Monmouth County, New Jersey",174
34025809903,"Census Tract 8099.03, Monmouth County, New Jersey",60
34025810001,"Census Tract 8100.01, Monmouth County, New Jersey",186
34025810002,"Census Tract 8100.02, Monmouth County, New Jersey",683
34025810003,"Census Tract 8100.03, Monmouth County, New Jersey",104
34025810004,"Census Tract 8100.04, Monmouth County, New Jersey",33
34025810101,"Census Tract 8101.01, Monmouth County, New Jersey",82
34025810102,"Census Tract 8101.02, Monmouth County, New Jersey",211
34025810200,"Census Tract 8102, Monmouth County, New Jersey",583
34025810300,"Census Tract 8103, Monmouth County, New Jersey",258
34025810401,"Census Tract 8104.01, Monmouth County, New Jersey",90
34025810402,"Census Tract 8104.02, Monmouth County, New Jersey",296
34025810501,"Census Tract 8105.01, Monmouth County, New Jersey",662
34025810502,"Census Tract 8105.02, Monmouth County, New Jersey",478
34025810503,"Census Tract 8105.03, Monmouth County, New Jersey",724
34025810600,"Census Tract 8106, Monmouth County, New Jersey",424
34025810700,"Census Tract 8107, Monmouth County, New Jersey",187
34025810800,"Census Tract 8108, Monmouth County, New Jersey",851
34025810900,"Census Tract 8109, Monmouth County, New Jersey",381
34025811000,"Census Tract 8110, Monmouth County, New Jersey",735
34025811101,"Census Tract 8111.01, Monmouth County, New Jersey",350
34025811102,"Census Tract 8111.02, Monmouth County, New Jersey",217
34025811200,"Census Tract 8112, Monmouth County, New Jersey",341
34025811301,"Census Tract 8113.01, Monmouth County, New Jersey",520
34025811303,"Census Tract 8113.03, Monmouth County, New Jersey",103
34025811304,"Census Tract 8113.04, Monmouth County, New Jersey",46
34025811401,"Census Tract 8114.01, Monmouth County, New Jersey",46
34025811402,"Census Tract 8114.02, Monmouth County, New Jersey",222
34025811501,"Census Tract 8115.01, Monmouth County, New Jersey",62
34025811502,"Census Tract 8115.02, Monmouth County, New Jersey",145
34025811600,"Census Tract 8116, Monmouth County, New Jersey",281
34025811900,"Census Tract 8119, Monmouth County, New Jersey",105
34025812000,"Census Tract 8120, Monmouth County, New Jersey",160
34025812100,"Census Tract 8121, Monmouth County, New Jersey",275
34025812200,"Census Tract 8122, Monmouth County, New Jersey",525
34025812300,"Census Tract 8123, Monmouth County, New Jersey",296
34025812400,"Census Tract 8124, Monmouth County, New Jersey",192
34025812501,"Census Tract 8125.01, Monmouth County, New Jersey",84
34025812502,"Census Tract 8125.02, Monmouth County, New Jersey",107
34025990000,"Census Tract 9900, Monmouth County, New Jersey",0
34027040101,"Census Tract 401.01, Morris County, New Jersey",517
