"Place.Name","SSN","area.x","municipality","HDensRes","resUrb","comUrb","indUrb","allPaths","multiunit","noVehicle","pubTransit","avgVacBiz","occRate","mblHomePct","naloxDist","syrngDist","ndvi","adultEdDst","cultrDist","syrngProp","moudDist","moudProp","sutDist","sutProp","incPerCap","empPerCap","mentHlDist","voluntrOp","snapP","avgPropTax","house20Yr","rentPct","crowdedPct","isoAsian","isoBlack","isoHisp","medRent","medHValue","burdenPct","govExp","alcLicKm2","frClsRtMrt","popDens","hsGradRt","vlntCrRt","landUseClass","resPctTot","comPctTot","indPctTot","naloxProp","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518","opDt1518","opDt15","opDt16","opDt17","opDt18","pop2016","area.y","bizNum","mriScore","SVIthemes","parksProp","schoolPPop","mblHome","ageCt","bizDens","pubTransit2","noVehicle2","multiunitPP","pathsDens","commEnv","compEnv","comeEnv","hsaEnv","phyEnv","resEnv","BEIndex","commEnvS","compEnvS","comeEnvS","hsaEnvS","phyEnvS","resEnvS","BEIndexS"
"east greenwich twp",803,415985652.934056,"east greenwich twp",0.0162199737390901,0.729346815762048,0.0396304537644706,0.0203363096076388,5.51857636398519,70.7950251295035,111.786665725075,45.5986784459375,0.146459750048202,0.944857811288607,0,0.271164069483526,1.42143749423664,0.616352677001953,0.767170994988483,0.455493147303522,0.875,0.439355812905971,1,0.580523294829308,1,5904.08022080285,0.0808672184193771,0.352303513680968,0,5.4,2.93,0.178501132892302,1.7285421178692,0.0506048188492406,0.173834183017717,0.653397625017177,0.507439816452917,1087.5,310700,31.15,7578,0.00480779749718906,0.0228227624445748,729,22,0.5,2,0.271147039728581,0.0147332928438292,0.00756036775639281,1,15.9973481898844,0,47.9920445696533,47.9920445696533,111.981437329191,7,1,0,3,3,10381.8914655578,415985652.934056,252,3.85,5.0419683442829,0.0308198028340912,NA,0,6251.0360350369,6.05790123343385e-07,0.00439213592216913,0.0107674662267401,0.00681908738541217,1.32662660961051e-08,37.995767213024,0.407554714097335,72.3755222246719,8.24424367064056,65.3259761916477,14.405976895331,33.1258401515687,25.3484368906408,3.17764160183776,72.9497278147363,9.88534061653738,48.5842814994973,30.7718367657788,31.7862108648381
"elk twp",804,538667609.164589,"elk twp",0.0328675103460685,0.722650832177531,0.0441660887656033,0.0125260055478502,838.748451962641,49.6695781866755,16.2649658533454,31.6512646624797,0.0424347010344628,0.886800203435507,0.124912527101532,0.238243970559405,2.12060339181112,0.612842713647959,1.0836542410837,0.407339015949713,0.875,0.491053807434915,1,0.380225496584518,1,4194.25288936047,0.0811422091424391,0.288904444755394,0,14,3.16,0.4432470478626,1.34958073687233,0.196636703262868,0.19054545993095,1.41014773045935,1.33992381482952,1272,215850,34.55,272,0.00185641003617627,0.0465468822048539,214,17,1,3,0.134826099965228,0.00824013650000404,0.00233699651472146,1,34.3728679384803,0,137.491471753921,0,171.864339692401,5,1,0,4,0,4067.90069979679,538667609.164589,87,-2.13,6.48221987392934,0.00966000974228124,NA,195.910412497699,2909.2713525964,1.61509618398862e-07,0.0077807367972529,0.00399836845922957,0.0122101255296514,1.557079797806e-06,37.5094121999383,0.496997752344471,78.4279973022849,8.40966847713698,66.0698154576363,12.8568033347745,33.9617824206859,23.8799796932431,3.99816227700106,82.9113963397357,10.0888992066284,50.2158875747653,24.8210497469673,32.6525624730568
"franklin twp",805,1571733683.06112,"franklin twp",0.00246145272153074,0.767018535450087,0.0387095242053267,0.016683092487265,93.1928140080613,163.502656112201,184.08678913698,78.5804735165213,0.00163063354941392,0.95631804901815,0.0420619816285526,0.849864721328313,6.31444385271964,0.67384538590827,4.12911115835128,1.55704054921005,0.714285714285714,0.872899312691014,1,0.844365596041125,1,9708.97832682224,0.179261982614112,1.105979503316,0,9.5,2.95,0.432413703048356,2.14692767444526,0.620463741056579,0.135457742822851,0.836301101100915,0.674762067564244,1270,201550,33,592,0.00699863561907559,0.0450265135136366,295,15,0.4,3,0.179025056745589,0.00903495084820451,0.00389389752813722,1,26.3265583524831,61.428636155794,70.2041556066217,78.9796750574494,236.939025172348,27,3,7,8,9,16519.9843319821,1571733683.06112,454,-2.25,27.7731906630285,0.0961354723695362,6.05327450622357e-05,254.59156122385,11395.3368299546,2.88853006646639e-07,0.00475669177024534,0.0111432786761543,0.00989726459943825,5.92930055596685e-08,38.1129361632588,1.89538390252044,69.5227446764393,21.5083025889688,64.4720339815259,10.264962771338,34.2960606806752,25.7022064286418,16.8264915753759,68.2543884789053,26.2070349831978,46.7111654088718,14.8651018968207,33.0943981286355
"glassboro boro",806,261105164.112578,"glassboro boro",0.103448275862069,0.591193762781186,0.164174335378323,0.0389506646216769,1129.47603112313,1959.04086323071,349.206265601706,215.885386468937,6.64102124753557,0.870187588425717,0.00161899817576919,0.287050362661381,4.44413245451561,0.512983140625,1.84983577884425,0.300162624950236,0.6875,0.846472708429694,1,0.396888352251617,1,8183.65880270271,0.171535786887757,0.35045905279221,0,9.3,3.45,0.261326684068855,3.7123447687093,0.243846067897255,0.106330146197552,0.346757304130355,0.152617437290001,1224,207950,33.8,106,0.0344690054196934,0.0484056518615968,2180,22,1.6,2,0.308670192355817,0.0857176223286231,0.0203366643866469,1,6.93657142635668,34.6828571317834,27.7462857054267,48.5559999844967,117.921714248063,17,1,5,4,7,19717.8773391827,261105164.112578,722,-4.31,38.487836074074,0.203690094170316,NA,11.1324812169103,14416.3440197607,2.76516936175457e-06,0.0109487133303105,0.0177101347977135,0.0993535373778683,4.32575140733771e-06,38.7390552377532,0.716666134598162,70.3388563465205,13.6135327977459,66.3597722424366,15.4267527427939,34.1991059169747,27.5926548390237,6.01332693208364,69.5976131650842,16.4923601298291,50.851905694912,34.6929078561068,34.2067947695066
"greenwich twp",807,324900210.707125,"greenwich twp",0,0.356085603846516,0.0540680682568115,0.310738191760158,0,310.664711546876,146.872932536591,36.2550009708255,16.8707937561794,0.916943840628264,0,0.45100387825849,2.89797391637098,0.366400479939779,2.28143225248375,1.78860390322896,0.75,1.17322293499936,1,1.84535121502811,1,7935.08558660976,0.140547803106172,0.595509079266457,0,6.3,2.79,0.440692302002157,0.65544530729296,0.0746970379045663,0.483562390062724,3.3834473936235,0.593797164416685,1216,192800,31.6,1467,0.0184670752046183,0.048108445582487,540,24,0.6,3,0.100927237260508,0.0153248002565267,0.0880741789808407,1,0,64.6066512634278,32.3033256317139,0,96.9099768951416,3,0,2,1,0,4845.57793705733,324900210.707125,125,-1.51,7.11368380476674,0.0905780437003529,NA,0,3095.65650113203,3.84733514724245e-07,0.00748207983480352,0.0303107151395413,0.0641130357580296,0,41.9885201817899,1.3566787185709,69.9347034034579,20.1600154858964,73.8000470687467,8.99862287309529,36.0397646219262,37.4038011341701,11.8845894451405,68.9324245272848,24.547940270911,67.1720949660931,10.0007540795503,36.656934070525
"harrison twp",808,530177742.156493,"harrison twp",0.00862794612794613,0.790534217804488,0.0504065378776851,0.00151801867370916,0,266.51488537242,159.09038727783,123.331077233999,0.000508736076836163,0.961387946418323,5.21604984473739e-05,0.256699686367139,3.50478109081643,0.611788242594401,1.63715486020132,0.386595921412206,0.75,0.375262850461402,1,0.427234090830936,1,12680.923508944,0.176786877078361,0.340996751786261,0,1.7,2.71,0.270821962036884,0.875420051141892,0.0625388345397631,1.60149555356724,1.83293926171236,0.25256581466207,1272,320400,29.15,12,0.00565852080787444,0.0393340820567008,680,49,0.4,3,0.31234646005702,0.0199160305970701,0.000599781449499224,1,23.4198786716074,23.4198786716074,23.4198786716074,35.1298180074112,105.389454022234,9,2,2,2,3,12809.8834379054,530177742.156493,455,4.69,7.58945897965549,0.0214991553664953,NA,0.230631276500045,8539.75389046167,8.58202756964659e-07,0.00962780635997461,0.0124193469869577,0.0208054106553212,0,37.8536587061316,0.674583593871175,64.0085333998154,9.28458303710563,64.9009928312687,12.3735470301739,31.5159830997277,24.919367066864,5.62727570432361,59.178639432417,11.1654993734911,47.6520835578351,22.9647339555057,28.5845998484061
"logan twp",809,733235355.294431,"logan twp",0.0752054962581278,0.231319351817692,0.0400715157362999,0.271220591991373,384.743420047646,1.53910904057033,43.3108941804858,13.1117647346184,0.924220173039782,0.939278203046243,1.6476175440822e-05,0.579693446753319,3.99074289212818,0.468086120113645,3.06373823588499,1.96796870448413,0.75,0.625594622245315,1,2.13008127128842,1,10626.1585160574,0.181169667543686,0.587081732811077,0,2.8,2.05,0.313807295117314,0.551464280487564,0.000690090139860228,1.01823342759737,0.302027010825233,0.274122917469661,1311.5,218150,28.5,6890,0.00818297411088532,0.0361263408728867,271,38,1.2,3,0.0484017505626384,0.0083846487295357,0.0567507704732101,1,24.1703971338592,72.5111914015776,72.5111914015776,0,169.192779937014,7,1,3,3,0,5957.19752219166,733235355.294431,363,1.82,4.32254973154411,0.0267203200197321,NA,0.0351414722037012,4137.29238482038,4.95066144013524e-07,0.00220099546569921,0.00727034717568869,0.000258361257090581,5.24720224235712e-07,37.9832493371379,1.67723564678971,64.8379751132826,19.3837812092421,71.6095733762182,10.6924444122313,34.3640431824836,25.3106415262535,14.8252720552685,60.5438038163117,23.5927682003942,62.3673066901019,16.5071723943923,33.8578274471203
"mantua twp",810,448482083.904682,"mantua twp",0.063135420902806,0.709088287595521,0.0751429807276397,0.0207141827269669,3027.86626545161,546.62621716431,218.265956691399,148.815915518246,8.36335414963727,0.948561067304443,0.0433146165997921,0.256292761873156,2.37542163154165,0.609893195452009,0.677434231082972,0.488145085567575,0.785714285714286,0.406624496192966,1,0.756649849930699,1,10070.0344567384,0.145113144058722,0.323982258395577,0.25,5.6,3.05,0.388312236681726,2.18431456769945,0.118962726700487,0.382327827091976,0.942400226363367,0.217693758270343,1243,233550,31.15,4754,0.0133785562498735,0.0343761369522847,948,26,0.4,2,0.286605087560826,0.0303719028332216,0.00837242732402848,1,48.4924148796678,9.69848297593357,77.5878638074685,48.4924148796678,184.271176542738,19,5,1,8,5,15280.3095185423,448482083.904682,462,1.31,14.507689623272,0.0985651175081953,NA,259.966186482208,10310.8909143983,1.03014148520187e-06,0.00973906420793776,0.0142841319036462,0.0357732424530401,6.75136504693716e-06,39.2248684489796,0.471859772216849,68.3397366715354,9.40433575502065,63.5395121350744,11.1098553215622,32.0150280173982,29.0594761679332,3.76755481072105,66.3072951896057,11.3128575293483,44.6656854516283,18.1105585378174,28.8705712811757
"monroe twp",811,1308055655.70532,"monroe twp",0.0731907519722742,0.707493601187275,0.0714408620652571,0.0212720194437872,916.331923744534,1565.67241231282,849.983166822076,581.455315848521,2.75729995294755,0.924879631781093,0.089259312412728,0.412866812524079,6.48346440223683,0.650714703369141,4.03863363133314,2.30502216946857,0.625,0.70492815468442,1,0.693796614393366,1,12980.980110096,0.233335469861412,0.509092159827626,0,7.7,3.49,0.305653655563375,3.38426516499778,0.695936857576172,0.0795163169657522,0.90014682134612,0.294787037673784,1172.5,193700,36.1,10446,0.0114674101188513,0.0452508337045064,796,12,1,2,0.219079683503836,0.0221220961210571,0.00658700980392157,1,20.8481727854328,41.6963455708656,66.7141529133849,75.0534220275581,204.312093297241,49,5,10,16,18,36721.6118309754,1308055655.70532,995,-1.49,44.4779171876338,0.185971045970731,0,1293.25608525096,23982.9171192098,7.60670997185881e-07,0.0158341447136057,0.0231466737008831,0.0426362660636847,7.00529767023127e-07,38.9312951070548,2.11455193360057,64.3654854897621,16.5954331508253,64.4617056921191,15.4223180113255,33.6484648974479,28.1730868528971,18.8370661752591,59.7661409675338,20.1616491833893,46.6885103804081,34.6758728749232,34.7170544057351
"national park boro",812,40354209.1417233,"national park boro",0.0227345501120717,0.796886960959428,0.0696606277111508,0,0,102.784978976953,25.650061498898,14.7455607735805,48.7611038380306,0.924735309092216,0.000983426782491799,0.845705047358962,1.79453477924349,0.216139291381836,2.00491470324468,0.864735591561442,1,0.535034916188963,1,0.844405478369985,1,8544.29822108043,0.195422433947013,1.10291705965945,0,13,4.09,0.389327751540184,0.594432101607578,0.356782026060793,0.0432993856452525,0.26925528866682,0.138283814015611,1071,172300,41.2,2696,0.198254101841234,0.0465321263517649,2985,7,1.3,2,0.336421415490682,0.0294085963589357,0,1,99.6484091692383,49.8242045846191,199.296818338477,99.6484091692383,448.417841261572,9,2,1,4,2,2919.51327894704,40354209.1417233,53,-5.56,6.95055045455901,0.0411612845994634,NA,1.07586500832186,2007.05662706897,1.31336981016937e-06,0.00505069145597402,0.00878573208892854,0.0352062036224147,0,46.1417884230687,0.956550098268707,71.1839024328339,14.640852213435,74.3796417491307,11.41927520792,36.4536683541095,49.9438109573107,8.21394260535664,70.9884605278993,17.7564975724519,68.4434317251855,19.2991224857061,39.1075443123184
"newfield boro",813,48557934.4058596,"newfield boro",0,0.743090077550209,0.0546828395307218,0.0763571286538079,0,63.8953041271901,7.1930437354164,2.07491927652839,0,0.931926838369765,0.000433082173864963,1.26333525867444,12.6709276440585,0.654951196289063,8.83040438557279,1.54317731634867,0.5,2.29351028828213,1,1.55045897878495,1,18601.1612806567,0.325537311858205,1.62994710031439,0,9.6,3.35,0.365094723377875,0.301216592173675,1.19178661156141,7.05923822891171,0.694757080196369,0.211503147657018,1283,193800,31.85,3518,0.0205939962417324,0.0403912113179495,918,26,0,2,0.335247151700009,0.0246703148829281,0.0344487306001615,1,0,96.0527513949811,0,0,96.0527513949811,1,0,1,0,0,1576.00213564664,48557934.4058596,82,-1.73,5.7559021975532,0.0334345342384524,NA,0.268789360310995,1041.09459174977,1.68870445177143e-06,0.00131657136091192,0.00456410786046623,0.0405426507248822,0,37.3551082116708,3.45786056730715,59.8118533689678,43.1162111291194,64.0222771210069,11.3644734597871,36.5212973096432,23.4140879144767,31.160132661844,52.271393250203,52.7960060716599,45.7246269729894,19.0886144188888,37.4091435483436
"paulsboro boro",814,73349249.1603951,"paulsboro boro",0.0862348178137652,0.521042084168337,0.110958759624512,0.169602362619977,73.5017967320529,899.714698190274,429.622430747077,115.457484461874,12.9799942266217,0.814381843710648,0.000758224746652174,0.0361081700944128,1.76944355185542,0.248101014927455,1.36943230063103,0.924949623498212,1,0.701947798983463,1,0.924495578496708,1,5051.5065620663,0.105785080851367,0.168207294591412,0,29,3.4,0.396264225800965,1.24163498048151,9.64222752267795e-05,89.8691408747065,0.423960675762118,0.213942442042632,1136,214800,36.3,2208,0.204479541603363,0.071807681568969,3116,5,5,3,0.289991194599354,0.0617552098620487,0.094393894922219,1,22.6775856372543,90.7103425490173,136.065513823526,181.420685098035,430.874127107832,19,1,4,6,8,5844.70256855172,73349249.1603951,181,-14.44,7.50701666359333,0.0127866657680304,NA,2.33814768246012,4409.6404969902,2.46764625503121e-06,0.0197542104337541,0.0735062949240092,0.153936780809227,1.00207974278406e-06,44.7662630836819,0.764793974709747,85.6612293950173,9.62287537375652,75.1362302203381,13.0956160605495,38.1745013513422,45.7906717267519,6.45483572512572,94.8164532872158,11.5817749765623,70.1030030903231,25.7383928417969,42.4141886079626
"pitman boro",815,62887455.1829489,"pitman boro",0.116790718038529,0.755291005291005,0.0777116402116402,0.0437334656084656,558.018366419606,685.622068668426,273.780744974583,90.9596406701217,21.1521583627176,0.927536600064458,6.02865802529525e-08,0.351629817264904,4.06293507824826,0.581490813337054,1.32919450254169,0.124268292589439,0.666666666666667,0.411801228115249,1,0.855147967905071,1,10776.0595765983,0.193384035221441,0.13717467373295,0,4.8,3.77,0.336136835001124,2.36249392597544,0.270060167401734,0.549025415287097,1.66284140912604,0.70897117569385,1161,198400,34.2,2667,0.0159016045244239,0.0400820137030728,3897,19,0.8,2,0.632818452587103,0.065110480016624,0.0366419616263767,1,52.0059726787271,69.3412969049694,52.0059726787271,86.6766211312118,260.029863393635,15,3,4,3,5,8646.24873729444,62887455.1829489,340,0.36,19.096749548172,0.0656749991142542,NA,0.000213695712941921,5768.56819606634,5.40648367803865e-06,0.0105201276800862,0.0316646852632942,0.0792970558100054,8.87328585321585e-06,40.9109904190189,0.484487598377043,65.6653152683303,12.1840926566919,63.3326776089814,12.3643733400548,32.4903228152424,34.1504033219173,3.88339828663449,61.9055092799973,14.733404953184,44.2119954075837,22.9294953757461,30.3023677708438
"south harrison twp",816,444738502.127139,"south harrison twp",0.0086585518885682,0.863286751164554,0.0185245368865778,0.01180803813238,0,15.9291544773188,11.3336794205358,15.6261457582553,0.0390919668210638,0.929469290229223,0.0534630055024328,0.183868090595647,2.45268834774759,0.622472108677455,1.37407682880247,0.422479849233143,0.857142857142857,0.578888390495543,1,0.385819738992746,1,7473.51432010995,0.102763275414292,0.499368404112758,0,3.8,2.72,0.287544493214888,0.865903434736428,0.06041588157466,2.73771781861494,5.20886742822632,0.657225937840804,1295,325600,27.4,431,0,0.0270455434692121,202,10,0,3,0.156107976806143,0.00334978843441467,0.00213524525936374,1,48.3461359351622,48.3461359351622,0,48.3461359351622,145.038407805487,3,1,1,0,1,3226.35504586312,444738502.127139,64,3.37,5.00874357840569,0.0176758621908809,NA,59.5051192457307,2068.4176318478,1.439047883057e-07,0.00484328151617764,0.00351284321143391,0.00493719824721194,0,37.5573700312126,0.598852226011871,70.330019271068,8.93419885743675,66.1096035683016,13.3035917610924,32.8056059525205,24.0247793161761,4.93254133142292,69.5830683689042,10.7343445115682,50.3031625090868,26.5372827341433,31.0191964618836
"swedesboro boro",817,21561929.1799505,"swedesboro boro",0.081605049594229,0.586462189317821,0.208090957165521,0.0732416710735061,0,159.833310480155,27.6926689797278,1.07605064819537,1.44213115990908,0.884204193238993,0,0.448365099434325,7.95769302362383,0.555240478515625,5.14398199336368,2.30119847411083,0.5,1.81254389813775,1,2.48000810241841,1,14195.3808647563,0.304246681397427,0.558433339729684,0,11,3.83,0.225187992569699,0.49439010757142,1.58053568544278,2.29057485900985,0.50283521352068,0.29167586236766,1644.5,272650,33.45,646,0.13913552202561,0.0456115158467607,3603,10,0.8,2,0.448080808080808,0.158989898989899,0.055959595959596,1,0,0,113.218654734661,56.6093273673303,169.827982101991,3,0,0,2,1,2567.48383708047,21561929.1799505,226,-2.66,7.82623828137339,0.038135169874184,NA,0,1766.4933439522,1.04814368934181e-05,0.000419107077775791,0.0107859175507868,0.0622528984104158,0,35.8850878053651,2.4817268224915,63.3596358350651,31.5794304782348,64.1792366329335,17.8593660669072,35.8907472734995,18.9756386585204,22.2054064467888,58.1106296737925,38.5997627559169,46.0689165324955,44.0372215982811,37.9995959442992
"washington twp",818,600640473.063181,"washington twp",0.0630438452448551,0.68364563442936,0.125962607801582,0.0147092767064649,711.918832632572,3433.25826878378,935.685834114276,639.960203302988,1.67081552251351,0.947427024463224,0.00409000989975065,0.380640810083987,5.37068376953597,0.556308443714489,2.07110871427276,1.10481631546127,0.625,0.422906019234929,1,0.705735410079979,1,18877.6288278558,0.289708740383351,0.447233856635168,0,4.4,3.15,0.38959382590769,4.69297546228597,0.196215803882028,0.129505818884919,0.884681040270513,0.278628432458935,1268,218850,32.4,9662,0.039957579391868,0.0302035528025279,2238,35,1,2,0.472568117371471,0.0870712975117306,0.0101677460529274,1,32.0180527624043,32.0180527624043,35.2198580386447,89.6505477347321,188.906511298185,59,10,10,11,28,47672.9777692442,600640473.063181,2396,1.52,57.0968666699443,0.10912561466091,NA,72.8000730293347,31232.3802893536,3.98907517467269e-06,0.0134239611882573,0.0196271740910199,0.0720168621604064,1.18526616929739e-06,37.6870127232108,1.05864167657801,57.8625515320589,13.3250923316215,63.9401349582076,11.3271772133959,30.8667684058454,24.4162109639078,9.15049677887856,49.0630696296261,16.1374282677161,45.5444487302061,18.9453496327303,27.2095006671775
"wenonah boro",819,28152720.2470128,"wenonah boro",0,0.888036809815951,0.0390008764241893,0,0,28.2355495397523,25.0278337859699,20.841467066324,0.0679678509100268,0.925731236566108,0,0.339106189738606,2.21105656514255,0.624703564453125,0.315043494251549,0.573753781780265,1,0.698145419665043,1,0.548259084611876,1,12413.3974109397,0.174709820042044,0.361827698712034,0,2.6,3.75,0.442766802929717,0.385015530569564,0.000733746368216371,0.97597919548055,8.36890784206862,0.903911855780576,1214,220250,29.35,833,0,0.0212292761602949,2308,51,0,2,0.627011138613861,0.0275371287128713,0,1,0,0,0,0,0,0,0,0,0,0,2297.8564385166,28152720.2470128,82,2.3,3.63088921333804,0.204464143036101,NA,0,1508.39015388962,2.91268478784748e-06,0.00906996047141151,0.0108918178553082,0.012287777890067,0,37.0338964941792,0.296265758677271,64.6740030487538,11.2506712118158,61.9615891170579,8.42776629213903,30.6073653204372,22.4442497391769,2.15671375067085,60.2739249100378,13.5848108740743,41.2045226706086,7.80794236493695,24.5786940515842
"west deptford twp",820,495961023.267961,"west deptford twp",0.123811072270547,0.436267555681657,0.055504326854873,0.188679245283019,0,2505.65472012391,410.348317225318,155.438742117742,11.23507749377,0.925896998100622,0.0409828131783744,0.466858044350524,2.51291657902406,0.452687874159702,1.82060911368319,0.860225204135995,1,0.550251483730302,1,0.777118624029442,1,14299.6440148163,0.239408053612698,0.634011170034639,0,7.1,2.9,0.363233025925869,3.37960145177365,0.279509502945663,0.0911952419453966,0.48318825008906,0.304588807269764,1075,172300,37.4,5850,0.0201632211014525,0.0304141131792513,1379,24,0.8,2,0.215413981507425,0.0274061361725974,0.0931633510787335,1,50.0546639130263,35.7533313664474,92.9586615527631,64.3559964596052,243.122653291842,34,7,5,13,9,21275.1015788758,495961023.267961,677,0.02,31.8217593231291,0.0395710173513141,NA,373.397260232833,13984.7108196811,1.36502662152591e-06,0.00730613395858369,0.0192877254053986,0.117774042621343,0,40.0269666023807,0.893611439273062,63.5253749124671,12.2586780473085,71.4849410242849,12.9329228484593,33.5204158123623,31.4812602036487,7.63656428743447,58.3834168772996,14.8251837938358,62.0939265233275,25.1134450120603,33.2556327829344
"westville boro",821,37811169.2533614,"westville boro",0.222868217054264,0.568595041322314,0.096969696969697,0.0984389348025712,0,612.653487461216,203.022977588824,149.029750033406,20.1304028041577,0.912821319617407,0.000417241384012103,0.161361385563527,0.55146830356802,0.321251782226562,0.91308211246313,0.204586301428515,1,0.1180022111913,1,0.346166907361481,1,4946.56599948921,0.100285588589738,0.153708921093003,0,14,3.95,0.30674690559425,2.17009309476432,0.364144686746269,0.367774826004875,0.654868069461037,0.982979492587817,919.5,150700,41.95,1235,0.18514210426053,0.0509191891118998,4112,11,1.7,1,0.355249569707401,0.0605851979345955,0.0615031554790591,1,35.2878698572465,35.2878698572465,176.439349286233,176.439349286233,423.454438286959,12,1,1,5,5,4197.59387037548,37811169.2533614,155,-6.13,8.1706110839132,0.0766728310825324,NA,0.750315998189583,2833.83498081748,4.09931782223901e-06,0.0355036134117651,0.0483665127828728,0.14595349297249,0,42.8131522348466,0.372556137963882,77.2709478784772,3.5600365234377,73.25561596675,13.9750724947973,35.2078968727121,39.8936220282388,2.85657630842244,81.0070278492899,4.12132841804458,65.9778892630613,29.1166185395372,37.1621770677657
"woodbury city",822,58647310.7480709,"woodbury city",0.262999452654625,0.630979105508548,0.238559834225522,0.027283716111207,0,1516.25069860896,820.686266903197,171.789901125157,6.58140112402086,0.860447997977862,0.000103493716374047,0.120066103356696,1.72368050954425,0.564268359375,1.08939189708975,0.166394252253062,1,0.114156520927873,1,0.169426573057937,1,8992.56617129942,0.184965554766455,0.158430367117453,5.25,18,4.17,0.248526780236974,3.40014278253441,1.06089803475146,0.225549850718544,0.47083441531157,0.286245462839348,1118,182100,38.9,4398,0.119356798140887,0.0535026991988505,4935,12,3.6,2,0.542780748663102,0.205213903743315,0.0234699940582294,1,123.098063296544,46.1617737362041,61.5490316482721,76.9362895603401,307.74515824136,20,8,3,4,5,9984.42113370332,58647310.7480709,839,-8.74,25.728840854764,0.104122843150321,NA,0.472224595987547,6498.88372388763,1.4305856300966e-05,0.0172057947901721,0.0821966797987813,0.151861653099819,0,39.9366056993322,2.16859538311427,74.2712275298987,3.82189519996802,63.0940958921897,17.1971679679807,33.4149312787473,31.2084325060312,19.3328428008318,76.0698377911659,4.44355084723481,43.6886681292799,41.4935428580128,36.0394791554261
"woodbury heights boro",823,35009217.5386847,"woodbury heights boro",0.00138089758342923,0.673434593924364,0.145381277123373,0.0709857408555487,0,83.72962031736,34.6764266280334,43.5204586482789,9.27392674629339,0.972396528345697,0,0.173559504342276,1.03457474051183,0.594473795572917,0.314056348175511,0.234233334942869,1,0.0879600506118108,1,0.0699238115536972,1,5161.37688565941,0.0912059438541726,0.0381040998044784,0,7.8,3.92,0.392329660841387,2.07884031841603,0.00347398072763628,0.986509341965849,19.3123869457829,1.05105560677,1144,178000,37.4,5089,0.0571266349062557,0.034350734636718,2456,24,2,2,0.540624611173323,0.116710215254448,0.0569864377255195,1,0,49.9098419165,99.8196838329999,149.7295257495,299.459051499,6,0,1,2,3,3040.25524247073,35009217.5386847,192,0.22,5.57795142670331,0.0346304272481204,NA,0,2003.61283787077,5.48426995798586e-06,0.0143147384602192,0.0114057616425168,0.0275403259396455,0,37.7975880471127,0.182763227706127,73.7517087972389,3.06494487252626,62.7547848856262,10.2731587364864,31.3041580944494,24.7500722912704,1.11547929385533,75.2147705102734,3.51210806857103,42.9443918789821,14.8965847753395,27.0722344697153
"woolwich twp",824,596293723.857863,"woolwich twp",0.0661591250268068,0.680233406272794,0.0454169705810844,0.0279115001215658,0,706.080856277002,33.7189970515983,76.5231996347295,2.86652186027455,0.93081413306024,0.000116998845709669,0.0567791400920815,1.88817300315542,0.598170330341046,1.22672378716432,0.555234829714564,0.888888888888889,0.284732097825461,1,0.586733884573037,1,5840.32767240095,0.0804062562488304,0.0716314300754844,0,3.4,3.35,0.0972395745422113,1.28111469276452,0.0605833997561485,0.0911653000673506,0.302282659333198,0.254741362949028,1307,287900,28.8,1531,0.00670817278134946,0.0217841113129231,596,40,0.4,3,0.20438457436317,0.0136460928197299,0.00838635682925582,1,0,12.2391195933061,0,48.9564783732243,61.1955979665303,5,0,1,0,4,12439.6122155232,596293723.857863,231,5.88,5.06440197263443,0.0653453581181623,NA,0.504666998327469,8170.52233517621,3.87392975571654e-07,0.00615157436654154,0.00271061480594394,0.0567606806421099,0,37.8418317276867,0.593986205626295,71.6046429270257,5.96993069774124,66.6032173645096,17.1637746395934,33.2962305936972,24.8836577369435,4.88790207933156,71.6809503414775,7.08675223070775,51.3859008176898,41.3652702163013,33.5484055704086
"bayonne city",901,214252486.706766,"bayonne city",0.998914405010438,0.35430042308944,0.104322613095062,0.267256427704962,1768.53509536389,19973.8452243714,5112.44668774161,7122.33406961244,19.3550107064807,0.91360570017281,0.00389326323398982,0.41180257076769,3.34686224062373,0.013969048055013,7.92492378097921,0.860086241789105,1,0.636196599976371,1,0.552226100459942,1,22046.2638298825,0.42313558510588,0.339744792400774,0,12,3.22,0.251892970239219,12.6825980622916,3.63903843955306,0.3753786011837,0.546219375905098,0.523033569084024,1290,321600,49,68134,0.396720434041557,0.0471386611021611,11584,13,2.4,1,0.243458637444853,0.0716856079858499,0.183646085347754,1,38.0454046799131,22.8272428079479,45.6544856158958,63.4090077998552,169.936140903612,67,15,9,18,25,59171.9093839521,214252486.706766,2119,-4.56,127.329168591377,0.0440925430097677,NA,96.4180921935675,39426.5749732439,9.89020026124664e-06,0.120366811613216,0.0863998938173211,0.337556205847034,8.25444372920802e-06,42.349728298317,2.9283366742561,52.0170581377774,12.542586652802,87.049382567251,23.9987564551633,36.8143081309278,38.4944008899068,26.3024566396941,39.4420688304174,15.1745391092384,96.234417004029,67.6202503537719,47.2113554711763
