"SSN","index","ce","co","econ","he","pe","re"
1807,60.2752534348116,66.9148099291885,62.7210008265454,33.6945327718041,88.3336135761901,44.7641305767582,65.2234329283833
1808,60.3487334891983,63.6313146440548,61.9815940374816,34.8433241441072,87.1764209596317,45.5162762684122,68.9434708815023
1809,60.5710700555668,66.330005274901,65.1525852126799,28.2215914728137,95.9474566888295,40.2733855610806,67.5013961230959
1810,58.8418269254458,63.6560335071028,57.3199222521022,39.3253477508522,78.3309234723126,45.029715337618,69.3890192326866
1811,57.1360289422686,65.4047499931262,59.7472086190649,39.391267500907,72.4302927299634,37.7990285053718,68.0436263051785
1812,58.7265240052982,66.5123732323245,61.6107943209176,29.4692509173196,86.4326021460457,43.938116514616,64.3960069005656
1813,59.4981859263675,66.2437820732315,54.865466656087,42.5904170723142,80.1374988885842,43.3692714456102,69.7826794223778
1814,59.0099773306747,65.8160392478467,60.7907698749751,39.5010824015937,85.1458052158014,36.019438559378,66.7867286844531
1815,60.0100948284582,66.6552763632067,60.0047233030629,33.7227544935727,83.5369779152111,47.2618777167733,68.8789591789224
1816,58.7197328309749,63.1180720843073,63.0506212080029,32.2130594509736,86.4398551674573,39.5209629854146,67.9758260896935
1817,60.7383600871014,66.8639048352695,57.5820406093751,40.5885744566787,86.8158566971287,50.8541452059813,61.7256387181751
1818,59.8244877470885,64.3989667194262,70.8555827728016,36.9110257509293,78.4109126140672,41.396837428788,66.9736011965185
1819,60.8571738407596,65.1889448989651,65.0742369021784,28.9480318516187,93.6597463118224,44.7846407006367,67.4874423793361
1820,60.7433793428617,66.3515792800883,61.0655646799433,36.1955783096499,87.3955735808612,42.5563131690111,70.8956670376165
1821,60.6431222839606,66.1850067782938,64.5664479125176,29.6446123617835,95.3853285951971,40.7641810361242,67.3131570198477
1901,62.0832466082995,66.6680633704329,68.1293182873997,25.3431777129622,96.9624327789861,47.6221890198511,67.7742984801652
1902,60.706940391555,66.3686253385254,62.0485818661766,30.3068311352453,88.0906693411262,48.4063583408465,69.0205763274101
1903,59.9155820260751,66.6540538740807,66.3789117784333,23.3825534263424,99.1179725265112,38.9517293228143,65.0082712282683
1904,60.3486823144893,66.3673451226058,58.7240712372605,35.6263729558924,83.8285531652137,49.2317226462416,68.314028759722
1905,55.647954832396,66.2000636781398,54.9936113683794,34.1959014179221,66.7152802046288,44.2628207019117,67.5200516233942
1906,58.9552487740643,65.7779229862312,61.659955536554,31.6979856946803,85.9907924410618,42.9210707110192,65.6837652748393
1907,59.8628169533501,66.544384506443,61.5261391569817,30.2446407600228,87.957233224627,45.1109218796592,67.7935821923671
1908,59.3263318452488,66.6856091122632,60.7630451740018,31.9505545881548,83.3229837842647,45.1642795022244,68.071518910584
1909,59.3587753987782,66.4177001454786,60.7328549041371,30.3137880875774,90.9189270667899,40.9990330395922,66.7703491490938
1910,58.8617382890878,66.5965418046311,60.1263602754023,32.3380109494435,82.7845700445534,44.1278593468488,67.1970873136481
1911,60.005046446274,65.7992756902879,63.0119996187271,29.5250188001243,88.4482705537765,45.2970084537135,67.948705561015
1912,58.4983240207698,65.5675896963696,58.7431870475954,40.8260567568263,72.8962862274245,44.3220348970455,68.6347894993576
1913,60.1096726836373,66.5482636800595,62.5567957363581,30.2665154121634,88.5082557370886,45.3020574137402,67.4761481224139
1914,52.2968642515413,66.5204712604097,51.6706581725514,28.3761945958971,54.1507945850714,45.3893416601506,67.6737252351673
1915,57.963622206799,65.5482583436286,58.9351926900604,30.3661043258692,84.560457914757,41.1281902617766,67.2435297047025
1916,59.1842824591373,66.560770988778,62.7505659162898,31.518362585172,84.0793204172477,42.8224339220516,67.3742409252845
1917,57.4925526932178,66.6856713356197,62.760984916834,28.2669906631672,74.3416805833446,46.2731496485353,66.6268390118059
1918,60.1815461667185,66.517085166696,59.2163384019229,36.1916180789575,84.6717608834261,45.0998426738046,69.3926317955039
1919,60.4000090268293,66.5964874510759,64.1791784315101,26.7384904489578,93.6190742728934,43.2435092972149,68.0233142593237
1920,56.9385532766089,66.6773484487435,58.3934355980331,29.9628011825958,75.7099018306989,44.5228375826588,66.3649950169231
1921,53.8556791017551,66.0532285973251,52.1048168575118,29.1016224948055,69.5625156238888,38.1554723920989,68.1564186449004
1922,49.4792390680913,65.9662919806244,42.8988707927828,52.020258166607,21.4470859588021,45.1712344902828,69.3716930194488
1923,57.2527660581886,66.6785940391126,62.6799589659372,29.4489451419695,68.9640941581961,48.8484261585681,66.8965778853481
1924,56.7301538684174,65.8990437106576,58.5290609954792,32.2490042808319,70.2939937397255,43.5852375349775,69.8245829488325
2001,61.535008047864,66.1408703512367,63.5976405395923,34.2318276307523,93.2576218359717,41.4299757944622,70.5521121351685
2002,61.5569360791834,66.6910646651429,64.0943108675505,33.3313083091549,93.7035760716167,41.8317245329777,69.6896320286578
2003,63.1433415273914,66.0113639457779,65.2287257726499,39.2055135877942,95.0093164842546,43.3762589362611,70.0288704376108
2004,57.7703914809237,60.3915954635737,61.1331041500313,38.4668805587719,93.1459549547915,30.3345285791044,63.1502851792692
2005,61.0463892455654,66.7677953448709,63.672333569402,31.3779595982725,96.0435932434646,38.9068352058253,69.5098185115571
2006,59.4637676811079,64.0220310078191,64.8879129811977,29.7009657827134,98.6155770270471,30.3012032214916,69.2549160663784
2007,59.9373813152949,66.3632533360251,66.9006780483528,31.4981093506184,97.2882286518855,31.8844392961144,65.6895792087729
2008,61.4166787609181,65.9925899364444,67.1778790870499,28.1152996529148,98.644261829713,39.8343856497021,68.7356564096844
2009,60.1863714407528,65.2041164951287,59.6913635834261,34.3847194820199,94.3686627545452,42.7389647455237,64.7304015838735
2010,62.2386740387836,64.8606594109913,65.4270375060403,31.3891576305965,95.1668650026027,46.3478166967545,70.2405079857162
2011,61.2198757035845,65.9240282503884,61.826627283095,37.3652811913252,90.6265452482305,40.7772818107427,70.7994904377251
2012,56.9393443405901,64.4381918321339,60.162822645934,30.4949590533764,84.9101954991631,38.5020814467052,63.127815566228
2013,60.1630056063781,66.4816287663047,64.2837299372163,40.19350946395,86.5144632152924,36.5601638440317,66.9445384114735
2014,58.576085104449,65.6454096144123,59.0546325709507,32.3394200064312,94.3913224537207,33.9888479193304,66.0368780618485
2015,59.5447544197781,66.6503247501029,58.0674210093796,40.2890456868327,95.4088266134436,29.3692124812917,67.4836959776184
2016,61.1676977279688,66.7085802962481,61.8662295125946,35.016040248139,91.2879283263842,41.501805030327,70.6256029541196
2017,60.9372451060149,63.1561479216542,61.3702290676313,35.00355952984,96.6965706820745,39.9306867245664,69.4662767103231
2018,62.8438725344019,65.8049076313598,63.4939392205102,42.6674596534582,95.2071781243839,39.6047847022619,70.2849658744374
2019,59.0820414359995,64.1865952389513,57.8095449565473,39.1707520618901,95.8851201455697,29.2969695143929,68.143266698646
2020,62.8997205249957,65.8786335601639,64.9176206153144,45.9467280118171,88.6641149960144,40.5718505098087,71.4193754568559
2021,59.5012785671935,66.6671064505654,63.9557909945875,29.7602679712497,96.7663270031999,25.8852162440665,73.9729627394919
2101,59.9215408192571,66.6177271591578,62.6471645478442,33.5052000164868,83.2329012421056,45.6796543806245,67.8465975693237
2102,55.2570228770106,65.5896683251188,41.5344772291182,39.6379241673977,67.9159621842781,47.875534484989,68.9885708711616
2103,52.3339410907082,65.8569291533268,41.7467399736926,35.50149394631,57.5954860190949,45.3324841110054,67.9705133408193
2104,58.7950791915846,66.4778230858138,58.4602688599995,30.6585789447584,83.4340778731318,44.6334669304194,69.1062594553846
2105,59.277017002019,66.5519312656716,62.1319973753593,34.4548267908096,78.8434045234213,44.1517145161121,69.5282275407399
2106,59.7673371488325,66.6114862425549,62.649614087779,28.6701240736302,87.0170634890757,45.0369917526155,68.6187432473397
2107,59.2216083913887,66.3285267021505,57.9134048450402,31.476762034008,86.8569996857134,42.8427817174736,69.9111753639468
2108,59.2893220835016,65.7355366036305,58.4136724667513,30.4782192018346,89.0354349960202,43.7196017819697,68.353467450803
2109,58.6467706167048,66.4949854892516,60.2838699338502,30.2768636278397,77.9972210564895,48.1401927149547,68.6874908778431
2110,58.2387482112573,66.4616310670432,57.2234581792737,30.9066276722029,77.4975507247503,47.5741646260279,69.7690569982456
2111,59.3136939398358,66.5700924376242,60.9361069714591,27.0042537428461,86.4056040521329,45.4970449279736,69.4690615069788
2112,60.0092908243276,66.5508076186506,61.2723017879133,30.6610857058518,89.5576904074297,43.0525175049045,68.9613419212155
2113,58.8031581306578,66.53349134957,58.7120263774165,29.3108764455319,83.2472743277703,45.3935950418717,69.6216852417865
2114,60.3899204104397,66.6032762698411,62.9565755462675,24.4890654158937,94.5819563417553,44.6533884347736,69.0552604541073
2115,59.7565740479771,66.2396210589617,60.4646030243818,24.7128276008433,92.600851074868,44.6511730980185,69.870368430789
2116,59.175989056131,66.3457341954697,60.5617146652009,28.4340137413847,86.1655408198663,43.6902525467264,69.8586783681378
2117,58.4637133442716,66.3350197415059,61.0542822075126,30.1205126795498,79.9503342864401,45.0905834716335,68.231547678988
2119,53.3305133369386,59.7287238146757,46.2082984070222,38.2216371981131,70.2784365878248,38.3092839462093,67.2367000677864
2120,58.8235232948732,65.3309517353797,58.8349453279829,27.3582280825822,88.9133130661785,43.4162949838664,69.0874065732493
2121,56.4942959302904,65.8362282853026,46.6580313870255,42.3341665948576,72.6526365173549,41.4882919782277,69.9964208189742
2122,61.4778763793892,65.9653227610918,65.5889566302178,28.2059918696054,94.7959975718442,44.1029508499024,70.2080385936735
2123,57.6995486295748,66.3679660986964,58.3008848263966,27.7260660940828,80.6078511851719,44.7554822990343,68.4390412740666
