"","SSN","municipality","pop2017","areaMi","alcLicMi","noVhcleRt","pubTransRt","avgVacBizRt","bizDens","syrngDist","naloxDist","moudDist","sutDist","mentHlDist","HDensRes","parksProp","allPaths","ndvi","resPctTot","comPctTot","indPctTot","multiUnRt","occRate","mblHomePct","avgPropTax","hs20yrRt","rentPct","medRent","medHValue","burdenPct","crowdedPct","frClsRtMrt","empPerCap","incPerCap","snapP","govExp","adultEdDst","cultrDist","voluntrOp","isoAsian","isoBlack","isoHisp","SVIthemes","mriScore","landUseClass","popDens17","hsGradRt","vlntCrRt","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518ave","opDt15","opDt16","opDt17","opDt18","opDt1518sum"
"273",1015,"holland twp",5139,126395.095251756,0.00279323719387817,3.25,0.498199130705659,23.843521265901,0.000830728437609536,7.66901161374359,0.598939692923241,0.906040135594305,1.86316681908376,0.0701650637893044,0.326957044608967,0.141270072503052,963.080814003901,0.752687122182377,0.173638119600115,0.00240792461695075,0.00456787867714234,0.15,0.883523184282928,1.80793352808051e-08,2.4,4.49031320273762,0.467329402711227,1378,352600,27.3,4.8908096708911e-07,0.0113023245704723,0.165364948315784,11586.1606996626,2.5,7806,8.31636949288115,1.70119072909721,0,23.7724714781018,0.0432671180295633,0.0975249805360439,4.07659157288327,3.27,3,0.0406582232464324,37,0.4,0,0,0,0,0,0,0,0,0,0
"274",1016,"kingwood twp",3742,188140.70252377,0.00375305380190252,3.56666666666667,0.511814394140201,6.14212455607948,0.00225894766150512,6.96029037149753,2.10441916864842,2.60789086709622,2.75881840937288,0.411642042212381,0,0.0933400336925742,2215.14992052086,0.745075745646159,0.117000096476841,0.00397309173193471,0.00153924414780252,0.866666666666667,0.936047459410908,0.00473524914297777,2.15,2.85733730027845,0.521788560204793,1313,398500,32.1,0.159833251241001,0.0141896923895245,0.222785046785911,15967.0790732958,0,3785,7.80098089891238,2.75502376902822,0,0.0388722166484007,0.017364836657191,0.277250029696471,5.92976232704264,4.66,3,0.0198893697631816,40,0,0,0,0,0,0,0,0,0,0,0
"275",1017,"lambertville city",3822,6458.26125190476,0.21865641617359,1.3,1.06637278205607,6.87991888773134,0.0577554833183606,3.92921464511894,0.19013977161413,0.544788252624164,2.72502152419076,0.0892430520168734,47.3146622734761,0.0973409473790444,8590.67897000424,0.576353588867188,0.387710781808891,0.105774144098109,0.00625958099131324,4.16666666666667,0.914196571023361,0,1.9,1.84387736850454,0.704362094264434,1314,441900,35.2,1.1358312525944e-05,0.0140051651843488,0.21529288750157,18115.7810344688,2.5,820,4.89621896682405,0.0511096297870273,0.25,0.129430774980218,0.000970879300594357,0.218986731934018,4.53751496615566,2.82,3,0.591800153465883,20,0.8,0,0,77.4058868893708,38.7029434446854,23.2217660668112,0,0,2,1,3
"276",1018,"lebanon boro",1668,4758.81158563352,0.0494545990460228,0.933333333333333,1.25187168420529,5.77083334127024,0.0533746704254495,9.41174810220078,1.21953667851596,1.14607860598676,1.34888266722002,1.26052058966677,21.8137254901961,0.0346083009742371,0,0.669971435546875,0.282891315652626,0.163459871728202,0.0247876581729936,10.4,0.950834338742826,0,2.22,1.28109164355791,0.668889451945902,1905,413700,26.2,0.231092923749855,0.0111053325255786,0.2154128509706,14707.6149353651,2.5,1366,7.50499770117169,1.33855524249447,1,0.536627609880417,16.9823943994924,0.780614466988074,5.62031813748817,3.84,3,0.350507678226968,50,0.6,0,0,149.656501701788,224.484752552682,74.8282508508942,0,0,2,3,5
"277",1019,"lebanon twp",6123,167244.343160873,0.00351832480355631,3.15454545454545,0.100066945901338,7.3489313091065,0.00129750277886091,3.0894595095916,0.202174608690771,0.359088486266229,0.255848868670035,0.266294038088944,0.223553608155236,0.238198434544725,2546.3116506762,0.773424913062119,0.165507340753019,0.00729142000157866,0.00233345173257558,6.37272727272727,0.896567418525023,0.00828613147776473,2.23,11.1116729453794,1.58646732966285,1350.5,378700,29.3,0.00114570473415974,0.0120656140231674,0.0617897122278064,4701.84112782911,1.7,5059,2.025547887584,0.342236263840788,0,0.715421847365271,9.42084360795015,0.997530770635738,4.11629281019717,4.25,3,0.0366111037556006,40,0,62.0592533709601,20.68641779032,41.3728355806401,20.68641779032,28.960984906448,3,1,2,1,7
"278",1020,"milford boro",1191,6737.90294269877,0.0698658125459402,3.3,0.0344880696898678,0.925018715022895,0.0145445846925108,0.626635393936654,0.0767368369053518,0.129604265668176,0.178584194826747,0.0952910080009368,4.9079754601227,0.171123022805729,0,0.770583333333333,0.278973105134474,0.0398533007334963,0.0327628361858191,0.3,0.925252587892152,0,3.21,2.29132846737592,0.196738470464666,1247,353500,27.3,0,0.0107291795960205,0.0153910566260354,1197.30563296574,3.5,17853,0.676610357434225,0.161141418633599,0,0.382652478370141,0.444751103256702,1.86320833764757,0.175727471264165,1.4,3,0.176761228252861,41,0,0,0,570.809538715618,0,114.161907743124,0,0,1,0,1
"279",1021,"raritan twp",22069,198777.939246916,0.00828853549988661,3.91666666666667,1.06860987254551,4.5866137580735,0.00725935687565183,6.35184123503567,0.463099267763453,0.428726420095598,0.574892260601152,0.478485942307546,3.50082110167658,0.104874009359906,223.532400044382,0.688492410786947,0.326024520424002,0.0305426202156536,0.0105834599198147,4.20833333333333,0.973203318065395,0.00553978807723059,2.38,10.1234564384668,1.82754938390591,1680,445600,31.05,0.120219248761213,0.0104798519399134,0.219367357648131,18972.0483851133,4,5191,6.68665433035406,0.607351976982496,0.5,0.472589180032821,0.0554339030260917,0.564778241605209,18.5904952706356,3.94,3,0.111023386617297,49,0.5,27.5749528286252,13.7874764143126,34.4686910357815,27.5749528286252,20.6812146214688,4,2,5,4,15
"280",1022,"readington twp",15927,252494.545578804,0.00559305045225035,2.43846153846154,0.842866313474141,7.72500055216063,0.00307729419746018,5.53615665361278,0.354921648550429,1.28976012453735,0.518308323840125,0.469778467683811,1.64319542154523,0.120774947608105,320.309617270846,0.753138209794207,0.261421916752145,0.0131222192459216,0.00618054239812885,3.43076923076923,0.980132960261257,0.00209695341403155,2.36,14.1551656722418,1.3234373355361,1723,458700,27.4,0.0921762339672257,0.00933339357971431,0.145301193940619,14786.1423575091,1.6,3956,4.25201695533683,0.589282379223586,1,1.0053178317601,10.6701889035137,0.269954727407466,11.1971349155501,4.46,3,0.0630785903255448,47,0.3,9.82412209969401,0,19.648244199388,19.648244199388,9.82412209969402,1,0,2,2,5
"281",1023,"stockton boro",519,3233.2018440752,0.0363961380587335,0.2,0.0635141207613998,0,0.0213410740583492,0.278440681705587,0.0752479648806129,0.12075659540236,0.108141603644293,0.0825826943748101,1.57342657342657,0.34181658741562,14205.5236720162,0.725371411132812,0.291020096667515,0.0394301704400916,0,0,0.931407942238267,0,2.08,0.995155038759689,0.170542635658915,1246,444600,32.1,0.00488570159703075,0.0101112234580384,0.0101148001073919,934.748715215913,4.1,38,0.319245160638258,0.0864433802360884,0,0.143662316030415,0.0239437193384025,4.35775691958926,0.0682467370417235,2.97,3,0.160521991830192,36,0,0,0,0,0,0,0,0,0,0,0
"282",1024,"tewksbury twp",5834,167752.897884566,0.00140306243581801,1.38571428571429,0.5593688572963,1.22879353531172,0.00125184126562454,4.48140120955359,0.584979181971808,1.37836585594128,0.934797254807134,0.774302379431465,0.960496502807605,0.0872577889848326,0,0.761598567504883,0.199766797699464,0.00387194536965517,0,1.85714285714286,0.899068011218557,6.06331252808596e-05,1.98,7.15631748128164,0.699752797702512,1835,531000,29.3,0.000537593071943169,0.00616896667670335,0.0871664115904677,10445.3647758638,0,1575,2.77282807883478,1.08325203800412,0,0.255684726670077,127.898389408349,1.51919606262337,2.25680141340046,7.07,3,0.0347773425888265,54,0,0,0,0,27.0024463722701,5.40048927445402,0,0,0,1,1
"283",1025,"union twp",5700,108639.976438695,0.00649941552461956,2.68571428571429,0.249448276714805,10.0819427650938,0.00187776182108357,4.22181625766764,0.269437646891833,0.109943495185281,0.476791827656149,0.136912837540763,2.10080030487805,0.326282294961346,1314.00452913324,0.742719670881305,0.15940708340927,0.0200701658465464,0.00310582589150112,4.34285714285714,0.97487346699325,0.0108136529459382,2.27,5.97485092993708,1.03142357296234,1511,380500,27.1,0.00138286995022404,0.0128315942659939,0.0835278045082617,6828.57147263413,0.9,309,4.14857447503212,0.416252687622464,0,0.254346127728428,1.08377222633954,0.509793750851107,5.89788696609782,3.15,3,0.0524668744126292,2,1,0,0,24.6714763077743,0,4.93429526155486,0,0,1,0,1
"284",1026,"west amwell twp",2764,115369.428979406,0,2.26,0.439548501554889,0.873330891352005,0.00158620876967907,2.47999139419875,0.547229985556529,0.75870004231867,1.46267120989242,0.285262661563184,0.00570190443608165,0.154509971453102,3332.76915435183,0.708890888503502,0.125435390546214,0.00695194432722773,0.00236738021842837,2.6,0.949351617133897,5.47561663150463e-06,2.1,4.49981259523418,0.876536579502408,1693,403000,35.2,0.000126754932161408,0.0115592123383069,0.134554067686265,11212.2087754883,1.7,730,3.02222378471315,0.542178701981298,0,0.227062583463708,165.789689312654,0.754069291362267,3.23415058824108,3.88,3,0.0239578198873932,31,1.1,0,0,0,0,0,0,0,0,0,0
"285",1101,"east windsor twp",27227,82660.5836704212,0.0185085527022522,5.54166666666667,2.12651556940532,14.2383578375155,0.00984749881812505,4.58402081123482,0.250968063497494,0.610205488964469,2.34934900590677,0.326438874336403,27.2376630743052,0.133837083183048,651.688721336646,0.641840178222656,0.263943229000319,0.047139492175024,0.0135340146917918,13.8666666666667,0.921709306976171,0.0196786829253917,3.16,6.86296508990274,2.95280191041403,1401,400450,28.75,1.4431727233867,0.032057228292171,0.211801022715779,12657.8379151025,4.7,1969,3.22862816088555,1.22076256925557,0,1.33799210632259,0.161646329496911,0.372141172313374,33.8157764855599,1,2,0.329383108502568,31,0.4,5.66053641752778,11.3210728350556,16.9816092525833,16.9816092525833,10.18896555155,1,2,3,3,9
"286",1102,"ewing twp",35966,82192.519443534,0.0443870967110746,11.3941176470588,1.61908650849238,3.75482239520106,0.0212428091001578,1.18099331355143,0.456783553203798,0.199693291935723,0.895626460344829,0.32251484760612,9.66200762388818,0.0635699409498274,4800.46005514872,0.630216784667969,0.395211264776482,0.107033454859542,0.026464591681983,15.3529411764706,0.900699208873533,0.00273564700073842,3.54,14.1813484223903,6.0479162769255,1184,212200,38.4,0.566124534667375,0.0445571847362905,0.280759343291425,16927.2744808861,6,2152,2.27648027123747,0.480629032315723,2.25,0.25231353975648,1.37759725028335,0.290283955694608,54.5906272298541,-0.53,2,0.437582400971521,25,2.4,23.7916745155908,27.7569536015226,19.826395429659,39.652790859318,22.205562881218,6,7,5,10,28
"287",1103,"hamilton twp",87508,212541.992206952,0.0310074447234633,7.85675675675676,1.67622218951742,7.80595482757758,0.0203771497341707,2.56858912929873,0.380666013029546,0.453704503096508,0.849294583972077,0.390850319743616,16.208873132103,0.147010667507972,648.203164353181,0.601264615288131,0.351575514007805,0.0737453161706176,0.0263886462034287,9.76486486486487,0.940774554217686,7.71212472613066e-06,2.62,33.8681769156019,11.4389814537625,1236,236050,35.8,0.792389663012769,0.037534811707307,0.291378695810599,16689.9225341521,6,2988,1.095995778041,0.648472178599369,0,0.888560069340672,0.677312716047081,0.870256458085356,112.240773110836,0.12,2,0.411720992597046,18,1.8,22.0725312492373,25.4683052875815,39.0514014409583,54.3323846135072,28.1849245182568,13,15,23,32,83
"288",1104,"hightstown boro",5307,6680.2651006485,0.0528497319878791,12.5,0.337878823109143,0.0198872767404651,0.0577821380116379,4.65700042006273,0.249758025321319,0.597322706041938,2.51924283389117,0.325319836605033,15.8324382384533,0.00137160022379093,4421.44320154541,0.593008923339844,0.574904285537853,0.162529331851303,0.0354452266271459,27.6666666666667,0.921251178152153,2.97014581718293e-05,3.81,1.92116276831895,1.19698366086163,1313,285300,40.8,1.02364720559299,0.0351494945519755,0.198205040111648,13792.6474522437,5.9,10433,3.3075004922052,1.02336318329419,2,3.29953831028454,0.226818629488608,0.65301164386441,8.8192149408704,-0.63,2,0.794429550330991,6,2.5,28.8527776448024,0,57.7055552896048,28.8527776448024,23.082222115842,1,0,2,1,4
"289",1105,"hopewell boro",1909,3825.86559252054,0.0615201639096984,1.1,1.13249811346142,8.58024076207791,0.066390204741265,5.39860606787573,2.37482669413059,3.47831821168296,2.36020544117861,0.0707538170718584,1.83163085593519,0.047273345548198,0,0.730017846679687,0.612249299115808,0.10631874056502,0.00366616346775933,0,0.982683829702922,0,2.69,1.56153981122738,0.312936767793495,1836,491950,27.35,0.195992943520217,0.014218009478673,0.352587900114991,29080.5820858114,4.6,58,5.55553999519952,0.0955477389204946,0.25,0.0754501604993108,0.220003958783086,0.132540566158504,3.37745837097276,4.45,2,0.498972050594783,54,0,0,81.3997868925601,0,0,16.279957378512,0,1,0,0,1
"290",1106,"hopewell twp",17992,311161.836386335,0.00453848539707252,3.6,1.24129737971802,10.4430433703152,0.0030819974940928,1.59881952096048,0.51934662124918,1.17219035784941,0.566149746831116,0.392598251791042,2.3388027356393,0.230075788778685,3368.84432216319,0.749090350139694,0.188412406339981,0.0152931631500522,0.00201504923613726,11.2066666666667,0.936396469620622,2.21650610801274e-07,2.57,16.081388718141,2.85226359847416,1788,421300,30.9,0.00278927611703014,0.0168082925550162,0.126809028333373,14279.0816807355,1.7,13837,1.83286433014069,0.54336953431625,0,1.79229516099312,0.736742133633549,0.317715523147777,11.8358635984941,6.28,2,0.0578220009527818,41,0.2,8.1737798495208,0,16.3475596990416,16.3475596990416,8.1737798495208,1,0,2,2,5
"291",1107,"lawrence twp",32590,116022.377589675,0.0223152047393045,5.16470588235294,1.62171692405019,2.22106102380734,0.0177724335842562,1.43044995432455,0.277778443475713,0.380495546022739,0.370853453582299,0.331994819487506,12.7367593452934,0.18492993940938,6212.50487967343,0.656968913664641,0.298459810000569,0.0808137550486376,0.00850446555549235,14.8352941176471,0.932299570860604,8.55076750805047e-06,2.51,10.9246316908907,5.01028340044699,1348.5,319000,33.8,0.40499953097279,0.02330678405386,0.19253207396076,13896.3689193613,3.7,270,1.11833619104922,0.493998561285072,1,1.26135190066461,0.911304226018344,0.313063468985095,30.0356492534536,2.69,2,0.280894088511595,33,1.5,8.8711528955881,8.8711528955881,22.1778822389702,17.7423057911762,11.5324987642645,2,2,5,4,13
"292",1108,"pennington boro",2528,5146.25210311566,0,4.925,1.74996946524452,0.30820869171349,0.0555744247015899,1.62101567377124,0.116169652535528,0.534389632216089,0.0776280376594423,0.0677681026740951,5.09972229235042,0.0140134637506921,81.695619964614,0.637978580729167,0.634979159987175,0.147002244309073,0.00817569733889067,5.8,0.937197842838019,0,2.57,3.19999040352747,0.547937199405138,1636.5,484200,30.1,0,0.0127322543451673,0.141661339991923,17820.7605789385,1,761,1.94368654402368,0.939391913490587,2,1.93215264639309,0.68437417574182,1.69044630318162,5.53893464204204,4.36,2,0.491231278481186,51,0.4,0,0,0,0,0,0,0,0,0,0
"293",1111,"trenton city",83577,43461.5080731451,0.292424358839787,23.2484848484848,NA,22.0741101447635,0.0692566855925528,1.42895428390229,0.37902285309578,0.395576143166767,0.708347121528455,0.332351991749662,85.5437485869319,0.0815844681235909,5587.73313456161,0.477803402855283,0.41940072065238,0.205253176559833,0.046842404703205,13.8970588235294,0.793628210639746,0.000607556597956391,4.77,18.9257574167004,NA,1131,94600,49.4,3.13413289277768,0.0977090550459404,0.364072977573529,12909.1522054502,26,91921,2.11656226967656,0.467771286738478,8.75,0.129218632722829,0.72603136224061,0.608267992821644,NA,-17.33,1,1.92301196404278,1,12.2,33.218549246531,17.4834469718584,45.4569621268318,83.9205454649203,36.0159007620282,19,10,26,48,103
"294",1112,"robbinsville twp",14499,108635.194338973,0.00866629741714075,3.5,1.0639551114685,9.28220372007508,0.00568876415935396,1.73711632021534,0.337363673998318,0.456248406895235,0.549253254592986,0.35585747516251,12.3578138004835,0.141666983080314,741.53558983278,0.674848626239483,0.191608444714459,0.0233520656136087,0.0390795868772782,7.84166666666667,0.964165628070433,0.0248489336360064,2.86,8.4898066228425,1.75959225190603,1509,355400,29.8,0.0513157872107063,0.0214693791567055,0.1207418889805,9505.96933122959,2.9,6254,1.02699835683142,0.62236460327689,0,1.78248421145271,0.243524784271654,0.955749812607122,9.39886349486676,5.49,2,0.133465034864843,36,0.8,19.8665298831584,0,9.93326494157919,9.93326494157919,7.94661195326334,2,0,1,1,4
"295",1113,"west windsor twp",27995,138606.434093848,0.0118867876741314,4.10769230769231,7.47726484057381,1.43063190667546,0.0154754720733069,2.96033361106689,0.450033738951527,0.299702515465283,0.8589198683007,0.378182663531815,9.18587824845878,0.267587626953627,5444.82724275065,0.700673030113106,0.300267250769313,0.0547953359086229,0.00108924032927199,19.4307692307692,0.941851735479168,1.7167778764589e-05,2.43,8.69630561689211,3.67414175819817,1748.5,427300,30.5,0.321449855981237,0.0110453669921793,0.203669101652717,22758.0942886099,1.6,8078,1.9050611225834,0.809058518939007,0,0.902649966692475,0.243001660100103,1.12740624660181,19.5432914404449,7.12,2,0.201974750905467,53,0.7,5.31176113602572,10.6235222720514,10.6235222720514,0,5.31176113602572,1,2,2,0,5
"296",1114,"princeton",31391,97213.5324287394,0.0375274287574205,7.82307692307692,5.33248706009463,6.2690244057557,0.0196680436584439,4.9866175447471,0.422753317085258,0.463784349526336,0.40655863244275,0.413526110449454,9.08690481434172,0.138663265435992,10136.936723189,0.72307996985394,0.385335426655917,0.0634361607332287,0.00023762040140875,18.7538461538462,0.907019759242117,0.000453562494225486,2.02,6.78559836921755,4.35412643735988,1990,575200,29.7,0.416488970254113,0.0125765968909887,0.271211032403861,41134.9755833227,1,15787,4.10598491158462,0.40658465739686,5.5,1.64718106522357,0.288978574046202,0.165523073839787,34.4600237489413,4.71,2,0.32290771887145,43,0.5,0,4.71877047383261,4.71877047383261,14.1563114214978,4.71877047383262,0,1,1,3,5
"297",1201,"carteret boro",23604,23792.9005700192,0.108817611883923,8.5,6.21866500366461,13.2589188013562,0.0235784619176235,7.17125551771334,0.435981011109964,0.754833147933101,1.92900147494366,0.399277550430752,83.4101844426624,0.047979046649111,210.880563989497,0.331413688151042,0.345920454939492,0.0561045806026561,0.261728908769375,13.3857142857143,0.932254173119765,0.0346802275166013,2.77,6.20496621201919,2.7282182631123,1428,270500,43.8,2.18594215572481,0.0507677556887898,0.383403211959494,18126.8632142716,11,21273,3.34710200666846,1.75617007605944,0,0.236181778344991,0.586305283597607,0.468776959083955,37.7816031512953,-3.8,2,0.992060632983219,6,1.4,12.3202231197619,30.8005577994047,67.7612271586904,43.1207809191666,30.8005577994048,2,5,11,7,25
"298",1202,"cranbury twp",3875,70930.3751546719,0.00497739639592003,8.01111111111111,1.20818243568081,0.0712508712709253,0.0070632644886977,1.71583357095266,0.251352046419941,0.765580153839357,0.624536140812782,0.129024786452128,2.33339555721486,0.0359900979789314,0,0.607090756405101,0.124614722542075,0.0322877048512974,0.0684950626330297,16.5444444444444,0.960829409927291,0.000365714475564688,1.93,8.8044702561318,2.47541933504578,1460,410000,26.6,0.00352950349901726,0.013828781778382,0.0684001378583086,8769.34906674173,2.9,13375,1.2833629502173,0.0405084017822369,0,15.657958487971,0.674202913188502,3.16764788566761,3.87377851791354,5.37,2,0.0546310377119832,41,1.8,40.7567427338945,40.7567427338945,0,40.7567427338945,24.4540456403366,1,1,0,1,3
"299",1203,"dunellen boro",7257,5606.12429605372,0.209935569670744,6.65714285714286,0.950909371716095,7.2295291037493,0.0638587339656391,2.61265918045082,0.119268744761264,0.347140689953933,0.355493626214635,0.0383731735807196,1.66597251145356,0.0149086173627888,0,0.592959537760417,0.706176470588235,0.111470588235294,0.0457352941176471,7.08571428571429,0.940579078170446,0,3.08,5.18554075233362,2.17981932405844,1414,274600,40.2,0.382238928669734,0.042466322098276,0.0974802067605099,4835.54364327094,8.4,187,1.01008397480536,0.199801795392544,0,1.44554830793748,3.16816454069514,2.20449329029327,7.68217061439445,-0.62,1,1.29447718544314,26,0.9,20.0873323391806,120.523994035084,40.1746646783612,40.1746646783612,44.1921311461974,1,6,2,2,11
"300",1204,"east brunswick twp",47905,118305.385356231,0.0238740943346384,4.41481481481481,4.4798632431743,6.44880100187594,0.0245889060015373,9.51053535464996,0.446159918903869,0.373148191237758,0.583884962113086,0.404014792028861,9.10022436973305,0.190717349449057,4339.31027618267,0.570264541625977,0.394723812578888,0.0648330880968487,0.0247770207602563,15.3222222222222,0.955788980127406,0.00222626379436244,2.69,27.5226704233196,7.31558998757858,1595,336900,36.5,0.712091466913185,0.0223149876922666,0.260266388033291,20392.1274987118,3.7,658,2.07236642319859,2.0921923198465,1,0.564154499282876,1.1239648295231,0.493720613553248,65.0398981781173,2.77,2,0.404926621520675,43,0.8,15.5819207330385,6.23276829321539,18.6983048796462,3.11638414660769,8.72587561050154,5,2,6,1,14
"301",1205,"edison twp",100460,161793.764574485,0.0363686960962227,5.34893617021277,6.53896513871915,8.26440998881863,0.0322447531505348,8.27404170327361,0.358055803241277,0.39625207995887,0.729553074529651,0.32814545825683,19.2589290538715,0.100205476716934,1450.80454190757,0.509590748948317,0.37747625093696,0.0908200884184118,0.113261232044791,15.568085106383,0.958333299492093,0.00485355709970007,2.32,35.7343283862983,14.5973866628142,1533,347000,35.2,2.04094712016551,0.0226801896146914,0.301731863268633,21135.415899752,3.6,1536,2.33344921001983,0.83908583393788,0.75,0.794494508600203,0.5793107540288,0.36098107915735,154.272237976189,2.41,1,0.620913916331747,27,1,10.4110789066669,20.8221578133338,25.284048773334,20.8221578133338,15.4678886613337,7,14,17,14,52
"302",1206,"helmetta boro",2171,4630.74645455471,0,5.43333333333333,1.26909764847328,0.0408893588253198,0.00906981205129243,6.88836502317197,0.713286024374137,0.809423063122846,0.933637124850145,0.779301357674237,18.3540877097997,0.348357319205688,0,0.761742854817708,0.32899893124332,0.0309939437121482,0.00302814392589954,20.2333333333333,0.900266711341552,0,2.55,2.29372840997198,0.575547024358516,1668,327200,34.8,0.254432706459377,0.0284635456709808,0.223192092551807,11630.2167229552,1.4,280,2.48394178475893,2.0739317142146,0,15.8515637135863,0.229458046623997,0.436831749864282,4.58736803977877,1.14,2,0.468822903889426,27,0.4,0,64.1222969999812,64.1222969999812,128.244593999962,51.297837599985,0,1,1,2,4
"303",1207,"highland park boro",13891,9652.39237855995,0.109726938099125,11.21,2.73581657242485,9.41673095520812,0.0695164445956876,6.3408039701984,0.147133575199704,0.296869453365663,0.311998115233745,0.164524659470198,78.5275153696206,0.136091008967569,3313.42237262968,0.485977138671875,0.57,0.100598290598291,0.00803418803418803,32.3,0.924379601179739,2.44764931413886e-05,3.26,6.07888078541302,6.1699695657045,1434,360350,39.4,0.893665774349457,0.0255992388666136,0.20336683763368,13633.6751337544,5.9,3706,0.475325314655806,0.307802537362012,0,3.39578121776365,0.880092111792153,1.16930429314684,20.5101600870167,0.92,1,1.43912508476706,42,0.4,10.0795238715998,10.0795238715998,60.4771432295988,20.1590477431996,20.1590477431996,1,1,6,2,10
"304",1208,"jamesburg boro",5911,4704.82188551049,0.175086241360621,10.275,1.83296918885999,9.03781831603682,0.0473981811483186,4.91416842906361,0.0424422117753042,0.3429306147648,1.23938508601309,0.063295176032608,22.2599164926931,0.030343593721183,0,0.56755,0.671927055935473,0.123969840434859,0.00859196913904962,7.75,0.922663271989462,0,3.14,2.70275128715781,0.72015768347715,1270.5,276650,38.15,1.33125962853831,0.0385275913671679,0.176441246602509,8945.40470367779,6.7,7849,2.36146217837687,1.14018656413135,0,1.92433245351444,0.12147052240395,0.318112523530003,6.77331705271659,-1.73,2,1.25637062227673,9,0.8,26.3944976756761,79.1834930270283,52.7889953513522,52.7889953513522,42.2311962810818,1,3,2,2,8
"305",1209,"old bridge twp",65842,204225.086321373,0.0218974362211481,4.09411764705882,5.32139194517094,8.79377379165103,0.0101995305156691,9.5846628856817,0.458082043301926,0.527155394800708,1.0103192015158,0.347832392469934,15.2341273435377,0.00388312505917134,1336.20983723268,0.620901914112838,0.607649972482113,0.108090258668134,0.0558062740781508,13.0058823529412,0.944768824491234,0.00142762606010142,2.41,29.9529599810615,8.86867712194265,1487,348500,33.4,0.973673250032965,0.0348835749855829,0.320101811720747,19513.8787268741,4,3542,3.40814865191339,1.55366269129396,1.25,0.630296767309549,0.405210674963453,0.25974300561193,90.8857295048869,2.32,2,0.322399178210602,28,0.6,28.2648208779999,43.4843398123076,32.6132548592307,30.4390378686153,26.9602906836308,13,20,15,14,62
"306",1210,"metuchen boro",14101,14990.702276014,0.0785050589395182,6.27142857142857,5.68636112951199,8.88931095333328,0.0773812979966966,4.83656357591974,0.154473036752636,0.22806703005553,0.172652281694402,0.17186627398014,7.9946284691137,0.102593809702939,5128.54412478987,0.59413369140625,0.496621020807398,0.0796283122888138,0.119286857549351,18.8214285714286,0.964405584306919,6.18742546822404e-06,2.74,13.6992143656491,4.58738932498442,1533,380800,30.7,0.249115036839554,0.0192553591185363,0.198325066961117,18016.5446670506,1.8,5793,1.51586514126748,0.189531171919823,0,6.25300989510442,0.526256876575567,0.853421774602811,17.9944298794686,4.45,1,0.940649726768464,43,0.5,11.2965315539112,0,33.8895946617336,22.5930631078224,13.5558378646935,1,0,3,2,6
"307",1211,"middlesex boro",13600,18529.9891418758,0.0762114433322889,4.15,1.07337360658203,9.74279823356092,0.0397733638350849,4.0212575402284,0.153118394765362,0.421869365397541,0.18653876832795,0.0967204467605739,28.0738030857325,0.032300857447036,116.380496001169,0.641337299262153,0.615648256952605,0.114962788875832,0.0309439874657266,11.2,0.958417174642727,0.00367964336031007,2.75,11.0209903123909,3.12399473434556,1424,316450,35.8,0.45464888905855,0.0343614501776725,0.132114568539024,7179.17002292798,3.1,18743,1.28032690823769,0.474497830576484,1,2.58949371647611,0.711918757957714,1.01901007259277,14.333461989608,1.8,2,0.733945384202381,19,0.9,11.2690883676446,45.0763534705784,33.8072651029338,22.5381767352892,22.5381767352892,1,4,3,2,10
"308",1212,"milltown boro",7024,8425.31467507749,0.111744884325845,2.34,0.786778883060555,9.67989811356379,0.0372686376841007,4.7885061165167,0.14424423754517,0.4826170514564,0.418806904144539,0.0599586508069349,14.06392092257,3.21948795883791,2273.57782273899,0.513266076660156,0.281132012553216,0.0207676432337499,0.0195264013990833,7.76,0.908790786123159,6.08103893950276e-06,2.44,6.15585520084096,0.681723540933145,1817.5,423200,32.9,0.337480276403847,0.0248443756716168,0.125939060962373,7900.9535110682,2.6,9728,0.5649691880484,0.599743134380671,0,1.85682678844355,0.316542032826121,0.342638094564708,5.91508991341634,2.85,2,0.833678060806126,38,0.3,21.2323732094172,63.6971196282516,0,21.2323732094172,21.2323732094172,1,3,0,1,5
"309",1213,"monroe twp",44524,222662.147088018,0.00687096659635773,5.66666666666667,2.67268191489006,7.3534541298329,0.00579802187701743,7.666356303936,0.528446062554643,0.7609907238005,2.41272109334566,0.383044269155022,77.3189991437542,0.0113389391952107,148.702702942602,0.61963038840554,0.285144593348163,0.195512994411589,0.0894145732732896,7.96666666666667,0.964664777769157,0.00011407535045119,2.17,9.66395608647414,3.00002190100405,1512,341500,33.4,0.243345646786651,0.0206677256845045,0.165075523124762,18205.0080657807,1.6,365,4.33860043614039,1.64078717410487,5.75,0.562448852257334,0.217165322761475,0.733341683458014,40.2163341864479,2.77,2,0.199962142565704,33,0.1,4.69074623856195,37.5259699084956,32.8352236699336,18.7629849542478,18.7629849542478,1,8,7,4,20
