"Place.Name","SSN","area.x","municipality","HDensRes","resUrb","comUrb","indUrb","allPaths","multiunit","noVehicle","pubTransit","avgVacBiz","occRate","mblHomePct","naloxDist","syrngDist","ndvi","adultEdDst","cultrDist","syrngProp","moudDist","moudProp","sutDist","sutProp","incPerCap","empPerCap","mentHlDist","voluntrOp","snapP","avgPropTax","house20Yr","rentPct","crowdedPct","isoAsian","isoBlack","isoHisp","medRent","medHValue","burdenPct","govExp","alcLicKm2","frClsRtMrt","popDens","hsGradRt","vlntCrRt","landUseClass","resPctTot","comPctTot","indPctTot","naloxProp","opDtRt15","opDtRt16","opDtRt17","opDtRt18","opDtRt1518","opDt1518","opDt15","opDt16","opDt17","opDt18","pop2016","area.y","bizNum","mriScore","SVIthemes","parksProp","schoolPPop","mblHome","ageCt","bizDens","pubTransit2","noVehicle2","multiunitPP","pathsDens","compEnv","hsaEnv","phyEnv","resEnv","commEnv","comEnv","BEIndex","commEnvS","compEnvS","comEnvS","hsaEnvS","phyEnvS","resEnvS","BEIndexS"
"farmingdale boro",1315,53821791.9616299,"freehold boro",0.0702634880803011,0.682947729220223,0.125535561268209,0.127677806341045,184.379191415595,1717.26549422605,860.242760928264,544.082632118724,10.9228395126352,0.919289591601592,0,0.236378080320898,6.97807741280312,0.593375,8.56726565002144,0.25863171488162,0.5,0.228491533290806,1,0.176704178449467,1,14476.5610537432,0.337096327793685,0.307699478008084,0,15,2.72,0.263234943472938,2.71944987339079,4.27313973237189,0.508790908681304,0.231483026315679,0.533036331295041,1574.5,325400,42.55,10327,0.24153654394265,0.0413626767401657,6099,2,3,2,0.473277909738717,0.0869952494061758,0.088479809976247,1,26.0916843205834,26.0916843205834,13.0458421602917,65.2292108014585,130.458421602917,10,2,2,1,5,11660.1688422573,53821791.9616299,857,-5.1,35.9131934871281,0,NA,0,7665.27747088457,1.59229183712606e-05,0.0466616426811016,0.0737761839100204,0.147276211644771,3.42573490579877e-06,43.3402605186256,10.7895988347114,64.5836994318974,29.6130912734727,39.3420489601184,63.6174788681786,41.881029647834,29.4132806119027,47.9256437620988,58.5350092531249,13.0174519331691,46.9561027704152,41.869569515635,39.6195096410576
"freehold boro",1316,1083824881.93482,"freehold twp",0.167291220556745,0.626582809224319,0.182641509433962,0.0410901467505241,367.365431081667,3111.36699267234,662.272325380057,1299.86931927138,1.0837166030763,0.943782651378545,0.0261037435971352,0.360523708003327,3.90919762344377,0.670256515203738,4.88095953745197,0.425826968385014,0.739130434782609,0.367846785143286,1,0.36567145540746,1,12269.7023543981,0.160720814108067,0.392935078464517,0,1.3,2.15,0.311319411542279,4.55266136577499,0.201190529377784,0.36856999890006,0.203516766951108,1.11198660729737,1647.5,435600,35.9,8,0.0147624960466745,0.0217873113657554,910,30,0.6,2,0.604726448688896,0.176270637746844,0.0396568468760117,1,25.2323528196413,25.2323528196413,33.643137092855,12.6161764098206,96.7240191419583,23,6,6,8,3,35552.433584642,1083824881.93482,2546,3.73,34.2461887353568,0.000476650591049327,NA,350.685319931475,23778.9953354231,2.34908797762137e-06,0.0365620349497791,0.0186280447948336,0.087514880950833,3.38952756303078e-07,40.247882132313,10.2636853325897,59.9722476828001,21.5174861030102,37.1945154297271,64.6178591094284,38.9689459649781,22.9292083097635,43.1688145415218,60.1815185298256,12.3703046686866,36.8409165552424,23.5148941493529,33.1676094590655
"freehold twp",1317,23864772.4709904,"highlands boro",0.0809748087974766,0.666657064669451,0.0981036055499544,0.022497479475731,0,1551.813894395,193.982589748005,416.786742618068,0.00897417481372174,0.775065877947823,0.0621730587739047,0.175586793296771,2.92199241989415,0.525721435546875,3.92019996992264,0.554123346805459,0.75,0.765772871484773,1,0.613387142932236,1,12675.5825878731,0.160911178303698,0.245031326106213,3.5,4.2,2.6,0.276448230517811,1.22598609412213,7.02526264352292e-05,0.0544643161098367,0.0863576569229893,0.258703786439853,1195,437700,41.5,1696,0.712384855479115,0.0310049535124975,6261,41,1,2,0.279040886127333,0.0410629669671601,0.00941671054165176,1,58.9695510971615,88.4543266457422,176.908653291484,88.4543266457422,412.78685768013,14,2,3,6,3,4587.63852031695,23864772.4709904,172,-1.09,5.44402891504448,14.4224115870182,NA,212.71502556281,3391.58084602796,7.20727592140591e-06,0.0908499527092804,0.0422837564225969,0.338259844912059,0,29.9031581593132,11.3381682076764,61.174125207173,28.133504815842,40.2199356089,66.0458049741736,39.4691161621797,32.0638937097784,27.2561159237291,62.531750987428,13.6924777076756,39.4772262529949,38.5149927379477,35.5894095532589
"hazlet twp",1318,503594823.396739,"holmdel twp",0.0973645680819912,0.699129926153396,0.142757914747386,0.0155004752504204,4804.20564302379,504.593955812262,118.576450569328,1188.55797816098,2.76108644195413,0.950167172512343,0.00561129685587563,0.351100911985975,2.65122042335056,0.648387578549592,1.88979986325684,0.247703289912322,0.8125,0.268675092264585,1,0.355499007390862,1,13063.3561537505,0.104663038455137,0.275146290970656,1,1.2,1.97,0.324662590876426,1.65875873005347,0.0756526842687296,0.441819638392123,0.175175049573203,0.447256674586547,1457,477250,33.75,3526,0.0158857238078802,0.0122423189293654,930,34,0.8,2,0.527049745073722,0.10762022874466,0.0116852693950668,1,19.8529350911333,9.92646754556664,29.7794026366999,29.7794026366999,89.3382079100997,9,2,1,3,3,16621.2848745455,503594823.396739,887,5.17,16.3246662433288,0.0381433715803924,NA,33.67894559022,10074.0771619872,1.76133661187619e-06,0.0715081888754091,0.00713401228992355,0.0303583001928459,9.53982332586245e-06,33.4560963171356,8.21972612493632,58.6920896626732,16.5544166461516,35.7273900975695,66.4551084667005,36.5174712191945,18.4995001839597,32.7213979612825,63.2054168293177,9.85517127771965,34.0328991535718,12.2624273129858,28.4294687864729
"highlands boro",1319,1705329972.88457,"howell twp",0.60136592379583,0.736953642384106,0.119470198675497,0.00874172185430463,2.92323951182882,1332.48262450985,499.304843814431,1205.36037386847,3.10336719247276,0.950783418810503,0.0322371469582014,0.604954076093719,4.52710346547821,0.679580435085889,9.3197398825079,1.35220817517642,0.692307692307692,0.859318288275881,1,0.775238701840166,1,16358.5855833828,0.256312662341369,0.678178021620127,1,4.4,2.28,0.352897972526618,6.82349892228971,0.642569858517036,0.122022010402864,0.230817690327463,0.487937491123815,1589.5,349700,38.45,1022,0.0134871887255222,0.0336074706833852,867,29,0.9,2,0.505726231594256,0.0819850936193419,0.00599890928922014,1,11.2547104491373,16.882065673706,30.9504537351277,50.646197021118,109.733426879089,39,4,6,11,18,51905.0527568806,1705329972.88457,1971,2.55,52.3525893837996,0.00087728884379402,NA,601.385033906275,35540.6744409546,1.15578804767388e-06,0.0232224091845988,0.00961958070157712,0.025671539739129,1.7141782284423e-09,46.3301148182599,17.4817822394999,64.5241938406004,23.276514450117,37.6420749693736,60.7359678398349,41.6651080262809,24.2805298949732,52.5247660301621,53.7923779580926,21.2523197704691,46.8255776842683,27.5030326011925,37.6964339898596
"holmdel twp",1320,11094400.5719632,"interlaken boro",0.0414697264580705,0.708686360398321,0.0730860754505358,0.00762386892401898,0,103.27301773381,22.4403306010302,18.5842356215878,6.62814273779996,0.543520687010452,0.00809401132406356,0.0484139079146434,0.0534444398273818,0.73015,1.11224288915577,0.0595559545168426,1,0.0655494890460735,1,0.0604566738756548,1,3217.75411325629,0.0261620994754414,0.0618040635716508,0,0.9,1.39,0.353488695825837,1.76708738629904,0.0736350681510384,2.38473214144517,23.164371378118,7.11641474333352,1163,377600,42.4,46296,0,0.0306004470098196,2427,48,0,2,0.404437332410691,0.0417091947063403,0.00435083470288037,1,0,327.166954707065,0,654.333909414131,981.500864121196,3,0,1,0,2,499.148369023759,11094400.5719632,9,5.83,1.47774691812987,6.77206378883742,NA,3.51139937988272,305.654341189613,8.11220033170969e-07,0.0372318868995507,0.0449572351501805,0.20689843770459,0,34.6113971502117,0.91425475461487,58.2255216062116,26.924164551837,40.3494469599042,70.8796059420765,38.650731827476,32.45492879816,34.4985313113465,70.4876239717178,0.865640121007754,33.0094854804082,35.7731287900648,34.5148897454509
"howell twp",1321,33808501.0730637,"keansburg boro",0.0618172598904309,0.654089909513681,0.100126176141894,0.0405133566458776,728.380224231095,1628.09256911505,664.868150803144,488.177035513335,6.91630456108925,0.805432985662661,0.00494398901847054,0.940400279927282,6.7098945836497,0.286185709635417,2.99178940348814,1.62176231429421,0.6,0.149085746800723,1,0.723268596239361,1,11433.7523682961,0.224622084209493,0.178871085630128,0,23,3.18,0.273415408268495,1.47378177485119,0.631264106809575,0.0392490782394784,0.164644386573338,0.279803468683606,1304,249400,42.8,27467,0.295712562114461,0.0598183855292167,9164,3,2.4,1,0.231728686447605,0.0354723516429622,0.0143529303580186,1,142.52640662075,221.707743632278,158.362674023055,95.0176044138332,617.614428689916,39,9,14,10,6,9396.67334147385,33808501.0730637,214,-8.11,18.1418020879738,7.69104939650512,NA,23.7983871752548,6314.61931398313,6.32976893999304e-06,0.0519521130269242,0.0707556947700451,0.173262654766254,2.15442921487998e-05,43.7781688450299,17.2489583598131,69.9868131922122,31.9146249682839,41.9832283093651,73.2355572889714,46.3578918272793,37.3878233238447,48.5992531535607,74.3652452882601,20.9658252495305,58.8077939082536,47.0876974904219,47.8689397356452
"interlaken boro",1322,40420795.7824958,"keyport boro",0,0.944048830111902,0.000508646998982706,0,5943.73306562469,1380.3347484401,549.504939763243,221.25654037212,12.4442786011865,0.936464669536276,0.000224423296888858,0.115627157014344,3.84148942003516,0.45649287109375,1.4509486783916,0.632124240425963,0.777777777777778,0.127547398711306,1,0.363288668036044,1,7172.5179475154,0.135898661958023,0.139920812564971,0,8.4,2.66,0.228107185333667,2.35170898804145,0.711081141874719,0.196097579102079,0.414223900440828,0.511716934239084,1446.5,267100,41.6,114,0.346390595702168,0.0397006618686239,5061,9,2.1,2,0.728986645718775,0.000392772977219167,0,1,43.7676181199776,87.5352362399552,0,43.7676181199776,175.07047247991,8,2,4,0,2,7036.84346298434,40420795.7824958,443,-2.56,15.8959245448871,0,NA,0.720226224024192,4569.58839870499,1.09597050583512e-05,0.0314425838141758,0.0780896921544133,0.196158228572374,0.000147046413870917,37.6042093793367,6.59811363376626,62.2769662613632,27.0586505689011,42.7547973347897,71.7193185575674,41.3353426226207,39.7174304178174,39.102203593566,71.8696930632076,7.8597441143599,41.8963001663357,36.0780407926316,39.4205686913197
"keansburg boro",1323,88674183.3038241,"little silver boro",0.729561014901329,0.778125979316829,0.114854277655907,0.00987151363209025,1050.76681681492,72.2161656656163,2.07625471219733,398.678178345623,0.474991001112384,0.953981639337927,0.0197563995527247,0.0500360790534113,1.05031887304415,0.620680608258929,2.39870035520549,0.207527514530156,1,0.265403152052243,1,0.106418387882855,1,11320.5487687195,0.080704318409102,0.0632971644203927,0,0,1.89,0.316375692596929,1.35912102597247,0.00163860383357715,1.34013264757944,1.56683102782148,0.89724189736012,1453,516200,35.9,16548,0.0225547368458305,0.0150772157054842,2180,55,0.2,2,0.639701146463996,0.0944222594357851,0.00811541929666366,1,0,30.7716955383198,30.7716955383198,0,61.5433910766397,2,0,1,1,0,5637.12590550562,88674183.3038241,430,6.46,3.55065655782129,0.0195171121587285,NA,41.8425877135868,3249.73967961793,4.84921297246902e-06,0.0707236604306186,0.000368317959719422,0.0128108129703267,1.18497490212532e-05,36.6411281991763,3.44247205140277,64.9503392219605,17.9423121514911,33.9146774916521,66.6878383027254,37.263127903068,13.0263564898418,37.6207507675302,63.588463013338,3.97666294326443,47.7603245105876,15.409118746972,30.2302794119223
"keyport boro",1324,3218925.22725749,"loch arbour village",0.557507613024127,0.595812979762736,0.182274947662247,0.0572226099092812,0,10.2456049877057,2.71460360867034,4.17216040941525,0.353317336894822,0.478550415938708,0.0100349171462357,0.0326807851843633,0.0369460559244608,0.475264306640625,0.683889994983831,0.0417787940398929,1,0.0470838974645977,1,0.042465513730544,1,2123.7377419871,0.0155875675265905,0.0429824839769999,0,0,2.05,0.416843285403525,1.00679209879511,0.041140651168706,0.740316807991223,354.354845147167,23.7639261705842,1156.5,567800,46.2,15464,0.620807683673321,0.0264705882352941,1830,53,0,2,0.460120715671481,0.140763095494719,0.0441905583099806,1,0,0,0,0,0,0,0,0,0,0,114.637033825649,3218925.22725749,25,3.73,0.350335398242157,0.509007848850188,NA,1.05643057543302,67.1752001345119,7.76656748292966e-06,0.036394525138889,0.0236799882034541,0.0893743029262969,0,34.0806487040532,0.589863753988631,68.9649138183387,26.4472904056818,39.7736478736528,72.995626337883,40.4753318155997,30.7164120979904,33.6821112611232,73.9703469081791,0.466470394748431,56.5662649880122,34.6919409160331,38.3489244276811
"little silver boro",1325,152707365.199695,"long branch city",0.0689928628072958,0.844268880557043,0.0719737546866631,0.00870380289234065,1817.48603031449,7879.91792300092,1320.58487033021,711.222923743477,3.56027068809863,0.814479566572083,0.00128521796540623,0.393709198182816,2.90990143839846,0.519319046223958,11.8165375079542,0.904515389841975,1,0.520965875992106,1,0.714791183318952,1,18531.5876272573,0.356158544062069,0.36768797315709,0,11,1.97,0.228161155037013,5.53182142880864,2.52315116845778,0.0420462215751169,0.252031451307285,0.372184392232874,1303,418850,44.95,4498,0.327441902513324,0.0437061709670717,5837,5,3.1,2,0.619442943459252,0.0528073881220219,0.00638600972638404,1,70.5513732424661,60.4726056363995,50.3938380303329,100.787676060666,282.205492969864,56,14,12,10,20,30423.1138211178,152707365.199695,1412,-4.94,70.6286233938359,0.0299432175261346,NA,18.6572011425241,19843.6959573923,9.24644334052603e-06,0.0233777162957524,0.0434072882248346,0.259010894457857,1.19017575081448e-05,49.7206633158948,11.6794323691371,63.6804283493694,32.5515458396393,39.5903609721111,59.2863904814968,42.7514702212747,30.1630118810377,57.7402533194018,51.4065425833186,14.1124102016394,44.9747841532703,48.5317496127254,41.1547919585655
"loch arbour village",1326,860711415.060942,"manalapan twp",0.125581395348837,0.863453815261044,0.122489959839357,0,714.702719709382,2605.93220433414,788.282227037028,2346.74075439509,1.66045846909741,0.95360664691824,0.00338314486039874,0.344768517643886,6.84887874013225,0.681859978465545,5.58906528017929,1.47601860925104,0.611111111111111,0.449983969968369,1,1.03784294041726,1,19238.7761391525,0.233389947797717,0.339891207751404,0,3.3,1.97,0.299745644197284,2.80619333608822,0.189288937784391,0.811655694647788,0.188983667533227,0.231206251089508,1689,465800,32.05,4293,0.0174274035289941,0.0216270106355203,1307,36,0.7,2,0.581081081081081,0.0824324324324324,0,1,11.4522613734163,22.9045227468326,30.5393636624434,19.0871022890271,83.9832500717194,22,3,6,8,5,39882.4400510549,860711415.060942,1814,3.82,31.8832855964454,0.000304435111849798,NA,49.1650100251623,26195.6997153749,2.10755889634804e-06,0.0588414538175434,0.019765145413067,0.0653403402850526,8.30362775726377e-07,45.8282447545194,15.743121211443,60.4033540008762,20.1961219480152,36.7750238344864,59.8040937922234,39.7916599235939,21.6626325868759,51.7527679478123,52.2586218913074,19.112862001026,37.7865451605361,20.5190452171365,33.8487458007824
"long branch city",1327,43671397.8784058,"manasquan boro",0.16486265235583,0.718186569114189,0.145838777110008,0.0141755944604129,0,432.0131674193,102.136122080967,45.5616353992866,0.953542535029022,0.672049767683079,1.09875946873866e-05,0.246222342073668,3.08843594695953,0.437944647216797,11.8135710445731,0.29252297531925,1,0.396441405233528,1,1.37775967152824,1,22590.5248075812,0.254531678709976,0.190364458537861,0,3.4,1.35,0.345368892198776,0.684845251454201,0.515573734026393,0.0865616222690824,2.53835760780987,0.0893648281918447,1329,630100,34.9,9971,0.251864750735895,0.0142948324497524,4278,48,1.2,2,0.627242904007988,0.127371273712737,0.0123805448580802,1,51.4296789165161,0,25.714839458258,25.714839458258,102.859357833032,4,2,0,1,1,5754.25397795269,43671397.8784058,415,3.2,7.75105837552127,0.161401893337217,NA,0.0377831052993257,3888.80514546188,9.50278718248232e-06,0.00791790483594487,0.0177496722376696,0.0750771809994049,0,46.8980207561125,11.912490496784,66.0970725245716,21.2277567212266,37.1946384313807,57.3698943878253,40.1166455529834,22.9295796900485,53.3983433296522,48.2522133924017,14.3991929694589,50.2756757548723,22.8580082668601,35.352168900549
"manalapan twp",1328,848533647.173165,"marlboro twp",0.0704898292136577,0.756254712454589,0.0604173398744651,0.00987045033929673,1029.689554615,934.625432793809,365.006335714307,3124.28307578167,2.50346625660905,0.954910314702378,0.0141017970208233,0.524484627543121,6.15391987050039,0.65567994541266,4.98209055909587,1.08285948645668,0.6,0.544170402666424,1,0.985274072720557,1,23582.5393747753,0.248464571948014,0.438845119417102,0,2.4,2.1,0.375720800884306,1.6726494756306,0.42526299348676,0.27690806775382,0.118538612669887,0.165120347433931,1847,467400,30.7,3937,0.016499035948038,0.0179634993277395,1328,46,0.5,2,0.390858987919613,0.0312258025334906,0.00510139529234335,1,7.51866374303583,18.7966593575896,18.7966593575896,15.0373274860717,60.1493099442866,16,2,5,5,4,40077.8481057698,848533647.173165,1470,5.8,28.0220074345106,0.111333793697449,NA,187.458577650143,26600.4714182424,1.73240036490858e-06,0.0779553599668412,0.00910743348173324,0.023320249887849,1.21349289806638e-06,43.380891761834,16.9541870118722,62.8276543290921,17.8868506744893,35.6485370087365,57.0219877441,38.9533514216873,18.2614181600916,47.9881444851078,47.6795996074633,20.6031031085355,43.1042304786591,15.2833742986858,32.1533116897572
"manasquan boro",1329,67177575.1604605,"matawan boro",0.242739333094299,0.740671889523304,0.165449475501261,0.00225733634311512,4114.84393596139,1328.25651222639,101.596036635439,627.255157738643,3.94973764682394,0.968630746835034,3.51766851875202e-06,0.127675029945136,3.89850381540871,0.56955,1.55132509420761,0.563767577999054,0.777777777777778,0.34905283905943,1,0.131565567614606,1,9331.24372594414,0.151945456481848,0.167429801179623,0,5.2,2.89,0.284994579502325,2.00385231990966,0.209924283458202,1.42901348503462,0.394941834488369,0.408552260880447,1750,344900,30.9,87,0.223294347283471,0.0319403852182675,3924,18,0.3,2,0.556297995412386,0.124264485888102,0.001695422359629,1,34.160406870606,85.401017176515,68.320813741212,34.160406870606,222.042644658939,13,2,5,4,2,8801.97134319435,67177575.1604605,706,0.85,12.2861537725519,0.0929906643469556,NA,0.0124060728302326,5854.73120263371,1.05094594187666e-05,0.0712630311190043,0.0115424184735608,0.150904434976762,6.12532370531783e-05,37.3944594561217,7.5504696819187,61.2916734769521,22.7072697863796,34.6898641627651,68.3618731403029,38.66593495074,15.3668863823999,38.7795572550134,66.343729237057,9.03163760804047,39.7350675365602,26.2124186462271,32.578216110883
"marlboro twp",1330,157385114.492156,"aberdeen twp",0.0718371975806452,0.767111635235324,0.0677022415976337,0.013639043816999,843.997233111911,1928.35708067897,329.908547247907,1197.97559457974,31.6331990858268,0.946655488401606,5.25368850407702e-05,0.323479065710671,6.25077510570888,0.524002380371094,2.44626780876913,0.740266857690005,0.642857142857143,0.393702075599704,1,0.27710647301588,1,15386.6781139231,0.240570269188764,0.306265441318484,1,2.9,2.53,0.349858050748559,3.59900377176389,0.088251842110708,1.2384926349708,0.253539338950226,0.429771768302093,1487,337550,36.2,6469,0.0889570881813682,0.035313449456201,3368,33,0.9,2,0.407446579112202,0.0359596250012835,0.00724429338618091,1,54.1037718655576,38.6455513325411,46.3746615990494,23.1873307995247,162.311315596673,21,7,5,6,3,18392.2204655438,157385114.492156,503,1.82,26.4572222602051,0.652553730229296,NA,0.396282856218194,12938.0998008684,3.19598204457302e-06,0.0651349083610672,0.0179373962956763,0.104846344371066,5.36262425983097e-06,36.3084962405415,12.2059985331217,65.7833860994284,21.9829504633833,41.0231526508649,60.5890559448795,39.6488399887032,34.4890560184024,37.1090820055393,53.5505781024702,14.760360579823,49.5876068394561,24.5702133070106,35.6778161421169
"matawan boro",1331,1213782289.46787,"middletown twp",0.117148276246792,0.785883384480491,0.130556773345024,0.00149057430951337,3653.94921003495,4040.54915942571,1251.42862581763,4072.08078631566,6.07663226310879,0.946025429342752,0.000781076658190652,0.693316027138074,6.48618820918653,0.619149811169109,6.4848260630005,0.938287278216135,0.566666666666667,1.45426471878738,1,0.906891694916995,1,26691.7066759739,0.320906662414418,0.680107088273342,0,3.4,2.12,0.394537324672279,NA,0.418516336144299,0.371388881286058,0.397840823360756,0.625297330731572,1625,428500,33.9,2815,0.0255400633678444,0.0243927908063459,1600,37,0.4,2,0.581182725975879,0.096550382570354,0.00110232135909739,1,18.2655205780697,25.1150907948458,29.6814709393633,27.3982808671046,100.460363179383,44,8,11,13,12,66770.276256353,1213782289.46787,2526,3.22,NA,0.00565813608899166,NA,20.1014871081849,43798.3684385383,2.08109808646773e-06,0.0609864301097333,0.0187423011552773,0.0605141896360098,3.01038270350515e-06,44.289458417328,24.6462246074373,59.8796407881126,18.1930463554302,37.3547356774972,53.400635971749,39.6272903029257,23.4129631178286,49.3857407284476,41.7192766807299,30.068311870402,36.6377839983951,15.9775932241262,32.8669449366549
"middletown twp",1332,1036737717.93744,"millstone twp",0.0406672789572221,0.747166026630772,0.0903440357892236,0.00254694696279874,0,77.983346434426,35.0936776379483,432.900424060367,0.0477529588918141,0.924448288793899,0.0128210974895601,0.637152416405453,3.28771361879341,0.718719071158183,2.5608619493101,1.14482652797693,0.818181818181818,0.849872884865014,1,1.27812205916569,1,10449.795062333,0.109129752426538,0.380959722451088,2.5,0.5,2.24,0.427621813553068,1.36136478097057,0.00506478358180099,4.31162601149252,1.30204595853503,1.55583572395033,1406.5,465000,31.6,3166,0.00385825721248061,0.0219918166555558,287,43,1,3,0.406380878896086,0.0491377918139568,0.0013852751709164,1,13.0286526738491,0,13.0286526738491,13.0286526738491,39.0859580215472,3,1,0,1,1,10788.6577255851,1036737717.93744,397,4.79,7.58094411279045,0.166906489234735,0,47.0836198375061,7675.39073328116,3.82931953888802e-07,0.040125512836852,0.00325283075342397,0.00722827143264448,0,34.037116431879,18.011895396508,61.2161026304066,16.1536017744689,36.394290687656,66.8615550852135,38.7790936676887,20.5130806860868,33.6151480507888,63.8743805895667,21.9046347957346,39.5693034286749,11.3536840261273,31.8050385961632
"millstone twp",1333,54969987.8420095,"monmouth beach boro",0.000373761913660998,0.775574687653999,0.0253355364234571,0.0076238513493927,0,813.674409674656,24.0564774279019,192.502938054043,0.111140301342063,0.726959866118116,6.47240116711141e-05,0.41020533643735,1.46861695425394,0.384598217773438,3.69394979190535,0.738261762844977,1,0.631324532491707,1,0.584276653086193,1,14510.2723891555,0.106667972332978,0.53854200994107,0,1.9,1.25,0.288492419880124,1.22804362528708,0.00597197586369724,0.223197916855412,26.185593012312,3.51954025610593,1674,491400,40.9,10456,0.0727672451731985,0.0191154555690686,2996,46,0.6,2,0.224830043445013,0.00734447609683952,0.00221006546163478,1,0,110.491005498714,0,0,110.491005498714,2,0,2,0,0,3098.47089656429,54969987.8420095,119,4.38,2.99612093071368,3.98915328098847,NA,0.12122675194452,1810.10209018622,2.16481765180703e-06,0.0621283673399992,0.007763983665161,0.262605148422369,0,40.443512794331,10.7244307019283,69.5968462524478,25.5198066893585,35.9221700056681,65.8327379297637,41.3399173955829,19.0876013657305,43.4697420262199,62.181067466588,12.9372612198828,57.9524042331367,32.5891132506304,38.0361982603647
"monmouth beach boro",1334,245472984.945632,"neptune twp",0.106881720430108,0.861589772095609,0.0333518621456365,0,29.3918740019811,3813.59957715859,1191.51621448547,340.436929738568,2.91987835234563,0.852868127158851,0.011049722349175,0.325786787004475,1.00859966060357,0.560471431790865,10.3393802565205,0.582383935378411,1,0.269776183974777,1,0.407567217063681,1,16899.3615770455,0.275826687818493,0.289095842036721,0,10,2.1,0.299387257624445,NA,0.712950302642966,0.226694246671605,0.703008990634607,0.599227133309533,1403,344200,40.75,1272,0.109991923530326,0.0474735006839596,3404,12,5.6,2,0.368491956573421,0.014264204770584,0,1,5.30027236080685,47.7024512472616,53.0027236080685,90.1046301337164,196.110077349853,37,1,9,10,17,28268.91286123,245472984.945632,1485,-2.33,NA,0.00125894616948687,NA,147.791860357827,18866.954977532,6.04954553483309e-06,0.0120428023323623,0.042149346893336,0.134904359282554,1.19735676854587e-07,46.6887299691275,6.55306336697376,66.438595050671,27.659518661012,39.3484174889544,62.9395590005097,41.6046472562081,29.43250918312,53.076403254164,57.4192321666222,7.8043088444888,51.0248029573521,37.4403526317628,39.3662681729183
"neptune twp",1335,24894373.5776376,"neptune city boro",0.199628046850269,0.624586031338046,0.137660026691711,0.0208590776531066,0,761.181280007474,240.58860983775,12.8225586507353,1.74625262616386,0.933351586242841,0.0585063020846091,0.0879458128496103,0.346421954235258,0.434264290364583,3.9261465436733,0.247157085480642,1,0.0601267865750595,1,0.218870968862068,1,5882.21030378,0.0986311541370441,0.0587315119871077,0,14,2.62,0.26423466056992,2.28704359885591,0.385244879651915,0.082375747586555,4.45643803432124,0.534690511744882,1281,322350,45.75,18389,0.281222601017893,0.0303823154603812,4956,17,2.29,2,0.448633967087394,0.0988798352594486,0.0149828691129218,1,0,0,33.2123145302199,66.4246290604398,99.6369435906598,3,0,0,1,2,4411.43156427877,24894373.5776376,635,-3.71,8.77190730104135,1.07507276912917,NA,124.185319204717,3010.93137935358,2.55077717870521e-05,0.00290666611595315,0.0545375364736241,0.172547452888328,0,38.4242309894771,1.97778948838432,67.8592432688161,25.4709417803446,34.9425720610039,76.0017419030933,40.7794199151865,16.129890200647,40.363596046018,78.9180627474776,2.17434124935741,54.1409845970285,32.4783248014818,37.3675332736684
"neptune city boro",1336,435140429.925009,"tinton falls boro",0.704545454545454,0.660442980047593,0.203917261577888,0.0550979315394472,0,3698.45191642949,1151.5466622093,208.187898525101,2.25808623360337,0.927959581219689,1.42708332301938e-05,0.244146931592413,1.22769483207565,0.645194948075457,3.53155175408789,0.469705992025596,1,0.222888417777669,1,0.389163537423037,1,11892.1165047249,0.118339339357364,0.226873742307119,0.5,3.6,1.91,0.244005242217835,5.61881365822152,0.000903165632370631,0.23207039597018,0.719332232209322,2.59693546693402,1554,409550,37.8,6472,0.0344719579462626,0.0242350373008849,1148,38,0.3,2,0.628571428571429,0.194076655052265,0.0524390243902439,1,9.35971617429804,28.0791485228941,28.0791485228941,18.7194323485961,84.2374455686824,9,1,3,3,2,17685.7890212616,435140429.925009,1009,1.67,15.9166572014671,0.000491097141090211,NA,0.124046173690894,10684.0846600244,2.31879166037017e-06,0.0117714792523433,0.0651114101171809,0.209119983959057,0,37.6176316378444,5.74578041178071,63.878108237853,24.0040467183475,41.6901199300977,67.5369211065303,40.0787680070756,36.502837875824,39.1228502879544,64.9859543426401,6.81093074332036,45.4083935656204,29.1525224565757,36.9972482119892
"ocean twp",1337,306240806.86215,"ocean twp",0.109110777216227,0.687585701673648,0.111388695831846,0.0195352856096324,92.6934550939728,3449.81293091057,438.284827865628,403.077727829492,0.901256111395982,0.913379617914042,5.49848566044057e-05,0.280855068964102,1.05419610777868,0.63438461726262,8.90857555147636,0.511960389750784,1,0.313043062129056,1,0.50540658935821,1,18692.0902055495,0.253853722273722,0.329433717757588,0,5.7,2.08,0.360879311806961,5.70565161434606,0.48827837767557,0.178209911042367,2.2794041303882,0.276808527962392,1337,378600,39.3,3006,0.0555109747615826,0.0168944461351946,2481,37,0.7,2,0.520667387346381,0.0843479745106964,0.014792899408284,1,5.82584380548189,23.3033752219276,34.9550628328914,52.432594249337,116.516876109638,20,1,4,6,9,26792.0892035042,306240806.86215,1476,0.88,38.6053643290698,0.0881191267413597,NA,0.647078778394412,17164.8954793302,4.81973651755822e-06,0.0150446545906832,0.01635874024368,0.128762371038215,3.0268159244923e-07,44.865020159546,6.84856661366629,62.4454117826849,18.9532843327335,37.1077076214514,60.6044070701849,38.4707329300445,22.6671085114206,50.2710945149529,53.575844265456,8.16793160178873,42.2657842047655,17.7012347531664,32.441499641925
