Place.Name,SSN,TRACTID,pct_of_mun_pop
florham park boro,"1411","34027041902",0
livingston twp,"0710","34013020700",0.0444137652367163
livingston twp,"0710","34013020700",0.029496935820594
livingston twp,"0710","34013020700",0.0243114014411745
livingston twp,"0710","34013020700",0.0230991985992323
livingston twp,"0710","34013020700",0.0219206680584551
livingston twp,"0710","34013020500",0.0250185197656408
livingston twp,"0710","34013020500",0.0412485689272005
livingston twp,"0710","34013020500",0.112061418277325
livingston twp,"0710","34013020500",0.0418546703481716
livingston twp,"0710","34013020500",0.0378813388106943
roseland boro,"0718","34013020500",0
livingston twp,"0710","34013020400",0.032258064516129
livingston twp,"0710","34013020400",0.0454912788739983
livingston twp,"0710","34013020400",0.0447168159472018
livingston twp,"0710","34013020400",0.0575459626910903
roseland boro,"0718","34013020400",0
east hanover twp,"1410","34013020400",0
fairfield twp,"0707","34027041901",0
roseland boro,"0718","34027041901",0
west caldwell twp,"0721","34027041901",0
montville twp,"1421","34027041901",0
hanover twp,"1412","34027041901",0
east hanover twp,"1410","34027041901",0.180640518172004
east hanover twp,"1410","34027041901",0.177401943145016
east hanover twp,"1410","34027041901",0.193684778697373
parsippany-troy hills twp,"1429","34027041901",0
hanover twp,"1412","34027041803",0
east hanover twp,"1410","34027041803",0
parsippany-troy hills twp,"1429","34027041803",0.0228358095815646
parsippany-troy hills twp,"1429","34027041803",0.0698529411764706
livingston twp,"0710","34013020902",0
west orange twp,"0722","34013020902",0
essex fells boro,"0706","34013020902",0
roseland boro,"0718","34013020902",0.203282612412378
roseland boro,"0718","34013020902",0.222944093007352
roseland boro,"0718","34013020902",0.155069242605574
roseland boro,"0718","34013020902",0.418704051974697
west caldwell twp,"0721","34013020902",0
east hanover twp,"1410","34013020902",0
west milford twp,"1615","34027040702",0
boonton twp,"1402","34027040702",0
butler boro,"1403","34027040702",0
rockaway twp,"1435","34027040702",0
kinnelon boro,"1415","34027040702",0.0371101460718516
kinnelon boro,"1415","34027040702",0.177358863008291
kinnelon boro,"1415","34027040702",0.20489538097118
lincoln park boro,"1416","34027040701",0
boonton twp,"1402","34027040701",0
montville twp,"1421","34027040701",0
pequannock twp,"1431","34027040701",0
butler boro,"1403","34027040701",0
riverdale boro,"1433","34027040701",0
kinnelon boro,"1415","34027040701",0.133438610343466
kinnelon boro,"1415","34027040701",0.240525069088038
kinnelon boro,"1415","34027040701",0.206671930517173
lincoln park boro,"1416","34027040300",0
pequannock twp,"1431","34027040300",0.122726678006019
pequannock twp,"1431","34027040300",0.0831479785424571
pequannock twp,"1431","34027040300",0.0705874656548476
pequannock twp,"1431","34027040300",0.267695930917179
riverdale boro,"1433","34027040300",0
kinnelon boro,"1415","34027040300",0
wayne twp,"1614","34027040200",0
pompton lakes boro,"1609","34027040200",0
lincoln park boro,"1416","34027040200",0
pequannock twp,"1431","34027040200",0.0604474682716211
pequannock twp,"1431","34027040200",0.0378777966766976
pequannock twp,"1431","34027040200",0.0986523616381002
pequannock twp,"1431","34027040200",0.0633259191416983
pequannock twp,"1431","34027040200",0.0794190762789481
pequannock twp,"1431","34027040200",0.0552793405730734
pequannock twp,"1431","34027040200",0.0608399842993589
riverdale boro,"1433","34027040200",0
bloomingdale boro,"1601","34027040600",0
west milford twp,"1615","34027040600",0
butler boro,"1403","34027040600",0.203991645393363
butler boro,"1403","34027040600",0.278951032722209
riverdale boro,"1433","34027040600",0
kinnelon boro,"1415","34027040600",0
pompton lakes boro,"1609","34027040400",0
bloomingdale boro,"1601","34027040400",0
pequannock twp,"1431","34027040400",0
butler boro,"1403","34027040400",0
riverdale boro,"1433","34027040400",0.655466161855182
riverdale boro,"1433","34027040400",0.344533838144818
kinnelon boro,"1415","34027040400",0
bloomingdale boro,"1601","34027040500",0
butler boro,"1403","34027040500",0.106405198421908
butler boro,"1403","34027040500",0.135182176839174
butler boro,"1403","34027040500",0.109770248317475
butler boro,"1403","34027040500",0.165699698305871
riverdale boro,"1433","34027040500",0
boonton twp,"1402","34027041200",0
parsippany-troy hills twp,"1429","34027041200",0
mountain lakes boro,"1425","34027041200",0.306036499766027
mountain lakes boro,"1425","34027041200",0.390500701918577
mountain lakes boro,"1425","34027041200",0.303462798315395
boonton town,"1401","34027041200",0
denville twp,"1408","34027041200",0
parsippany-troy hills twp,"1429","34027041603",0.0439660400242571
parsippany-troy hills twp,"1429","34027041603",0.0421278047301395
mountain lakes boro,"1425","34027041603",0
boonton town,"1401","34027041603",0
parsippany-troy hills twp,"1429","34027041706",0.0604722559126743
parsippany-troy hills twp,"1429","34027041706",0.0323681018799272
boonton town,"1401","34027041706",0
parsippany-troy hills twp,"1429","34027041701",0.0325197089144936
parsippany-troy hills twp,"1429","34027041701",0.029733929654336
parsippany-troy hills twp,"1429","34027041701",0.0135688295936931
parsippany-troy hills twp,"1429","34027041701",0.0182496967859309
parsippany-troy hills twp,"1429","34027041701",0.0291085506367495
parsippany-troy hills twp,"1429","34027041705",0.0300750454821104
montville twp,"1421","34027041702",0
parsippany-troy hills twp,"1429","34027041702",0.0196710127349909
parsippany-troy hills twp,"1429","34027041702",0.0125454821103699
parsippany-troy hills twp,"1429","34027041702",0.014251061249242
parsippany-troy hills twp,"1429","34027041702",0.0123559733171619
montville twp,"1421","34027041704",0
parsippany-troy hills twp,"1429","34027041704",0.0165062158884172
parsippany-troy hills twp,"1429","34027041704",0.0405359308671922
parsippany-troy hills twp,"1429","34027041704",0.0327471194663432
boonton twp,"1402","34027041000",0
montville twp,"1421","34027041000",0
parsippany-troy hills twp,"1429","34027041000",0
boonton town,"1401","34027041000",0.143459407371718
boonton town,"1401","34027041000",0.119609732594556
boonton town,"1401","34027041000",0.0591423753312455
boonton town,"1401","34027041000",0.115996145507107
boonton town,"1401","34027041000",0.109491688749699
boonton twp,"1402","34027041100",0
mountain lakes boro,"1425","34027041100",0
boonton town,"1401","34027041100",0.139725367381354
boonton town,"1401","34027041100",0.159359190556492
boonton town,"1401","34027041100",0.153216092507829
montville twp,"1421","34027040804",0.118284067670571
montville twp,"1421","34027040804",0.0587934560327198
parsippany-troy hills twp,"1429","34027040804",0
boonton town,"1401","34027040804",0
fairfield twp,"0707","34027040805",0
lincoln park boro,"1416","34027040805",0
montville twp,"1421","34027040805",0.102714259155977
montville twp,"1421","34027040805",0.0921639709983268
montville twp,"1421","34027040805",0.0784067670570738
lincoln park boro,"1416","34027040801",0
boonton twp,"1402","34027040801",0
montville twp,"1421","34027040801",0.0456869306562558
montville twp,"1421","34027040801",0.1072690091095
montville twp,"1421","34027040801",0.0917921546755903
boonton town,"1401","34027040801",0
kinnelon boro,"1415","34027040801",0
fairfield twp,"0707","34027040102",0
wayne twp,"1614","34027040102",0
lincoln park boro,"1416","34027040102",0.178160363671535
lincoln park boro,"1416","34027040102",0.0802785569203985
lincoln park boro,"1416","34027040102",0.149530902408357
lincoln park boro,"1416","34027040102",0.200502949995164
montville twp,"1421","34027040102",0
wayne twp,"1614","34027040101",0
lincoln park boro,"1416","34027040101",0.18280297901151
lincoln park boro,"1416","34027040101",0.117129316181449
lincoln park boro,"1416","34027040101",0.0915949318115872
montville twp,"1421","34027040101",0
pequannock twp,"1431","34027040101",0
kinnelon boro,"1415","34027040101",0
morris twp,"1422","34027042200",0
hanover twp,"1412","34027042200",0.181729767280306
hanover twp,"1412","34027042200",0.0470302188259812
hanover twp,"1412","34027042200",0.0456408475164988
hanover twp,"1412","34027042200",0.114623133032303
morris plains boro,"1423","34027042200",0
parsippany-troy hills twp,"1429","34027042200",0
hanover twp,"1412","34027042302",0
morris plains boro,"1423","34027042302",0.314488888888889
morris plains boro,"1423","34027042302",0.243555555555556
parsippany-troy hills twp,"1429","34027042302",0
hanover twp,"1412","34027042000",0.155053838138242
hanover twp,"1412","34027042000",0.0588398749565821
hanover twp,"1412","34027042000",0.111149704758597
east hanover twp,"1410","34027042000",0
parsippany-troy hills twp,"1429","34027042000",0
hanover twp,"1412","34027041802",0
morris plains boro,"1423","34027041802",0
parsippany-troy hills twp,"1429","34027041802",0.0184392055791389
parsippany-troy hills twp,"1429","34027041802",0.024787750151607
parsippany-troy hills twp,"1429","34027041802",0.0250909642207398
parsippany-troy hills twp,"1429","34027041802",0.023934960582171
parsippany-troy hills twp,"1429","34027041604",0.0133982716798059
parsippany-troy hills twp,"1429","34027041604",0.0234990903577926
parsippany-troy hills twp,"1429","34027041604",0.0505798969072165
parsippany-troy hills twp,"1429","34027041602",0.0154639175257732
parsippany-troy hills twp,"1429","34027041602",0.013872043662826
parsippany-troy hills twp,"1429","34027041602",0.0235180412371134
mountain lakes boro,"1425","34027041602",0
denville twp,"1408","34027041602",0
parsippany-troy hills twp,"1429","34027041801",0.0267586416009703
parsippany-troy hills twp,"1429","34027041801",0.0272324135839903
rockaway twp,"1435","34027044800",0
victory gardens boro,"1437","34027044800",0
randolph twp,"1432","34027044800",0
dover town,"1409","34027044800",0.111602454259024
dover town,"1409","34027044800",0.145597258305235
dover town,"1409","34027044800",0.138411364767011
roxbury twp,"1436","34027045100",0
rockaway twp,"1435","34027045100",0
jefferson twp,"1414","34027045100",0
mine hill twp,"1420","34027045100",0
dover town,"1409","34027045100",0
wharton boro,"1439","34027045100",0.179727035730716
wharton boro,"1439","34027045100",0.241527373102285
wharton boro,"1439","34027045100",0.134028523232633
wharton boro,"1439","34027045100",0.200889434135869
wharton boro,"1439","34027045100",0.243827633798497
rockaway twp,"1435","34027045000",0
dover town,"1409","34027045000",0.0400751755016306
dover town,"1409","34027045000",0.158366038361616
dover town,"1409","34027045000",0.0775523741086728
wharton boro,"1439","34027045000",0
rockaway twp,"1435","34027044502",0.058609801462001
rockaway twp,"1435","34027044502",0.0645356633072365
dover town,"1409","34027044502",0
rockaway boro,"1434","34027044502",0
rockaway twp,"1435","34027041400",0
mountain lakes boro,"1425","34027041400",0
rockaway boro,"1434","34027041400",0
denville twp,"1408","34027041400",0.141417171656567
denville twp,"1408","34027041400",0.102837943241135
denville twp,"1408","34027041400",0.0499790004199916
denville twp,"1408","34027041400",0.0629387412251755
rockaway twp,"1435","34027044300",0
rockaway boro,"1434","34027044300",0.242911972266931
rockaway boro,"1434","34027044300",0.14510337996781
rockaway boro,"1434","34027044300",0.264949857620404
rockaway boro,"1434","34027044300",0.0812182741116751
rockaway boro,"1434","34027044300",0.0586851553794726
rockaway boro,"1434","34027044300",0.207131360653708
denville twp,"1408","34027044300",0
rockaway twp,"1435","34027044501",0.116873567195813
rockaway twp,"1435","34027044501",0.082096976512825
rockaway twp,"1435","34027044501",0.0818807041827069
dover town,"1409","34027044501",0
rockaway boro,"1434","34027044501",0
wharton boro,"1439","34027044501",0
vernon twp,"1922","34037371600",0.0419330323215164
vernon twp,"1922","34037371600",0.0616478161741696
vernon twp,"1922","34037371600",0.0265546068219411
vernon twp,"1922","34037371502",0.0399213196834905
vernon twp,"1922","34037371502",0.0820778756314542
vernon twp,"1922","34037371502",0.039384862980017
vernon twp,"1922","34037371502",0.0580714381510126
hardyston twp,"1911","34037371502",0
west milford twp,"1615","34037371502",0
vernon twp,"1922","34031256805",0
bloomingdale boro,"1601","34031256805",0
hardyston twp,"1911","34031256805",0
west milford twp,"1615","34031256805",0.0494149721685789
west milford twp,"1615","34031256805",0.0922034155022909
west milford twp,"1615","34031256805",0.0583891855049415
butler boro,"1403","34031256805",0
rockaway twp,"1435","34031256805",0
jefferson twp,"1414","34031256805",0
kinnelon boro,"1415","34031256805",0
west milford twp,"1615","34031256801",0.0444545420121928
west milford twp,"1615","34031256801",0.0314665454958537
west milford twp,"1615","34031256801",0.0775114544284146
west milford twp,"1615","34031256801",0.0610397970388883
west milford twp,"1615","34031256803",0.0900829262751335
west milford twp,"1615","34031256803",0.104131167405051
bloomingdale boro,"1601","34031256804",0
ringwood boro,"1611","34031256804",0
west milford twp,"1615","34031256804",0.0400621000416525
west milford twp,"1615","34031256804",0.0388125260327919
west milford twp,"1615","34031256804",0.110984891514257
west milford twp,"1615","34031256804",0.0661138248324435
ringwood boro,"1611","34031256802",0
west milford twp,"1615","34031256802",0.0350259381271536
west milford twp,"1615","34031256802",0.0328297171418835
west milford twp,"1615","34031256802",0.0254458707258889
west milford twp,"1615","34031256802",0.0420311257525843
morris twp,"1422","34027045704",0
randolph twp,"1432","34027045704",0.0598417215703091
randolph twp,"1432","34027045704",0.0895871505984172
randolph twp,"1432","34027045704",0.052512572609255
parsippany-troy hills twp,"1429","34027045704",0
denville twp,"1408","34027045704",0
roxbury twp,"1436","34027046300",0
rockaway twp,"1435","34027046300",0
victory gardens boro,"1437","34027046300",0
randolph twp,"1432","34027046300",0.0651436591166036
randolph twp,"1432","34027046300",0.0624147206736579
randolph twp,"1432","34027046300",0.0952399516588047
mine hill twp,"1420","34027046300",0
dover town,"1409","34027046300",0
denville twp,"1408","34027046300",0
morris twp,"1422","34027041601",0
morris plains boro,"1423","34027041601",0
parsippany-troy hills twp,"1429","34027041601",0.0600363856882959
parsippany-troy hills twp,"1429","34027041601",0.0210733778047301
parsippany-troy hills twp,"1429","34027041601",0.0588235294117647
denville twp,"1408","34027041601",0
rockaway twp,"1435","34027041500",0
randolph twp,"1432","34027041500",0
parsippany-troy hills twp,"1429","34027041500",0
denville twp,"1408","34027041500",0.151676966460671
denville twp,"1408","34027041500",0.0730185396292074
denville twp,"1408","34027041500",0.131637367252655
victory gardens boro,"1437","34027045603",0
randolph twp,"1432","34027045603",0.0427273790495497
randolph twp,"1432","34027045603",0.0484971346146349
randolph twp,"1432","34027045603",0.103738645666836
dover town,"1409","34027045603",0
randolph twp,"1432","34027044900",0
mine hill twp,"1420","34027044900",0
dover town,"1409","34027044900",0.0972859432867171
dover town,"1409","34027044900",0.13194406058261
dover town,"1409","34027044900",0.0456027859156487
dover town,"1409","34027044900",0.0535625449118346
wharton boro,"1439","34027044900",0
victory gardens boro,"1437","34027045602",1
randolph twp,"1432","34027045602",0
dover town,"1409","34027045602",0
vernon twp,"1922","34037371503",0.128973132460101
west milford twp,"1615","34037371503",0
sparta twp,"1918","34027044702",0
roxbury twp,"1436","34027044702",0
rockaway twp,"1435","34027044702",0
jefferson twp,"1414","34027044702",0.0974470293992733
jefferson twp,"1414","34027044702",0.186163937520646
sparta twp,"1918","34027044602",0
hardyston twp,"1911","34027044602",0
west milford twp,"1615","34027044602",0
jefferson twp,"1414","34027044602",0.133830399697985
jefferson twp,"1414","34027044602",0.0586097871738002
jefferson twp,"1414","34027044602",0.0755981312821481
west milford twp,"1615","34027044401",0
roxbury twp,"1436","34027044401",0
boonton twp,"1402","34027044401",0
rockaway twp,"1435","34027044401",0.0814914139884943
rockaway twp,"1435","34027044401",0.108655218651326
jefferson twp,"1414","34027044401",0
wharton boro,"1439","34027044401",0
denville twp,"1408","34027044401",0
kinnelon boro,"1415","34027044401",0
west milford twp,"1615","34027044601",0
rockaway twp,"1435","34027044601",0
jefferson twp,"1414","34027044601",0.0812609126515974
jefferson twp,"1414","34027044601",0.144400924920957
rockaway twp,"1435","34027044403",0.104373026514988
rockaway twp,"1435","34027044403",0.112202084865262
rockaway boro,"1434","34027044403",0
denville twp,"1408","34027044403",0
rockaway twp,"1435","34027044404",0.0857303516588088
rockaway twp,"1435","34027044404",0.103551191660539
rockaway boro,"1434","34027044404",0
boonton twp,"1402","34027041300",0
rockaway twp,"1435","34027041300",0
mountain lakes boro,"1425","34027041300",0
rockaway boro,"1434","34027041300",0
denville twp,"1408","34027041300",0.0644387112257755
denville twp,"1408","34027041300",0.142617147657047
denville twp,"1408","34027041300",0.0794384112317754
boonton twp,"1402","34027040900",0.482590529247911
boonton twp,"1402","34027040900",0.517409470752089
montville twp,"1421","34027040900",0
rockaway twp,"1435","34027040900",0
mountain lakes boro,"1425","34027040900",0
boonton town,"1401","34027040900",0
denville twp,"1408","34027040900",0
kinnelon boro,"1415","34027040900",0
wantage twp,"1924","34037372500",0
sparta twp,"1918","34037372500",0
franklin boro,"1906","34037372500",0
hamburg boro,"1909","34037372500",0
lafayette twp,"1913","34037372500",0
hardyston twp,"1911","34037372500",0.396779102206442
wantage twp,"1924","34037371200",0
sussex boro,"1921","34037371200",0.295577130528587
sussex boro,"1921","34037371200",0.704422869471413
sparta twp,"1918","34037372900",0
franklin boro,"1906","34037372900",0.11275223632203
franklin boro,"1906","34037372900",0.537965467027252
hamburg boro,"1909","34037372900",0
hardyston twp,"1911","34037372900",0
vernon twp,"1922","34037372600",0
wantage twp,"1924","34037372600",0
ogdensburg boro,"1916","34037372600",0
sparta twp,"1918","34037372600",0
franklin boro,"1906","34037372600",0
hamburg boro,"1909","34037372600",0
hardyston twp,"1911","34037372600",0.229647476540705
hardyston twp,"1911","34037372600",0.179051483641897
hardyston twp,"1911","34037372600",0.194521937610956
west milford twp,"1615","34037372600",0
jefferson twp,"1414","34037372600",0
vernon twp,"1922","34037371700",0.0291027761634405
vernon twp,"1922","34037371700",0.107917206848764
vernon twp,"1922","34037371700",0.102999687066923
wantage twp,"1924","34037371700",0
hardyston twp,"1911","34037371700",0
franklin boro,"1906","34037372700",0
hamburg boro,"1909","34037372700",0.216687817258883
hamburg boro,"1909","34037372700",0.301078680203046
hamburg boro,"1909","34037372700",0.482233502538071
hardyston twp,"1911","34037372700",0
franklin boro,"1906","34037372800",0.201789057624298
franklin boro,"1906","34037372800",0.14749323902642
hamburg boro,"1909","34037372800",0
hardyston twp,"1911","34037372800",0
andover twp,"1902","34037373100",0
ogdensburg boro,"1916","34037373100",0
sparta twp,"1918","34037373100",0.0653893105461494
sparta twp,"1918","34037373100",0.054455708295738
sparta twp,"1918","34037373100",0.115280505281036
sparta twp,"1918","34037373100",0.0902287564354334
franklin boro,"1906","34037373100",0
lafayette twp,"1913","34037373100",0
hardyston twp,"1911","34037373100",0
byram twp,"1904","34037374500",0
hopatcong boro,"1912","34037374500",0.0595320985935107
hopatcong boro,"1912","34037374500",0.0701155827879126
sparta twp,"1918","34037374500",0
jefferson twp,"1414","34037374500",0
hopatcong boro,"1912","34037373300",0
sparta twp,"1918","34037373300",0.16405710949525
jefferson twp,"1414","34037373300",0
hopatcong boro,"1912","34037374700",0.0870352318618577
hopatcong boro,"1912","34037374700",0.100612728032307
hopatcong boro,"1912","34037374700",0.0885670519426264
mount arlington boro,"1426","34037374700",0
jefferson twp,"1414","34037374700",0
ogdensburg boro,"1916","34037373200",0
sparta twp,"1918","34037373200",0.0910248925216284
sparta twp,"1918","34037373200",0.0842842736585107
hardyston twp,"1911","34037373200",0
jefferson twp,"1414","34037373200",0
ogdensburg boro,"1916","34037373000",0.485306828003457
ogdensburg boro,"1916","34037373000",0.514693171996543
sparta twp,"1918","34037373000",0
franklin boro,"1906","34037373000",0
hardyston twp,"1911","34037373000",0
hopatcong boro,"1912","34027044701",0
sparta twp,"1918","34027044701",0
mount arlington boro,"1426","34027044701",0
jefferson twp,"1414","34027044701",0.0546458402151857
jefferson twp,"1414","34027044701",0.0825822283044689
jefferson twp,"1414","34027044701",0.0854608088339389
vernon twp,"1922","34037371300",0.0534668514461979
vernon twp,"1922","34037371300",0.0996915373955027
wantage twp,"1924","34037371300",0
vernon twp,"1922","34037371400",0.058205552326881
vernon twp,"1922","34037371400",0.0700523045285887
byram twp,"1904","34037374400",0.165792759051186
byram twp,"1904","34037374400",0.127465667915106
hopatcong boro,"1912","34037374400",0
andover twp,"1902","34037374400",0
sparta twp,"1918","34037374400",0
byram twp,"1904","34037373500",0
green twp,"1908","34037373500",0
andover boro,"1901","34037373500",1
andover twp,"1902","34037373500",0.342228152101401
andover twp,"1902","34037373500",0.16310873915944
sparta twp,"1918","34037373500",0
green twp,"1908","34037373600",0
andover boro,"1901","34037373600",0
newton town,"1915","34037373600",0
hampton twp,"1910","34037373600",0
fredon twp,"1907","34037373600",0
andover twp,"1902","34037373600",0.494663108739159
lafayette twp,"1913","34037373600",0
green twp,"1908","34037374000",0
newton town,"1915","34037374000",0
hampton twp,"1910","34037374000",0
stillwater twp,"1920","34037374000",0
fredon twp,"1907","34037374000",0.461418792781581
fredon twp,"1907","34037374000",0.538581207218419
andover twp,"1902","34037374000",0
byram twp,"1904","34037373400",0
andover twp,"1902","34037373400",0
sparta twp,"1918","34037373400",0.036781487182209
sparta twp,"1918","34037373400",0.0344992304017833
sparta twp,"1918","34037373400",0.049838118995807
sparta twp,"1918","34037373400",0.044424393609681
sparta twp,"1918","34037373400",0.035666896661536
sparta twp,"1918","34037373400",0.0446366965659997
sparta twp,"1918","34037373400",0.0894326203492384
newton town,"1915","34037373700",0.1119696010133
newton town,"1915","34037373700",0.1119696010133
newton town,"1915","34037373700",0.110449651678277
newton town,"1915","34037373700",0.16846105129829
hampton twp,"1910","34037373700",0
fredon twp,"1907","34037373700",0
frankford twp,"1905","34037372000",0
hampton twp,"1910","34037372000",0.276851098454028
hampton twp,"1910","34037372000",0.231692432872254
hampton twp,"1910","34037372000",0.0960130187144019
stillwater twp,"1920","34037372000",0
frankford twp,"1905","34037372100",0
newton town,"1915","34037372100",0
hampton twp,"1910","34037372100",0.148494711147274
hampton twp,"1910","34037372100",0.246948738812042
stillwater twp,"1920","34037372100",0
fredon twp,"1907","34037372100",0
andover twp,"1902","34037372100",0
lafayette twp,"1913","34037372100",0
frankford twp,"1905","34037371800",0
sandyston twp,"1917","34037371800",0
wantage twp,"1924","34037371800",0.0634443837611506
wantage twp,"1924","34037371800",0.185326779537593
wantage twp,"1924","34037371800",0.0625341343528127
wantage twp,"1924","34037371800",0.157109047879119
wantage twp,"1924","34037371800",0.17203713817586
lafayette twp,"1913","34037371800",0
hardyston twp,"1911","34037371800",0
sussex boro,"1921","34037371800",0
montague twp,"1914","34037371800",0
vernon twp,"1922","34037371100",0
wantage twp,"1924","34037371100",0.0677225559803386
wantage twp,"1924","34037371100",0.144911705807391
wantage twp,"1924","34037371100",0.146914254505735
hardyston twp,"1911","34037371100",0
sussex boro,"1921","34037371100",0
montague twp,"1914","34037371100",0
sandyston twp,"1917","34037371000",0
wantage twp,"1924","34037371000",0
montague twp,"1914","34037371000",0.281754574811625
montague twp,"1914","34037371000",0.17518837459634
montague twp,"1914","34037371000",0.543057050592034
hampton twp,"1910","34037373900",0
stillwater twp,"1920","34037373900",0.294715447154472
stillwater twp,"1920","34037373900",0.165650406504065
stillwater twp,"1920","34037373900",0.155487804878049
stillwater twp,"1920","34037373900",0.384146341463415
fredon twp,"1907","34037373900",0
hardwick twp,"2109","34037373900",0
walpack twp,"1923","34037373900",
frankford twp,"1905","34037372200",0.245290057825033
frankford twp,"1905","34037372200",0.158365976496922
sandyston twp,"1917","34037372200",0
hampton twp,"1910","34037372200",0
branchville boro,"1903","34037372200",0
jersey city,"0906","34017980100",0
bayonne city,"0901","34017006100",0
jersey city,"0906","34017006100",0.0103540945366757
jersey city,"0906","34017006100",0.0073200471419192
jersey city,"0906","34017006100",0.00268741563594694
jersey city,"0906","34017006100",0.00596614427221604
jersey city,"0906","34017006100",0.00327057259488535
jersey city,"0906","34017006200",0.00894717739797812
jersey city,"0906","34017006200",0.00648405290008441
bayonne city,"0901","34017006300",0
jersey city,"0906","34017006300",0.00323794842935033
jersey city,"0906","34017006300",0.00459592931974537
jersey city,"0906","34017006300",0.0105131373436589
jersey city,"0906","34017005801",0.0077808634801013
jersey city,"0906","34017005801",0.00309113968444276
jersey city,"0906","34017005801",0.00636579030001998
jersey city,"0906","34017005801",0.00545231366503954
jersey city,"0906","34017005300",0.00384965153313188
jersey city,"0906","34017005300",0.0089145532324431
bayonne city,"0901","34017010400",0.0270903522205207
bayonne city,"0901","34017010400",0.0257580398162328
bayonne city,"0901","34017010400",0.0136294027565084
bayonne city,"0901","34017010300",0.0103215926493109
bayonne city,"0901","34017010300",0.021010719754977
bayonne city,"0901","34017010300",0.0159111791730475
jersey city,"0906","34017010300",0
jersey city,"0906","34017005500",0.011703919385687
jersey city,"0906","34017005600",0.0057948674031572
jersey city,"0906","34017005600",0.0057785553203897
jersey city,"0906","34017005600",0.00549717189265018
jersey city,"0906","34017006800",0.00594575416875665
jersey city,"0906","34017006800",0.0099259023640286
jersey city,"0906","34017004500",0.00526064669252132
jersey city,"0906","34017004500",0.0080826370113002
jersey city,"0906","34017004500",0.00331135280180412
bayonne city,"0901","34017011400",0.0135681470137825
bayonne city,"0901","34017011400",0.0117151607963247
bayonne city,"0901","34017011400",0.0294180704441041
bayonne city,"0901","34017011300",0.0108422664624809
bayonne city,"0901","34017011300",0.014104134762634
bayonne city,"0901","34017011300",0.0150842266462481
newark city,"0714","34013980100",0.00933813016333705
newark city,"0714","34013006900",0.00855727850019432
newark city,"0714","34013006900",0.00874625173374028
newark city,"0714","34013007000",0.00510940837115769
newark city,"0714","34013007000",0.00719524500558006
newark city,"0714","34013007600",0.00673885681890303
newark city,"0714","34013007600",0.00516645689449232
newark city,"0714","34013007200",0.00564067274471142
newark city,"0714","34013007200",0.00799035879955645
newark city,"0714","34013022700",0.00211792642879809
newark city,"0714","34013022700",0.00309844792361203
newark city,"0714","34013022700",0.00441056396030849
newark city,"0714","34013006200",0.00293086788631656
newark city,"0714","34013006200",0.00271337039110328
newark city,"0714","34013005700",0.00553014123075058
newark city,"0714","34013005700",0.00312340665257093
newark city,"0714","34013006800",0.00837543633206519
newark city,"0714","34013006800",0.00268484612943597
newark city,"0714","34013006800",0.00924542631291828
newark city,"0714","34013007800",0.00800462093039011
newark city,"0714","34013007800",0.00652849038910658
elizabeth city,"2004","34013980200",0
newark city,"0714","34013980200",0.00522707095053537
jersey city,"0906","34013980200",0
elizabeth city,"2004","34017010600",0
bayonne city,"0901","34017010600",0.0286217457886677
bayonne city,"0901","34017010600",0.0118989280245023
bayonne city,"0901","34017010600",0.0185758039816233
bayonne city,"0901","34017010600",0.0331087289433384
bayonne city,"0901","34017010600",0.0183920367534456
newark city,"0714","34017010600",0
bayonne city,"0901","34017010500",0.0196477794793262
bayonne city,"0901","34017010500",0.0173660030627871
bayonne city,"0901","34017010500",0.0185298621745789
bayonne city,"0901","34017010500",0.0126952526799387
bayonne city,"0901","34017010500",0.0142113323124043
newark city,"0714","34017010500",0
bayonne city,"0901","34017010200",0.0113169984686064
bayonne city,"0901","34017010200",0.0200612557427259
bayonne city,"0901","34017010200",0.014104134762634
elizabeth city,"2004","34039039800",0.0110102767785382
elizabeth city,"2004","34039039800",0.0136477491748145
elizabeth city,"2004","34039039800",0.00951206760668888
elizabeth city,"2004","34039039800",0.00225511693054396
bayonne city,"0901","34039039800",0
newark city,"0714","34039039800",0
elizabeth city,"2004","34039031100",0.00813870919916038
elizabeth city,"2004","34039031100",0.00961350885269951
elizabeth city,"2004","34039031100",0.00673413810055168
elizabeth city,"2004","34039031100",0.0172137991307266
elizabeth city,"2004","34039031100",0.00388598003948405
elizabeth city,"2004","34039031300",0.0108932291869874
elizabeth city,"2004","34039031300",0.0149820917184927
elizabeth city,"2004","34039031300",0.0112365687888696
elizabeth city,"2004","34039031300",0.00781097594281835
elizabeth city,"2004","34039031300",0.0106357244855758
elizabeth city,"2004","34017011200",0
bayonne city,"0901","34017011200",0.0313782542113323
bayonne city,"0901","34017011200",0.00699846860643185
bayonne city,"0901","34017011200",0.0288820826952527
bayonne city,"0901","34017011200",0.029739663093415
bayonne city,"0901","34017011000",0.0308116385911179
linden city,"2009","34039030600",0
elizabeth city,"2004","34039030600",0.0119934765475642
elizabeth city,"2004","34039030600",0.0142954125147285
elizabeth city,"2004","34039031000",0.0214041029082425
elizabeth city,"2004","34039031000",0.0107449689043565
elizabeth city,"2004","34039030500",0.0107137562132763
elizabeth city,"2004","34039030500",0.0116657432912222
elizabeth city,"2004","34039030500",0.005977230341857
elizabeth city,"2004","34039030500",0.0124850764320773
elizabeth city,"2004","34039030400",0.0260313843608811
elizabeth city,"2004","34039030400",0.00884879792123477
